dates,APARCH_FHS,APARCH_Normal,APARCH_sTUDENT,caviar_AD,caviar_AS,caviar_IG,caviar_SAV,EGARCH st ,EGARCH-Norm,EGARCH_FHS,GARCH-FHS,Garch_Normal,Garch_Student,Historical-Simulation,Normal-Distribution,Riskmetrics-Results,Weighted-Historical-Simulation
2000-04-27,-5.444709957,-4.805257796,-4.939949848,-5.698467422363991,-5.033940288875067,-5.134102269,-5.218067687632818,-6.076334014,-5.927960523650212,-5.927960523650212,-5.709133884,-5.7492647,-6.858977252,-4.433866860956424,-4.6107914906622165,-4.736732410635457,-5.608536922551636
2000-04-28,-5.37370464,-4.776232403,-4.921378983,-5.701113527797318,-4.990516085602524,-4.759960161,-5.07700744062309,-6.455928545,-5.734513101225372,-5.734513101225372,-5.516136122,-5.6134441,-6.630881865,-4.329965543262034,-4.619574835509052,-4.683951300450612,-7.198601705086317
2000-05-01,-5.897098555,-5.243287777,-5.390239288,-5.70376530522497,-5.709003610679766,-4.87065357,-5.142508498385511,-6.346847899,-5.8221440453501305,-5.8221440453501305,-5.552426303,-5.6379846,-6.684709724,-5.20504856014596,-4.644219489305144,-4.901142597588029,-5.1307513275320495
2000-05-02,-5.575306617,-4.955795158,-5.100111276,-5.706422774067467,-5.667008730283196,-4.826905078,-5.034430816303812,-6.303691447,-5.669262195773738,-5.669262195773738,-5.438337179,-5.5053387,-6.453519573,-6.566718487831296,-4.627270540061614,-4.696347734279682,-6.376263004755013
2000-05-03,-5.281090106,-4.692466194,-4.833680883,-5.709086470319229,-4.235033409069078,-5.223655828,-4.919466565663736,-6.602762437,-5.414859864699323,-5.414859864699323,-5.205058156,-5.3612352,-6.203880126,-4.740971014429185,-4.62050069569852,-4.672546434819973,-6.441584247106831
2000-05-04,-6.046545193,-5.346940515,-5.483296081,-5.7117569877053285,-5.9640230155038765,-4.87153938,-5.047004709034924,-5.97183097,-5.625686612361481,-5.625686612361481,-5.384255002,-5.4797212,-6.476963195,-5.1447213443932265,-4.659546860057638,-4.988395041710162,-5.509423041614895
2000-05-05,-5.972686964,-5.329488917,-5.479197143,-5.713598310540935,-4.845679669698171,-5.811035787,-4.996804922326447,-5.922150556,-5.516301364116452,-5.516301364116452,-5.224772347,-5.3678321,-6.389202475,-4.991071874093107,-4.6620095973226094,-4.716236377234022,-5.678639207602704
2000-05-08,-5.644453575,-5.034786824,-5.181832642,-5.716995598901743,-4.619680388220848,-4.810333388,-5.0472305598887965,-6.334066295,-5.609700712611764,-5.609700712611764,-5.310782705,-5.3654538,-6.400716055,-4.846085538561938,-4.665235344042802,-4.883961952754394,-5.782155439754105
2000-05-09,-5.440598555,-4.838117635,-4.990695448,-5.71967875966999,-5.571876515919571,-5.574034018,-4.823439833424565,-6.538293309,-5.282296539502249,-5.282296539502249,-5.054086315,-5.2174636,-6.183270581,-5.554443155015875,-4.663503265164747,-4.666137123761973,-6.489383297779277
2000-05-10,-5.258487137,-4.691918404,-4.850596407,-5.722367715610608,-5.270711528376698,-4.502734036,-4.624160717577078,-5.529639691,-5.056441860863019,-5.056441860863019,-4.85106004,-4.892198,-5.95377834,-5.200251162325292,-4.661949747086906,-4.671217935605216,-5.161393423606701
2000-05-11,-5.909560711,-5.260847019,-5.415576877,-5.725064110498656,-6.180031976406218,-4.742009816,-4.900745824890699,-5.812102766,-5.253916252792114,-5.253916252792114,-4.988577397,-5.1786773,-6.144641351,-4.585973550555219,-4.657994346130185,-4.944172537680609,-5.338474595113063
2000-05-12,-5.586705848,-4.971884401,-5.123386329,-5.727567934867495,-6.0177582521160415,-4.671345656,-4.652369738850218,-5.94424987,-5.021043632997637,-5.021043632997637,-4.890716262,-5.0424943,-5.933413691,-4.9339014603936935,-4.657159666271187,-4.669408564363494,-5.457426702026215
2000-05-15,-5.291508103,-4.707198355,-4.855049178,-5.730469558138029,-5.5286203402129255,-5.30195163,-4.533518676270568,-6.003010041,-5.145502144642255,-5.145502144642255,-4.96585766,-4.939565,-5.965269864,-5.997792800568973,-4.6427392135833605,-4.879787121506504,-5.150206662413734
