dates,APARCH_FHS,APARCH_Normal,APARCH_sTUDENT,caviar_AD,caviar_AS,caviar_IG,caviar_SAV,EGARCH-Norm,EGARCH-st,EGARCH_FHS,GARCH-FHS,Garch_Normal,Garch_Student,Historical-Simulation,Normal-Distribution,Riskmetrics,Weighted-Historical-Simulation
2007-01-26,-6.287864816,-6.02675884,-6.080979544,-3.850834385887533,-4.2798741929293,-4.088733018954508,-3.523374162428763,-4.139685889461444,-5.495165308,-4.139685889461444,-3.962602195,-0.041186642,-3.865272251,-4.514127907981651,-3.971523001594949,-4.235616729969918,-4.122315698425783
2007-01-29,-6.022318688,-5.767593554,-5.839167374,-3.850436284229438,-3.838382646906204,-4.066987047116896,-3.809314620028629,-4.115262581010748,-5.36175113,-4.115262581010748,-3.865626031,-0.041006133,-3.86678256,-4.977408273553264,-3.971866381083817,-3.992171217636809,-4.931975143370306
2007-01-30,-6.008740727,-5.728394469,-5.809041027,-3.850034779989248,-4.0814615037093205,-3.9471858401239546,-4.042814798713153,-4.086907581285304,-5.366991766,-4.086907581285304,-3.934443194,-0.040805921,-3.851010751,-4.111715588261058,-3.976966590808254,-3.9943768316012007,-4.892747156545044
2007-01-31,-5.763382294,-5.491269693,-5.585867443,-3.849632058709252,-3.746388322283705,-4.048239118035164,-3.6923084261259658,-4.037906459432417,-5.255823893,-4.037906459432417,-3.913752938,-0.040601439,-3.841203045,-4.969974159530851,-3.9605614783512255,-3.9750865961188575,-4.568988745952623
2007-02-01,-5.53569316,-5.271602816,-5.377942358,-3.848402398751945,-4.481844476186021,-4.021889714644852,-4.06274348010313,-4.053047306403406,-5.085037149,-4.053047306403406,-3.904704001,-0.040521244,-3.845291022,-3.74701726278146,-3.9593383759061394,-4.057337885883473,-4.304297045678359
2007-02-02,-5.324331397,-5.108084521,-5.224404676,-3.848826802387197,-3.917792028890118,-3.873897061961873,-3.4547769679335443,-4.003028750021437,-5.010405959,-4.003028750021437,-3.880457062,-0.040329377,-3.838022949,-4.729886639072211,-3.951077830189796,-3.974651592140544,-4.199799235820355
2007-02-05,-5.128062975,-4.91650669,-5.041076483,-3.848422849820972,-3.936932922845634,-4.037691540690619,-3.597606508074586,-4.057468055817446,-4.815629987,-4.057468055817446,-3.805425296,-0.040435805,-3.867193525,-5.424525177492611,-3.942649268947674,-4.146096282280118,-4.563583247919032
2007-02-06,-4.945750807,-4.738910128,-4.870171777,-3.84801811677281,-3.79041463335574,-4.006557505551784,-3.44820054607949,-4.0626924095376085,-4.662718302,-4.0626924095376085,-3.806850711,-0.040344595,-3.868223137,-3.876793830806192,-3.923839878542165,-4.046731223110831,-4.446871596868572
2007-02-07,-5.053317047,-4.865338861,-4.993316912,-3.847481146746432,-3.980081343499418,-4.019155465911631,-4.061059547940217,-4.041550894888854,-4.760231458,-4.041550894888854,-3.940549734,-0.040138285,-3.824776233,-4.0561039897462585,-3.931355196861304,-3.999618735952849,-5.492534586503865
2007-02-08,-4.876304399,-4.691469181,-4.82564265,-3.847211405490596,-4.246985355184699,-3.8974168874117927,-3.6815463073689223,-4.134006815635995,-4.530119814,-4.134006815635995,-3.934756857,-0.040558866,-3.869576482,-3.952783449743591,-3.843089228140553,-4.213487352358767,-4.8011003181409535
2007-02-09,-4.711804855,-4.53023756,-4.669288558,-3.845993443949296,-4.232410380388011,-4.022733424070048,-3.6582041351766352,-4.079918407386296,-4.447064221,-4.079918407386296,-3.915815224,-0.040371459,-3.86693442,-4.653634589702501,-3.8444074523297047,-3.869866911254813,-3.635621777930242
2007-02-12,-5.052177018,-4.86939236,-4.99641797,-3.8463967247042974,-4.027132305302019,-3.88935004515297,-3.771840681046648,-4.098554413102561,-4.709462058,-4.098554413102561,-3.956625034,-0.040349815,-3.870811256,-3.884000140384544,-3.86016051910532,-3.9718376281589007,-5.080806343571439
2007-02-13,-5.153954587,-4.917479691,-5.044615028,-3.8370962761508327,-3.810587528507568,-3.842862409775236,-3.77179080973627,-4.078153911313717,-4.756224876,-4.078153911313717,-3.911520106,-0.040195246,-3.869751633,-3.9443555678276168,-3.8559466031852567,-3.887218172637107,-4.836768330427359
2007-02-14,-5.450189705,-5.172324636,-5.292135924,-3.5242290454039717,-5.206950366283954,-3.843321028224471,-4.006553613471865,-4.088098315769198,-4.956297217,-4.088098315769198,-3.924187578,-0.040133583,-3.873248767,-3.68570204185631,-3.868872897483566,-3.947694031178349,-3.944957003711029
2007-02-15,-5.244941432,-4.976048824,-5.104208698,-3.495762377901331,-3.889067137455724,-3.860338467782117,-4.007168398372692,-4.0885837985522775,-4.815226377,-4.0885837985522775,-4.015050592,-0.039946988,-3.839357262,-3.3971086656872567,-3.868620083342068,-3.91863288838788,-4.347042846891924
2007-02-16,-5.0543251,-4.794111441,-4.929029847,-3.4936516550442787,-3.9189899398172,-3.790277739871377,-3.657323005274126,-4.04460998793629,-4.712891827,-4.04460998793629,-3.963388804,-0.039772769,-3.8321664,-4.674296631145677,-3.8681033643081646,-3.8805319021532543,-4.638452693658463
2007-02-20,-4.931133881,-4.679140014,-4.819144142,-3.491532049149715,-3.887321476810171,-4.009238109692819,-3.993313499686877,-3.9969197904515616,-4.658237194,-3.9969197904515616,-3.933098719,-0.039600118,-3.823369335,-4.100053477424578,-3.8650280365148406,-3.8746748435639295,-4.418396928692119
2007-02-21,-4.762763928,-4.51880313,-4.663228127,-3.4894035465825546,-3.969582473495725,-4.010013591731114,-4.0111975144913785,-3.9658858224793936,-4.553915481,-3.9658858224793936,-3.931782007,-0.039435659,-3.817100169,-3.817456934512119,-3.8511469968539513,-3.878600369382457,-5.108658971773143
2007-02-22,-4.9659105,-4.711664495,-4.84911655,-3.4872652812206173,-4.432027818135913,-3.434993385489584,-4.010054813286255,-3.9652366918023865,-4.694665251,-3.9652366918023865,-3.945978941,-0.039364089,-3.827383963,-3.894127600649525,-3.86037113394266,-3.914203485707764,-3.5138026547511947
2007-02-23,-4.795082916,-4.548966912,-4.69117966,-3.485118713766509,-3.9797634284043744,-3.836631057711703,-3.5989591503192844,-3.914091369546769,-4.611420693,-3.914091369546769,-3.840729503,-0.039207051,-3.827920318,-4.147284588285191,-3.861063615980525,-3.8712196028850654,-3.85110522702569
2007-02-26,-4.636307309,-4.398063493,-4.543878998,-3.482961005908402,-3.9752335363471887,-3.760163904890576,-4.039189319584566,-3.877559690356028,-4.514166723,-3.877559690356028,-3.802499409,-0.039046738,-3.823465763,-4.831149424908011,-3.8615361717792265,-3.8771876209616014,-5.215532368784736
2007-02-27,-4.840523938,-4.589093537,-4.727630754,-3.480795233556836,-4.007455059126099,-4.0084758953526896,-4.008986379104861,-3.875415368991834,-4.649410131,-3.875415368991834,-3.810230303,-0.03896729,-3.828307353,-5.253376594915738,-3.8706414153678064,-3.913691720196703,-4.056520542494986
2007-02-28,-6.151269256,-5.950757162,-6.036791043,-3.836291227562896,-8.511185941288277,-3.920081535295273,-7.24023891057768,-4.085850472288268,-5.971434658,-4.085850472288268,-3.826640705,-0.041154495,-3.902393538,-4.170534697618558,-3.98804243319127,-5.150421309229831,-4.178377671445428
2007-03-01,-5.895613625,-5.69721376,-5.798011716,-3.8344306031628848,-1.8731145562168123,-4.330807974695729,-3.956592660418396,-4.101859222906075,-5.799868654,-4.101859222906075,-3.798309802,-0.040999687,-3.910240946,-5.331344566146525,-3.961944950033002,-3.954771825019808,-5.681781411696789
2007-03-02,-5.845245079,-5.59773092,-5.707739916,-3.8337697076544006,-4.1167549152150045,-4.158824841538744,-4.676586396595862,-4.063494124798255,-5.748822573,-4.063494124798255,-3.806196401,-0.040785717,-3.900465429,-3.557116558600013,-3.958022345673027,-3.92525034058236,-3.7772790012022095
2007-03-05,-6.320898643,-6.042895992,-6.14085683,-3.833107311496649,-5.114352387731046,-3.909293091674412,-4.538009710447067,-4.118123089435136,-6.098638709,-4.118123089435136,-3.966399193,-0.040539894,-3.85614543,-4.796143645244771,-3.9817230719834096,-4.118485626957208,-5.324715407403048
2007-03-06,-6.052957535,-5.782536428,-5.894932571,-3.832466770734272,-3.855004976807973,-3.909293091674412,-3.998066595774863,-4.07075102961058,-5.93543412,-4.07075102961058,-3.89917533,-0.040629284,-3.856161317,-4.328728598109167,-3.980212929377541,-3.949098188053153,-5.463484259896495
2007-03-07,-5.804407415,-5.541418326,-5.665878769,-3.831803941506241,-4.77723041842842,-4.018353994079348,-3.979461440678663,-4.18405823672286,-5.711805419,-4.18405823672286,-4.373475078,-0.040564921,-4.530728659,-5.420194806074395,-3.975895268358202,-4.092328129023837,-5.124582527406624
2007-03-08,-5.679791071,-5.452687618,-5.584031205,-3.831160363796491,-4.2377079438474485,-3.891343887779551,-4.2610305837549065,-4.094867110550968,-5.664056205,-4.094867110550968,-4.363838555,-0.040385115,-4.465687206,-4.351362401318376,-3.977546092424126,-3.9448181545262417,-4.621021857799727
2007-03-09,-5.458104211,-5.235855953,-5.376231381,-3.8304954185266182,-4.12704082023135,-4.221515760424065,-3.942791235191647,-4.097485472524945,-5.494676034,-4.097485472524945,-4.301553557,-0.040271499,-4.311462828,-5.618058615351584,-3.9556308740992754,-3.978246506035552,-5.790969457957888
2007-03-12,-5.345909264,-5.138943563,-5.28462585,-3.8298277507140903,-4.233122775888632,-4.040810381750305,-3.90938870617528,-4.055023990372242,-5.438163848,-4.055023990372242,-4.277882188,-0.040089698,-3.807465157,-3.421232098849559,-3.956259408402557,-3.926065100845249,-4.773776056767778
2007-03-13,-5.148102685,-4.945109381,-5.097208769,-3.829159409103813,-4.027846980494983,-3.8693248456442615,-3.952198385509027,-3.991551091994176,-5.314536033,-3.991551091994176,-3.947609575,-0.039911375,-3.796059747,-4.083969508999997,-3.955794307370789,-3.9281417999838273,-4.89642786805375
2007-03-14,-5.745106309,-5.539281081,-5.670012649,-3.8284896743952,-5.245730720532935,-4.244339140212927,-4.134775339805989,-4.081389151061797,-5.785796292,-4.081389151061797,-4.305065323,-0.040201852,-3.82723497,-3.875309310666265,-3.984323720093807,-4.202114536451083,-4.505605329961202
2007-03-15,-5.518730236,-5.316083924,-5.456343583,-3.827817396396943,-4.325789211102896,-4.013263565775649,-3.946525684768892,-4.102351483307068,-5.597275814,-4.102351483307068,-4.269734235,-0.040127897,-3.835467018,-4.449427786660878,-3.985087935837973,-4.012146893140441,-5.60181020461348
2007-03-16,-5.365064723,-5.168078639,-5.315626074,-3.827144132774442,-4.016953389354412,-4.2756982265752885,-4.075907551627721,-4.0266339571132574,-5.512837161,-4.0266339571132574,-3.920251095,-0.039949111,-3.825992876,-3.7464299742968254,-3.979798503073093,-3.934940544351764,-4.436565754616274
2007-03-19,-5.165892387,-4.972113433,-5.126102729,-3.8264698634527776,-4.147131576659814,-3.8530722911399127,-4.10316062303931,-4.003268117916098,-5.368526743,-4.003268117916098,-3.918762807,-0.039796661,-3.822015308,-4.096580186871111,-3.977674781756505,-3.947806849028356,-4.7881040168427935
2007-03-20,-4.980894785,-4.790463194,-4.949440639,-3.825794137539828,-3.761996139818971,-3.855639808783896,-4.483329356746098,-4.005898485705202,-5.204515724,-4.005898485705202,-3.705268511,-0.03967884,-3.821642139,-5.2921861645634936,-3.9772238389654846,-3.988622786817877,-4.770770518617249
2007-03-21,-4.809007757,-4.622040601,-4.784731703,-3.825117358713583,-3.947654088573607,-3.911665763322688,-3.914515336918134,-3.9562233746186393,-5.099275649,-3.9562233746186393,-3.922576384,-0.039509505,-3.807535291,-4.623487273581817,-3.966868502760564,-3.9273436951941454,-4.098662875591757
2007-03-22,-4.649251845,-4.465844685,-4.631134596,-3.82443794550014,-3.8792828841262814,-4.011417595069756,-5.0445419042085335,-3.9819027741681055,-4.919190543,-3.9819027741681055,-3.890509919,-0.039538028,-3.830623109,-4.429766925485327,-3.967178348722556,-4.04980384917955,-4.136444338603405
2007-03-23,-4.98777521,-4.819482116,-4.970737661,-3.823758484265681,-3.7216788149972246,-4.0120542414739,-4.097291579950326,-4.038412988632259,-5.17276459,-4.038412988632259,-4.262597643,-0.039451995,-4.388070513,-3.7079271039364303,-3.980669078958498,-4.041787430901618,-3.4788395953093607
2007-03-26,-5.110633462,-4.892966524,-5.041850789,-3.823109466962471,-4.045979222577045,-4.328734027947871,-3.944577542664072,-4.007948254020814,-5.217978913,-4.007948254020814,-4.255548499,-0.039322004,-4.332194318,-3.80698001312214,-3.983775379018619,-3.960749945311557,-4.88825928752187
2007-03-27,-4.929557652,-4.717084756,-4.870893658,-3.822427007606025,-4.2030333132839575,-4.343740316635262,-4.087184357740002,-3.970862584183312,-5.090766637,-3.970862584183312,-4.139761961,-0.039183411,-3.786433624,-5.200621811045512,-3.982638580914883,-3.950068065908306,-5.32166019074737
2007-03-28,-5.28115548,-5.053773783,-5.195332525,-3.821742519822631,-5.256674047670208,-3.8142437634686415,-3.907508110301777,-3.993125599307413,-5.335091797,-3.993125599307413,-3.914440249,-0.03921503,-3.805637288,-4.711053496437888,-3.9812689354570088,-4.035969603841955,-5.473442604926751
2007-03-29,-5.459853438,-5.176005296,-5.314630502,-3.821059403033936,-4.099795431723122,-3.958086650538448,-4.117634635621933,-3.981772761956155,-5.419232361,-3.981772761956155,-3.913635834,-0.039117747,-3.808244622,-4.443235701412549,-3.988880972159112,-3.967918430289389,-4.292171797350917
2007-03-30,-5.673946474,-5.340108582,-5.474761237,-3.820371260703992,-3.8967320769166767,-4.014091677261408,-3.9183621932365487,-3.9922316098745134,-5.536464606,-3.9922316098745134,-4.118877707,-0.039016694,-3.798425664,-4.447690763810396,-3.995415672655427,-3.976227058613459,-5.033278966570661
2007-04-02,-5.45267881,-5.131541065,-5.274410364,-3.819684927902345,-3.636751104184948,-4.013006392118569,-3.907248614879793,-3.948259526309697,-5.406748375,-3.948259526309697,-3.899228053,-0.038864809,-3.790932509,-4.896065534788067,-3.9831214295646262,-3.93171783902909,-4.672582458633103
2007-04-03,-5.467481092,-5.127817215,-5.272338098,-3.8189931388818192,-4.144841078341851,-4.360574909421913,-4.103793364997308,-3.9217153547163055,-5.405520751,-3.9217153547163055,-3.907819591,-0.038729584,-3.786525292,-4.222977033065573,-3.98406416248856,-3.936484462585773,-5.589608702919897
2007-04-04,-5.260997467,-4.934796806,-5.085755678,-3.8183039360915823,-4.170926094990047,-3.805202742883024,-4.102039165118924,-3.945017325300492,-5.211243492,-3.945017325300492,-3.892010894,-0.038779053,-3.801220159,-4.055990092666825,-3.983971804796384,-4.058296679466497,-4.101563115368448
2007-04-05,-5.069238863,-4.755867286,-4.911826595,-3.817610677164177,-4.121657556120908,-4.013480626081107,-4.206559917157515,-3.9395086865712696,-5.064291983,-3.9395086865712696,-3.874989758,-0.038661292,-3.807703843,-3.639646462414447,-3.983892411493805,-3.972348988443081,-4.081513081876978
2007-04-09,-4.912113686,-4.64705872,-4.80640762,-3.816916125547096,-4.02497949533491,-4.27310639584953,-4.043418927673844,-3.900168594398463,-4.999039085,-3.900168594398463,-3.848830914,-0.038531063,-3.801361685,-5.184614733872206,-3.958986356371133,-3.919765262826004,-3.7930480115431062
2007-04-10,-4.745086962,-4.489048902,-4.651350019,-3.816224052198652,-4.043357434886267,-4.327196272096096,-3.646586993534051,-3.869229114349261,-4.881443395,-3.869229114349261,-3.875233889,-0.038364913,-3.778395572,-4.375587450477105,-3.9411584198260696,-3.9223192768958985,-4.542393906892932
2007-04-11,-4.883322289,-4.620524944,-4.776945315,-3.8155269163798913,-4.179767236646919,-4.381737564475248,-4.1959372105708255,-3.8647340019987926,-4.963462324,-3.8647340019987926,-3.81927109,-0.038278858,-3.789701482,-3.313175118221881,-3.948363882272808,-3.937737396964802,-3.649212764981904
2007-04-12,-5.030433871,-4.733925331,-4.885765849,-3.8148285759236735,-4.353574360596821,-4.020781712207842,-4.044861818764629,-3.852213129676804,-5.03543982,-3.852213129676804,-3.836972284,-0.038161011,-3.777138209,-3.5907777036056965,-3.954150632840436,-3.937503281788386,-4.337354892671499
2007-04-13,-4.855041494,-4.569611341,-4.725356482,-3.814128235596585,-4.101224312883976,-4.02256793126823,-4.096264782839635,-3.831503847092804,-4.908386435,-3.831503847092804,-3.777435866,-0.038040402,-3.783894298,-4.392344920507262,-3.952138289793784,-3.93376656832494,-3.800385230475448
2007-04-16,-4.692041852,-4.417213714,-4.575756922,-3.813428177394593,-3.9794753539708982,-4.018098189254259,-3.6696523947518727,-3.909434784409287,-4.684559623,-3.909434784409287,-3.769473707,-0.03846166,-3.830554684,-3.919656735379329,-3.961391811701267,-4.220082277434075,-4.244808967989241
2007-04-17,-4.540510941,-4.360825952,-4.519916846,-3.812724923681482,-3.836060829862183,-4.3702243519138255,-3.621209201911928,-3.8844281795295816,-4.647943092,-3.8844281795295816,-3.792238837,-0.038324662,-3.834574047,-5.165870637250703,-3.949486569218457,-3.925826629921161,-4.32964436497706
2007-04-18,-4.399598666,-4.22351402,-4.384113626,-3.812016257029356,-3.574700709513819,-4.028892512103308,-4.0526573594695785,-3.8598343638058608,-4.527821582,-3.8598343638058608,-3.803886125,-0.038136103,-3.784156351,-4.528189387199903,-3.938298629840106,-3.932960817496197,-4.1874727857885805
2007-04-19,-4.268520599,-4.096087409,-4.257398806,-3.811328302298088,-3.858132137344184,-1.0601999092358806e+64,-3.6040858761448007,-3.8147896803556622,-4.448248372,-3.8147896803556622,-3.782002007,-0.037993863,-3.782695272,-3.633898942010933,-3.930817810478622,-3.902408081690687,-3.987709746890977
2007-04-20,-4.408602419,-4.223029606,-4.377705623,-3.810617225024532,-3.97292982319995,-4.2909072348188095,-4.590993246713296,-3.805204787615767,-4.524710243,-3.805204787615767,-3.790209683,-0.037902826,-3.790671903,-4.211284141510041,-3.927285003362619,-3.920837688634664,-4.478678706833101
2007-04-23,-4.276897329,-4.095637969,-4.251419044,-3.809909049992524,-4.130277392878122,-4.327004194424137,-3.588932266683796,-3.802607610926765,-4.391810913,-3.802607610926765,-3.776694683,-0.037857832,-3.806201897,-3.805401950195602,-3.9104210334504974,-3.949810696360104,-3.834412809020273
2007-04-24,-4.635824855,-4.455892944,-4.597041492,-3.809196537356968,-5.110918292366881,-4.064333259281762,-3.8461250107172473,-3.844971600078346,-4.654187975,-3.844971600078346,-3.787770151,-0.037915243,-3.828703044,-4.562344542574756,-3.9052576587459886,-3.9875820285474566,-6.71375554085266
2007-04-25,-4.860107778,-4.6313166,-4.766148584,-3.808485173743756,-4.125101314301583,-4.043934302061245,-3.5991416940065752,-3.8415991064479207,-4.775280438,-3.8415991064479207,-3.735732009,-0.037134681,-3.842698677,-4.309482981092868,-3.91390411125616,-3.9293767325099753,-4.157663447747535
2007-04-26,-4.696750765,-4.474448298,-4.613803084,-3.807771679948576,-4.453116011421485,-4.046088853318025,-3.600246854890024,-3.853659531504182,-4.606504812,-3.853659531504182,-3.745341466,-0.037881713,-3.838450477,-4.717916206976241,-3.915383731152033,-4.013323637904511,-3.773121394087358
2007-04-27,-4.840745889,-4.624247318,-4.758351776,-3.8070576335257855,-4.490749792563201,-3.6818648629640176,-4.026291710467207,-3.858710376257192,-4.711080387,-3.858710376257192,-3.773275574,-0.037785603,-3.833941936,-4.347867639020584,-3.9228538273965854,-3.92555607694164,-5.044870624427069
2007-04-30,-4.678753889,-4.467891467,-4.606531279,-3.806341427428134,-3.903057863600562,-4.034218759358766,-4.053706087060174,-3.880475854182685,-4.539597921,-3.880475854182685,-3.732746058,-0.037866363,-4.190591017,-4.955675578973545,-3.922680120667122,-4.033368057489366,-4.642438174079019
2007-05-01,-4.881026133,-4.68155209,-4.812661505,-3.8056255345106993,-3.562449070780804,-4.185301975890616,-4.062628673414677,-3.8919163092547904,-4.694497052,-3.8919163092547904,-3.863376684,-0.037726771,-3.801677441,-4.135749452047409,-3.930910999449848,-3.953683097364727,-4.506517562881023
2007-05-02,-4.716193488,-4.521040177,-4.657182427,-3.804954987461337,-4.075324976389089,-4.046186380479036,-3.973202639993541,-3.85170431905578,-4.591996908,-3.85170431905578,-3.834156157,-0.037499303,-3.716282485,-4.868741632769109,-3.927490799437868,-3.904500489602376,-3.9453079258250607
2007-05-03,-4.562966659,-4.3721578,-4.512167274,-3.8042542716469687,-3.612631708997853,-4.034584657866161,-3.574362811435168,-3.932329533953313,-4.365387841,-3.932329533953313,-3.830439133,-0.038035098,-3.778532,-4.006331099531636,-3.939305935376292,-4.26752028317532,-4.268800976512772
2007-05-04,-4.420483475,-4.234028635,-4.376883344,-3.8035340089963934,-3.919843166826519,-4.100155992981641,-4.0095782277522725,-3.8993307705993927,-4.291398298,-3.8993307705993927,-3.865369278,-0.037893537,-3.781776417,-3.467643687817213,-3.938758319114799,-3.911079710011594,-3.439019508000153
2007-05-07,-4.287950483,-4.105846212,-4.250651692,-3.8028049119623937,-3.8862914017458414,-4.043578929316105,-4.233016573443721,-3.875685742000751,-4.186615875,-3.875685742000751,-3.843423325,-0.037776111,-3.771358194,-3.844154645507931,-3.933909784970232,-3.93438658407984,-4.657837160667817
2007-05-08,-4.292445273,-4.119053971,-4.262111631,-3.802079934718631,-3.966895412726653,-4.114055912983788,-3.5975577402392305,-3.849487823450829,-4.195496281,-3.849487823450829,-3.798144461,-0.037634556,-3.774152987,-3.202320079463082,-3.9360844187452098,-3.9166592455512186,-3.5623606819781504
2007-05-09,-4.168818561,-3.999127498,-4.143538925,-3.8013533709978793,-3.862253197788157,-4.0367047015656246,-4.005634902733121,-3.88023726894905,-4.032729366,-3.88023726894905,-3.853380046,-0.037708299,-3.749007494,-4.529837914690362,-3.935411273535069,-4.07545451294835,-4.153575033350791
2007-05-10,-5.629805288,-5.58358308,-5.664914171,-3.887185599396748,-3.831415189692717,-4.221328388132107,-4.06053504079324,-4.265589900635193,-5.696583509,-4.265589900635193,-4.03274684,-0.040741509,-3.836328559,-4.4720411379549,-4.015896634107293,-5.539390650822152,-5.0501906017486204
2007-05-11,-5.867739983,-5.654158088,-5.739382185,-3.886528716666632,-3.9898087958467503,-4.416590821501672,-2.655890718114242,-4.184558466329817,-5.754325988,-4.184558466329817,-3.923854197,-0.040595913,-3.837885286,-4.021054947695103,-3.974820143159791,-3.987191761937066,-4.6156679140408245
2007-05-14,-5.632544778,-5.422504791,-5.52097292,-3.885875526983006,-3.660597398627881,-4.010939150677261,-4.596508284443029,-4.160343074747899,-5.570963437,-4.160343074747899,-3.895298462,-0.040490844,-3.845526355,-4.604119514070521,-3.974421249826898,-4.025003317935935,-4.0772843853715255
2007-05-15,-5.866374199,-5.638374801,-5.733827988,-3.88521241800424,-3.779456021253505,-3.8539477312274815,-4.215183259791482,-4.184198026082141,-5.732908418,-4.184198026082141,-3.935980088,-0.040405747,-3.85490221,-3.890588144526037,-3.9864629720052847,-4.0274807758316005,-4.672426032521123
2007-05-16,-5.915645636,-5.63391462,-5.735328345,-3.884552327059364,-4.57446551544808,-4.18406400832437,-3.981342840496173,-4.158700939580634,-5.740910492,-4.158700939580634,-3.912667699,-0.04020658,-3.840206097,-3.937482544677004,-3.9746162540593337,-3.968441343671554,-4.5790347874561785
2007-05-17,-5.677000236,-5.403752386,-5.517196208,-3.883884337008392,-3.853924429451848,-4.093737367608142,-4.014933975865568,-4.138726379089631,-5.555739042,-4.138726379089631,-3.890944206,-0.04012276,-3.848908939,-4.616070013495614,-3.9725089509136615,-4.028846669055749,-4.738820897926133
2007-05-18,-5.736071206,-5.462437067,-5.577817539,-3.8832243289065262,-4.382719321929415,-4.15270320157958,-3.974642413711041,-4.133859881947864,-5.60252267,-4.133859881947864,-3.917774679,-0.039954388,-3.842295804,-4.450580555282993,-3.979188848455207,-3.981792916191207,-4.405735136534768
2007-05-21,-5.652102993,-5.349128615,-5.472625375,-3.88255949549662,-4.330511813069116,-4.1638591907484805,-4.218540020245061,-4.084054394609882,-5.541695797,-4.084054394609882,-3.912329906,-0.039766927,-3.837498229,-3.717539206599634,-3.9722041461127695,-3.942480665274136,-4.147355224681489
2007-05-22,-5.432402213,-5.13989949,-5.272420005,-3.881884526236825,-3.991317615997058,-4.186008056931424,-4.228486464550875,-4.052734389020466,-5.3949222,-4.052734389020466,-3.893746663,-0.039593318,-3.827851417,-4.257728828134498,-3.9599505396962784,-3.9569853179102408,-4.422241715190984
2007-05-23,-5.26215336,-4.986284139,-5.126334456,-3.8811791084710783,-3.913173397676982,-4.039880481011688,-3.918711583584281,-4.008476347221601,-5.309252505,-4.008476347221601,-3.907457104,-0.039405688,-3.821362026,-4.154458578781733,-3.9520404672610314,-3.932298775499697,-4.108333519071874
2007-05-24,-5.590782549,-5.296684986,-5.426816218,-3.849030459050129,-4.656551551632199,-4.285301179856986,-4.226002906308186,-4.04047671057084,-5.535910918,-4.04047671057084,-3.927046277,-0.039389698,-3.830841211,-4.621968787942903,-3.9669323377303103,-4.033170045289655,-4.792747994808072
2007-05-25,-6.110559331,-5.7762142,-5.89123848,-3.848059664922793,-5.233373482211785,-3.8856169251218287,-5.769218838571261,-4.095739389813311,-5.910548172,-4.095739389813311,-3.886023114,-0.039592302,-3.867768778,-4.878471433483026,-3.9905733367360607,-4.149164904059652,-4.907853642145108
2007-05-29,-5.857847254,-5.535562372,-5.662437655,-3.847071820233057,-3.731236392466035,-4.264835202538007,-3.9062973825954734,-4.037648271011084,-5.762708003,-4.037648271011084,-3.776420469,-0.03942295,-3.869000107,-4.252653726861794,-3.981648453591903,-3.958031642877211,-4.753706777949614
2007-05-30,-5.623364233,-5.312638748,-5.449285949,-3.846115051216072,-3.80684151675544,-4.301669437331094,-3.9544314889991465,-4.045676234675978,-5.569237025,-4.045676234675978,-3.754472651,-0.039397819,-3.885702225,-3.785829047703877,-3.94922364577893,-4.022811624086243,-4.925844295772521
2007-05-31,-5.405724077,-5.106085926,-5.250670148,-3.845138601201878,-4.116579065870047,-5.3240941150916345,-3.996636899933177,-4.082225133529284,-5.362963085,-4.082225133529284,-3.754195238,-0.039472626,-3.907691761,-4.321794801384068,-3.947309285021946,-4.082990144726309,-3.974858917299437
2007-06-01,-5.203651101,-4.914654169,-5.065559079,-3.844160430757667,-5.5517594624483015,-4.213947553791698,-4.419321852668163,-4.129886459144578,-5.158511505,-4.129886459144578,-3.758107732,-0.039576118,-3.929519907,-5.06081879761868,-3.922967890658805,-4.070021130158588,-3.8838815117595806
2007-06-04,-5.024175428,-4.822909919,-4.977387844,-3.843180994451306,-3.9028075243045017,-4.053788100813729,-3.809657664019287,-4.108375570553585,-5.104741485,-4.108375570553585,-3.739050921,-0.039397464,-3.931313914,-3.801419420570965,-3.922549988042816,-3.911049960080412,-4.331969095366933
2007-06-05,-4.849226119,-4.652127664,-4.810790339,-3.842199150891241,-6.473341298189733,-3.936149266771832,-4.175602351698662,-4.072262451291079,-4.982315425,-4.072262451291079,-3.712583934,-0.039220446,-3.929336451,-5.270750858915739,-3.887189988641772,-3.900563333024868,-4.330490745284737
2007-06-06,-4.686636207,-4.49375028,-4.655437381,-3.841213280554492,-4.25214430269708,-3.7845452211547657,-4.527090120103315,-4.040452321155319,-4.856858355,-4.040452321155319,-3.74575483,-0.039035112,-3.916843807,-3.91744616028894,-3.886330584749193,-3.904388544910633,-3.776782634113522
2007-06-07,-5.204868906,-5.017172411,-5.158763079,-3.840156320623124,-6.1524877012649455,-4.276791156235568,-4.345960972420642,-4.120081962612665,-5.262718911,-4.120081962612665,-3.724608881,-0.039243501,-3.94424676,-4.575368409930798,-3.89954092804255,-4.095333998634724,-3.6805059152962794
2007-06-08,-5.900676743,-5.675266962,-5.793629353,-3.839235612307564,-5.754267989102637,-4.275275504092472,-4.477305505042377,-4.186810923246751,-5.799295493,-4.186810923246751,-4.105440511,-0.039607349,-3.948443447,-4.683878746121588,-3.93417392306868,-4.241572574462657,-4.384077371232407
