dates,APARCH_FHS,APARCH_Normal,APARCH_sTUDENT,caviar_AD,caviar_AS,caviar_IG,caviar_SAV,EGARCH_FHS,EGARCH_norm,EGARCH_St,GARCH-FHS,Garch_Normal,Garch_Student,Historical-Simulation,Normal-Distribution,Riskmetrics,Weighted-Historical-Simulation
2006-01-12,-2.033669711,-2.162463692,-3.442276884,-2.4183972363106427,-3.13231047504143,-3.119535814127583,-2.9435093658297995,-3.723748159363549,-2.99038938438207,-3.513674782,-3.655995227,-0.030101941,-3.527773711,-2.6892636872488644,-2.911072013912972,-2.8202931699580653,-3.393702553700849
2006-01-13,-2.031548325,-2.161148875,-3.488413222,-2.4141250308662268,-2.874643121776683,-3.000374256561738,-3.01352786745977,-3.753046205730702,-2.999506373996553,-3.528666196,-3.659987943,-0.030184699,-3.516096686,-3.014462631916267,-2.9204428734744345,-2.893715277496606,-3.665378653176896
2006-01-17,-2.029429154,-2.159836942,-3.42531402,-2.409838155496167,-2.828155399995411,-3.0645175202420707,-2.857871011222512,-3.6971091229284623,-2.956988574010705,-3.457777561,-3.613384846,-0.029609102,-3.472983867,-3.197816772972913,-2.919606348492385,-2.820512221711509,-3.7653791278829862
2006-01-18,-2.027312197,-2.158527891,-3.475527402,-2.4055324836626006,-4.153858318959947,-3.0882682226501204,-2.969422038469369,-3.6558010959595832,-2.9689877246817304,-3.478845906,-3.616439986,-0.029804317,-3.467142686,-3.538495179570245,-2.928454120439435,-2.90150227854006,-3.3714701188653087
2006-01-19,-2.025197451,-2.157221718,-3.462058006,-2.4012147782395448,-3.2954103022837837,-2.967051536818029,-2.947975130548804,-3.67289503492463,-2.984001557332033,-3.466533252,-3.64274581,-0.02935951,-3.459310243,-3.027022805065939,-2.9100163615438888,-2.8365931407222664,-4.173631784975527
2006-01-20,-2.023084914,-2.155918418,-3.393561387,-2.3987387363950607,-2.725903694474629,-2.8602120705355043,-2.820632204174578,-3.606537493471645,-2.9279065434268743,-3.377758424,-3.610296037,-0.02879431,-3.420767589,-2.8403755765068825,-2.906237471879846,-2.810734241511501,-2.84492763384364
2006-01-23,-2.020974583,-2.15461799,-3.375151779,-2.394407570482,-3.769005273064829,-2.8495720030363336,-2.802148557313041,-3.5771897567930075,-2.9079104684962007,-3.345631667,-3.579897031,-0.028474622,-3.383623881,-3.1586341699638343,-2.909921015164461,-2.831843920178449,-2.6765318357669745
2006-01-24,-2.018866457,-2.153320429,-3.39230768,-2.390055615244949,-2.6449705062768483,-2.841645961496239,-2.84716669965836,-3.5753138618429694,-2.908460263717344,-3.349254621,-3.563978503,-0.028429425,-3.36703035,-3.082205130731832,-2.9136151692465933,-2.859498033213009,-3.665417489223932
2006-01-25,-2.016760533,-2.152025731,-3.349434704,-2.3856886520560487,-2.738961055392433,-3.086485105469761,-2.8595652965219007,-3.5435397878747708,-2.888839186597829,-3.32120291,-3.524624311,-0.028063907,-3.334822976,-3.5224348136904378,-2.9064639283063065,-2.8393615780641515,-2.766628143327833
2006-01-26,-2.014656808,-2.150733895,-3.290398573,-2.381306966671559,-2.4916398418467844,-2.8347596084032145,-2.7596779401618448,-3.488961495927269,-2.846850303473281,-3.256057933,-3.492640726,-0.027596454,-3.291302945,-2.9702630196253472,-2.903038354837715,-2.8093553727570963,-3.3316863290339342
2006-01-27,-2.012555281,-2.149444915,-3.248943113,-2.3769082444139813,-2.863841677329628,-4.29112257015188,-2.7002871659940424,-3.449237904406308,-2.816025924728146,-3.204354218,-3.466719993,-0.02720595,-3.251665097,-3.7804183454360025,-2.9049300723955658,-2.811418565938114,-2.911355210424261
2006-01-30,-2.010455949,-2.148158788,-3.282670984,-2.3724907081422746,-3.046210655490179,-3.0613667715440305,-2.768062927772907,-3.463344449284809,-2.8250325751067296,-3.223102678,-3.46624141,-0.027319859,-3.247454308,-2.645809575462571,-2.9130191415936144,-2.864842533054752,-3.285407364229654
2006-01-31,-2.00835881,-2.146875512,-3.404571862,-2.3680662445997847,-2.6147577435618152,-3.095302973898718,-2.945948634858253,-3.5156467379528418,-2.872329366366857,-3.308405528,-3.496778165,-0.028276567,-3.29963893,-3.7775931695722833,-2.9303018334545845,-2.9672409827806394,-3.254747833032538
2006-02-01,-2.006263861,-2.145595081,-3.439558127,-2.3636167795117906,-2.559925240426147,-2.8458159886180754,-2.990786859161961,-3.517889970243669,-2.879896719279589,-3.323755506,-3.481724436,-0.028390408,-3.292121987,-3.239974380842071,-2.9360433162395214,-2.882121752056547,-3.7341865528711553
2006-02-02,-2.004171101,-2.144317494,-3.522142766,-2.361583105390749,-2.92717220456209,-3.094258472572516,-3.156523249274368,-3.627328204494994,-2.9784949091441346,-3.492383968,-3.562052251,-0.031033871,-3.444223089,-2.62274261276023,-2.9515123084722363,-3.223550018110056,-2.782815042272449
2006-02-03,-2.002080526,-2.143042747,-3.457960528,-2.357114630330673,-2.922141351375694,-3.039222987191769,-3.20691399060037,-3.575460808741347,-2.934001138920988,-3.423276435,-3.543771683,-0.030404958,-3.399410134,-3.786186417168552,-2.951762543550126,-2.849023654954764,-3.4652822949895628
2006-02-06,-1.999992135,-2.141770835,-3.400925005,-2.352632795696079,-3.768220372652694,-2.992854625731513,-3.0363547882070416,-3.5391078651034467,-2.902960073197455,-3.37566624,-3.519822465,-0.029834879,-3.366113621,-2.874739708174779,-2.94354430231062,-2.8518623343357,-3.4587881258638027
2006-02-07,-1.997905926,-2.140501756,-3.351528164,-2.348128851719166,-3.018223879256397,-2.952623262615747,-2.979368947861196,-3.516810437305597,-2.8806868127640275,-3.343928768,-3.500786536,-0.029345345,-3.339033493,-3.6982205822218144,-2.906078982926523,-2.8357259423902548,-3.7912893409436186
2006-02-08,-1.995821896,-2.139235506,-3.360787609,-2.3436147214444394,-2.946393433436784,-3.022501058950233,-3.055493169693745,-3.5114797227956576,-2.875802518781964,-3.334760813,-3.493737454,-0.029154861,-3.315720679,-3.563983871039416,-2.9060590923196536,-2.85724279288027,-2.7744215314006184
2006-02-09,-1.993740043,-2.137972081,-3.34170455,-2.339080906587613,-3.578149861985372,-2.9357632110350487,-3.04716987179886,-3.5150956316780944,-2.8828539843642798,-3.351977786,-3.476061193,-0.029083744,-3.311733349,-2.3450485535595837,-2.9069340685596043,-2.8901840125130343,-3.479093476394972
2006-02-10,-1.991660364,-2.136711478,-3.325055383,-2.3345286491835138,-3.0012527736986923,-2.9021649149544797,-3.0246487190049294,-3.522317534870384,-2.872908107358043,-3.332943638,-3.477444601,-0.028706888,-3.292784396,-3.0330418586676378,-2.9113978838547343,-2.839471290040302,-3.184615193580847
2006-02-13,-1.989582858,-2.135453694,-3.28441592,-2.329963062067071,-2.835648469950367,-2.877094638212025,-2.963750510120742,-3.4948555311620373,-2.854694726749585,-3.305425953,-3.447050018,-0.028982845,-3.261932908,-3.687692965819075,-2.911428867520328,-2.846559022431417,-2.9469850466044027
2006-02-14,-1.987507521,-2.134198724,-3.233827664,-2.3253813393031315,-2.95400408088932,-2.9962641247490827,-2.928486194249343,-3.450442418016628,-2.81859533672698,-3.243598918,-3.425977513,-0.027987777,-3.22239307,-2.785032320257834,-2.912851159699996,-2.822412622765277,-4.099734583102891
2006-02-15,-1.985434353,-2.132946566,-3.193899078,-2.320782752965595,-3.665021076387791,-2.8889245424770533,-2.990191740806486,-3.41885556705208,-2.790956635071805,-3.198430904,-3.404575756,-0.027463125,-3.190326182,-3.2051504497998744,-2.915129056662076,-2.826145006793666,-3.8627471132593385
2006-02-16,-1.98336335,-2.131697216,-3.140206133,-2.3161677214946588,-2.5609943385911973,-2.7637701979862506,-3.4643606828743776,-3.373030817883265,-2.7566136169757,-3.143495391,-3.375335168,-0.027025199,-3.153750788,-2.97917635431439,-2.912904302672552,-2.825832069820035,-3.0679779546015853
2006-02-17,-1.981294511,-2.130450669,-3.099249099,-2.3115374526223644,-2.9439156014556103,-2.741877148389612,-2.7749845571631657,-3.3469355693632625,-2.737228031048513,-3.114645646,-3.355836904,-0.026750001,-3.125326176,-2.73243992741072,-2.912804283894624,-2.8399350982198825,-3.109914734989022
2006-02-21,-1.979227832,-2.129206924,-3.042408399,-2.306888582853193,-2.865114180276831,-2.707653723149787,-2.711688352804081,-3.300430762801241,-2.698630554863785,-3.052190449,-3.338625651,-0.026297175,-3.090556098,-3.384048000850218,-2.8911605849898723,-2.809253741567015,-3.341179462924159
2006-02-22,-1.977163313,-2.127965976,-2.988557673,-2.3022238395723407,-2.7932047528127213,-3.1110864300793266,-2.6568185095172194,-3.259054088024432,-2.661141965471232,-2.992657356,-3.316213732,-0.025962409,-3.057239666,-3.2607200203280016,-2.889989238732202,-2.8053670029021496,-2.756933457092234
2006-02-23,-1.97510095,-2.126727822,-2.974502759,-2.2975406562449705,-2.711256549496865,-2.691791021969219,-2.696119846049553,-3.2617660822102184,-2.6670231363469195,-3.009778003,-3.307477039,-0.025955754,-3.05378629,-3.3399336646196214,-2.8841496776380957,-2.851945195012296,-2.875050614782258
2006-02-24,-1.973040741,-2.125492457,-2.945639489,-2.292841636741475,-2.7854274889450084,-2.684067160303807,-2.702785393541873,-3.252335301744274,-2.6593064100511565,-3.000076331,-3.302207386,-0.025798409,-3.03643135,-3.103608907848744,-2.8838826783582894,-2.823834191464396,-4.262673472588314
2006-02-27,-1.970982685,-2.12425988,-2.917307109,-2.2881255348622425,-3.386871212000404,-2.6761988783908843,-2.706170128862041,-3.242671120140703,-2.6504965226276984,-2.989621198,-3.294569932,-0.025652986,-3.02006984,-2.981479238781463,-2.881141798720695,-2.8248653419323637,-3.541262691893999
2006-02-28,-1.968926778,-2.123030085,-2.863545685,-2.281657893022745,-2.9851726429391854,-2.651728376664571,-2.6409747608602814,-3.182179927964289,-2.614471163793284,-2.928957324,-3.26708024,-0.025531085,-2.990751251,-2.6686169242476754,-2.8810641809464967,-2.79184465601892,-3.203678994368686
2006-03-01,-1.966873019,-2.121803069,-2.861642712,-2.2555027910091647,-2.662449947802049,-2.6336386734586674,-2.634771705155482,-3.1491460276374243,-2.6091907412784656,-2.920134963,-3.20891908,-0.026005008,-2.97687831,-2.9894767215486078,-2.881378963797301,-2.8119237685852623,-3.0910265041025755
2006-03-02,-1.964821405,-2.12057883,-2.853686938,-2.220820653070956,-2.607027446084849,-2.61930737073993,-2.6980991473432625,-3.179484633431351,-2.588710995743498,-2.888720637,-3.253992342,-0.026561755,-2.941612346,-2.79196880449108,-2.8843550744965785,-2.8093813416773354,-3.5015148101438083
2006-03-03,-1.962771934,-2.119357363,-2.821275959,-2.217412602845928,-2.5609654013787795,-2.5965174392847468,-2.5841948317371477,-3.1503261001196887,-2.5570874505078414,-2.834781813,-3.215070065,-0.024738694,-2.897867118,-2.5804105549900704,-2.886872619438809,-2.7972910355761065,-2.445364326033808
2006-03-06,-1.960724605,-2.118138664,-2.776012149,-2.213996000233601,-2.549485250902016,-2.5669619428512296,-2.5462852502090554,-3.1134306884302534,-2.529935716936541,-2.789814031,-3.197006986,-0.024667103,-2.869772313,-2.7645553271560788,-2.883270344481479,-2.796390511039782,-2.921382929550224
2006-03-07,-1.958679414,-2.116922731,-2.75196929,-2.210570707311817,-2.5113474493496857,-2.575155427931901,-2.551684888235309,-3.103733163917465,-2.523865116184645,-2.785661151,-3.186654219,-0.024773763,-2.857467452,-2.822148887744204,-2.8769079763019563,-2.8207947185320887,-3.42556609733563
2006-03-08,-1.956636359,-2.115709559,-3.015507785,-2.348870372564167,-4.659457993871188,-2.802823995609894,-2.8284786508829782,-3.203676715825065,-2.622673404017002,-2.958235175,-3.292103739,-0.027117791,-3.006679216,-3.44474304279423,-2.905662748751684,-3.1139582658410103,-4.444070885754988
2006-03-09,-1.954595439,-2.114499146,-2.959358728,-2.346345255511656,-2.476968799864499,-2.703096620983221,-2.743118720030462,-3.1155378147951778,-2.587449914674459,-2.898456766,-3.194658285,-0.026629947,-2.977912107,-3.704684682699928,-2.906285971784721,-2.810914241218509,-3.36323042816017
2006-03-10,-1.95255665,-2.113291486,-2.915497359,-2.343798422406816,-2.571326163939032,-2.644710359770286,-2.7721105899518546,-3.101125503202495,-2.566612678835944,-2.864913294,-3.150878991,-0.026533199,-2.95471944,-2.739178819705732,-2.9048433166531176,-2.8204482154649457,-3.8860275475972648
2006-03-13,-1.950519992,-2.112086578,-2.893143002,-2.34125170599681,-2.380261269864195,-2.5960622388213617,-2.728915532587829,-3.135775888195686,-2.497271866435914,-2.759758825,-3.196164485,-0.025891073,-2.865121936,-2.922476248670288,-2.8997731737026857,-2.818248128401494,-2.5359670130617964
2006-03-14,-1.948485461,-2.110884416,-2.894918143,-2.33909474308854,-2.5834244492583727,-2.599779502395483,-2.7291484165981004,-3.1286361729450505,-2.495617222273134,-2.757347742,-3.369815209,-0.025771924,-2.848096764,-3.260871527656124,-2.900463551933004,-2.823359020374587,-3.150517097354532
2006-03-15,-1.946453055,-2.109684998,-2.844460788,-2.336610265948273,-2.273676657707424,-2.9181934419708084,-2.6456547009699505,-3.0760500814942717,-2.460743443313712,-2.698974151,-3.148301969,-0.025395286,-2.812057024,-2.8474256077365463,-2.89411029147458,-2.800037471458916,-2.823715582777287
2006-03-16,-1.944422773,-2.108488321,-2.806373452,-2.334126894995783,-2.4452121451159146,-2.5441741755009204,-2.624396253045949,-3.049281724333494,-2.442834930833332,-2.670741995,-3.127278224,-0.025117568,-2.78490721,-2.581196801005759,-2.8941000316005767,-2.810640260176895,-3.354942335426101
2006-03-17,-1.942394611,-2.107294379,-2.807651562,-2.3316330697497563,-2.9347778521007064,-2.629830562753996,-2.719471953701174,-3.0698880282221825,-2.4625097463353467,-2.717327555,-3.128520627,-0.025413738,-2.803470356,-2.9980926743755365,-2.877619602087306,-2.8711506719734072,-3.462131205368698
2006-03-20,-1.940368569,-2.106103171,-2.819536294,-2.3291371053952625,-2.3855367469277056,-2.570286444023976,-2.752121625846904,-3.0834495552429333,-2.455983144272741,-2.713880198,-3.134101216,-0.025338101,-2.786940714,-2.8121218640188,-2.863314778326046,-2.8114862253869664,-2.642257765140233
2006-03-21,-1.938344642,-2.104914691,-2.767983367,-2.326633408061788,-2.4993079884749108,-2.532890417980575,-2.634561809114464,-3.0237846877431296,-2.408778748902819,-2.640487854,-3.099762937,-0.025355465,-2.747818539,-2.7303871289778225,-2.846169570094109,-2.773822357498759,-2.8769098429366475
2006-03-22,-1.93632283,-2.103728937,-2.776013322,-2.324126590818388,-2.843406670877944,-2.5273965190676244,-2.661374404039956,-3.028985867427732,-2.411174182657831,-2.644808974,-3.098938944,-0.024912835,-2.736342994,-3.545855500980764,-2.8381682101406125,-2.79327756965784,-2.6747064258119795
2006-03-23,-1.93430313,-2.102545905,-2.848095908,-2.3220848981466906,-2.9168121563502054,-2.788415979875002,-2.961989628017319,-3.1003529133613053,-2.5055588064598777,-2.806970142,-3.149667988,-0.026907213,-2.875405103,-3.0915388446851635,-2.831588012730916,-3.025973159593611,-2.5176033225861127
2006-03-24,-1.93228554,-2.101365592,-2.888514723,-2.319571537223015,-2.8128990257152395,-2.7266372644376187,-2.998511010438549,-3.148310383026602,-2.5176001509701,-2.827929562,-3.19211251,-0.026938515,-2.874228517,-3.2996988824900955,-2.835933885931269,-2.813495091647152,-3.692095698571889
2006-03-27,-1.930270058,-2.100187992,-2.836271492,-2.317047021220564,-2.8990041154244075,-2.66404084794822,-2.8531597599111698,-3.092657611213294,-2.4856108666275163,-2.769351465,-3.16136763,-0.026489018,-2.841806334,-2.785244054412398,-2.8149644803642397,-2.7492633322412385,-3.188210659925888
2006-03-28,-1.928256682,-2.099013104,-2.834939812,-2.3145204186571635,-2.6213825795946715,-2.824067659195823,-2.830850960536935,-3.06953073139259,-2.483294951093641,-2.761879642,-3.164766872,-0.026307771,-2.82594535,-3.159467782047172,-2.819580165327052,-2.768857393481836,-3.560689700121133
2006-03-29,-1.926245408,-2.097840924,-2.802241875,-2.311988685925612,-2.6958528154997587,-2.623540871946392,-2.7031037737957724,-3.0008307652954707,-2.466532608695244,-2.728380489,-3.12412137,-0.026085677,-2.801621922,-3.1634998793206663,-2.820714101857517,-2.748559249895948,-3.1111035092332444
2006-03-30,-1.924236236,-2.096671447,-2.761984272,-2.3094518073879846,-2.507273295728607,-2.594481752180413,-2.7040440777918806,-2.966961484062715,-2.444252929607551,-2.694400975,-3.075419878,-0.025859398,-2.776134109,-3.484349548225769,-2.8176429466704045,-2.7528672282096065,-3.42022289336765
2006-03-31,-1.922229163,-2.09550467,-2.767399565,-2.3069100778456075,-3.496566461333456,-3.11161616851887,-3.426852291803555,-2.984352080016341,-2.445677988946815,-2.694002707,-3.047295295,-0.025532992,-2.767503193,-2.999768611105172,-2.8127553531798144,-2.7641870823672514,-4.111544428063745
2006-04-03,-1.920224186,-2.09434059,-2.717515673,-2.3043628770616973,-2.578287851917687,-2.394647379017541,-2.609609850205716,-2.936752102234551,-2.413059276926317,-2.63887932,-3.021636026,-0.025114356,-2.740326721,-2.724714296638528,-2.8117230057611278,-2.73615682221552,-3.399990890767891
2006-04-04,-1.918221304,-2.093179202,-2.681826204,-2.301810388976128,-2.5747214816408825,-2.624697352796014,-2.5446708898444927,-2.899139102341341,-2.379714947446585,-2.588223262,-3.000456793,-0.024787645,-2.702286579,-2.4888426018218834,-2.809964954214463,-2.7376009068415064,-2.9216609304845718
2006-04-05,-1.916220515,-2.092020504,-2.635207588,-2.299252519878316,-2.4159922747943456,-2.485357527580456,-2.342826814231981,-2.8495523686284754,-2.341318830993461,-2.529124105,-2.980162167,-0.024445731,-2.667252771,-2.8432605337253967,-2.808691738281133,-2.735994769279892,-2.639347128990014
2006-04-06,-1.914221816,-2.090864491,-2.635430832,-2.2966896753492816,-2.375851956849663,-2.4927907744752997,-2.488181032689136,-2.900618709257355,-2.30918788682655,-2.49436074,-3.026140807,-0.024345888,-2.624757954,-3.016275400918735,-2.81054299221391,-2.7535975865659186,-2.572871104063215
2006-04-07,-1.912225204,-2.08971116,-2.597178862,-2.2941215898206795,-2.1446197575573915,-2.453097197566529,-2.4151861491894966,-2.8535172251641483,-2.273917498354673,-2.447080772,-2.981052629,-0.024287525,-2.587840144,-3.0413774846004507,-2.809216808165221,-2.742744695778991,-2.620395333286648
2006-04-10,-1.910230679,-2.088560507,-2.722360949,-2.2895790914438154,-3.4647731852745545,-2.537339479548742,-2.561924437605744,-2.9347190714578035,-2.335610095240638,-2.552945578,-3.05204652,-0.025046113,-2.65958544,-3.612718213017027,-2.8238388851681715,-2.8671181097669,-2.8425557719729144
2006-04-11,-1.908238238,-2.087412529,-2.73074924,-2.286915066123833,-2.483859515227424,-2.5271820334172235,-2.6651774011694074,-2.8810386355076907,-2.341077939838947,-2.559789769,-3.02383746,-0.025011576,-2.653544805,-3.753526090661453,-2.775005719917832,-2.7314373118304185,-3.1740691014862104
2006-04-12,-1.906247878,-2.086267222,-2.748157145,-2.283871929359694,-2.150156150327577,-2.765749046870581,-2.691255038040291,-2.919415798578037,-2.3366793203561373,-2.563161448,-3.022490595,-0.025098456,-2.641897971,-2.9393038687266277,-2.7519731690497435,-2.721310856622089,-2.652824008352705
2006-04-13,-1.904259597,-2.085124581,-2.697553763,-2.275872076383654,-2.1264065013151585,-2.492621101892103,-2.3809103331197576,-2.828257544948648,-2.3022827698358723,-2.503596025,-2.973617246,-0.024666458,-2.61206602,-2.892845123839887,-2.7092471129650346,-2.6598113130404157,-3.646326820526762
2006-04-17,-1.902273393,-2.083984604,-2.686259754,-2.277545612875883,-2.474772094539751,-2.307095391954833,-2.457475773521751,-2.809651520015559,-2.311965736178204,-2.52842477,-2.926103312,-0.024663653,-2.619070823,-2.950032777434041,-2.7089637915966738,-2.711788847931996,-3.204592326310433
2006-04-18,-1.900289265,-2.082847287,-2.861661138,-2.2716256917163595,-2.406261612057216,-2.639817012192909,-2.720487357183365,-2.9253579593967665,-2.3835317614131224,-2.650306669,-3.00967587,-0.027075456,-2.717768895,-3.6194744581635385,-2.7226402245504757,-2.852883128978528,-3.2909097907145526
2006-04-19,-1.898307209,-2.081712626,-2.810997934,-2.2719013265608003,-2.366053165154061,-2.601814838019876,-2.570786537495019,-2.873282734663096,-2.356993504672247,-2.601218631,-2.969085343,-0.025742176,-2.69145546,-2.7954139472974093,-2.7110352888005624,-2.654820895722386,-2.7111829233800133
2006-04-20,-1.896327225,-2.080580618,-2.772890807,-2.270818725097504,-2.313837452993353,-2.5762354748921514,-2.5233980515334484,-2.8386640654028987,-2.334067595823351,-2.572540471,-2.939562778,-0.02540037,-2.664866337,-3.2552272786296257,-2.6916460502654607,-2.639409169083764,-3.2052340411027296
2006-04-21,-1.894349308,-2.079451258,-2.756888584,-2.268116474009317,-2.4628367684019032,-2.578951151556593,-2.57966144332042,-2.8469019417717565,-2.342772371917185,-2.590183146,-2.937635203,-0.025361532,-2.668783404,-2.655376353138402,-2.6834909167831493,-2.671365274578014,-3.475254112688772
2006-04-24,-1.892373459,-2.078324543,-2.710971746,-2.093957082362222,-2.2709457234718013,-2.5474007134817147,-2.4836994662347966,-2.8344936377409287,-2.322305563684224,-2.55127878,-2.955663469,-0.025000445,-2.648893981,-3.9136545940358585,-2.6837732527906413,-2.627811747451654,-3.610232912014231
2006-04-25,-1.890399673,-2.07720047,-2.690768397,-2.0902199204080367,-3.343302856318525,-2.522633593856431,-2.437352854561685,-2.818402618974417,-2.3024667569229664,-2.523587421,-2.941912543,-0.024744083,-2.621876462,-3.090498864968226,-2.678704888757753,-2.6309559453238025,-2.820040202202741
2006-04-26,-1.88842795,-2.076079034,-2.722201419,-2.086472542784713,-2.225546496355607,-2.526815582288171,-2.828508919032633,-2.8307948773757454,-2.3107588839659847,-2.543064824,-2.946996942,-0.024836508,-2.62551931,-2.8343909981515165,-2.6859576343805704,-2.6651308202839346,-2.4226702015882258
2006-04-27,-1.886458286,-2.074960233,-2.766263642,-2.082715645268443,-2.7939336338157084,-2.5402368259450734,-2.4803674837863445,-2.850905017347068,-2.327297133130671,-2.573339406,-2.967648499,-0.025041243,-2.639849372,-2.6044410484346203,-2.6785128478636966,-2.6713499397858684,-2.6630355006595394
2006-04-28,-1.884490681,-2.073844061,-2.742250588,-2.078946952687608,-3.513130792118925,-2.533848872962009,-2.513324641488506,-2.828818152626377,-2.3219914321652717,-2.572392253,-2.933493995,-0.024883291,-2.631119152,-2.6140806468756272,-2.6768083863193546,-2.6510232022136218,-2.9000438186889594
2006-05-01,-1.882525131,-2.072730516,-2.690948704,-2.0751697282769275,-2.3211921528120385,-2.5062735305908976,-2.445582131796467,-2.770238678704335,-2.267732353066295,-2.498434382,-2.878102369,-0.024492308,-2.572822595,-2.682699758225312,-2.677848893093808,-2.6193083178041783,-2.4593265948393124
2006-05-02,-1.880561635,-2.071619594,-2.651643754,-2.071382554652673,-2.1618119916118324,-2.563116993154695,-2.346912107241985,-2.7442232336316823,-2.244501318299133,-2.456359592,-2.87152957,-0.024183621,-2.546963523,-3.058758124627822,-2.679424508519063,-2.618834678901619,-3.1028173088142097
2006-05-03,-1.87860019,-2.070511291,-2.61243483,-2.067583397142431,-2.1968385548035423,-2.448779088844544,-2.2378264075156435,-2.717241311931205,-2.209668743856504,-2.404702335,-2.839776757,-0.023884291,-2.506786812,-2.6836402317123724,-2.6795867911224827,-2.618628320585884,-4.231983904194104
2006-05-04,-1.876640794,-2.069405603,-2.611842434,-2.064156642336964,-2.2272862939012232,-2.4385363707036167,-2.276842770171625,-2.705428570059711,-2.2076528953165337,-2.40035194,-2.845787315,-0.023782392,-2.497365466,-2.45259442077766,-2.683429470825536,-2.6363129340543647,-2.709784776987662
2006-05-05,-1.874683446,-2.068302527,-2.577823145,-2.0599562928245296,-1.993838914172779,-2.462673258764124,-2.198856772669259,-2.67382461892016,-2.1764591076067274,-2.354646606,-2.811615562,-0.02351016,-2.459815794,-2.9818894774574924,-2.684674656808475,-2.621155433132404,-3.13308845719448
2006-05-08,-1.872728142,-2.067202059,-2.559998706,-2.056129509609607,-3.410761514408469,-2.4207048741073702,-2.2689503607312544,-2.6659123949496397,-2.1847882739491817,-2.369497796,-2.809666585,-0.023480065,-2.466048799,-2.548828518172489,-2.682888912382937,-2.6473403181116906,-3.034979035572196
2006-05-09,-1.870774882,-2.066104195,-2.549924789,-2.0522886495406616,-2.226919801814608,-2.4358394259326457,-2.3446755328120363,-2.675863600236872,-2.1847510528688168,-2.387695057,-2.793913604,-0.02355423,-2.464559919,-2.3665264710809155,-2.667880076328084,-2.6542423430966235,-2.8950643087254764
2006-05-10,-1.868823662,-2.065008931,-2.506472896,-2.0484406440418703,-2.144611398610657,-2.411269644749443,-2.243804357767265,-2.651441822120105,-2.156935033976556,-2.336702624,-2.804356355,-0.023273851,-2.437142293,-2.3572692649518188,-2.669056866865239,-2.609112612464304,-3.336552739241115
2006-05-11,-1.866874481,-2.063916264,-2.464521009,-2.0445787896540795,-2.1215334887562336,-2.4518194792197323,-2.175410001191385,-2.614467241186124,-2.1244757477290217,-2.28647956,-2.786019838,-0.022997471,-2.403732238,-2.4307370979064937,-2.656330891726709,-2.603729272872251,-2.809402821127469
2006-05-12,-1.864927336,-2.06282619,-2.563247507,-2.0407082390000557,-2.2490104449689845,-2.749869786711025,-2.3422945950978447,-2.715013351355284,-2.144176965178989,-2.346987292,-2.779197339,-0.023696587,-2.431582286,-3.0017100617572536,-2.6646557524488297,-2.702424000088217,-2.6142458832126376
2006-05-15,-1.862982226,-2.061738706,-2.522508944,-2.036827915403356,-2.2180499526336543,-2.412261735351795,-2.340916171159265,-2.652293173255432,-2.1179671689493684,-2.304388945,-2.747571261,-0.023406185,-2.402960347,-2.680161375183153,-2.664810826647758,-2.6089988180905075,-2.790088874013924
2006-05-16,-1.861039148,-2.060653807,-2.480601919,-2.0345308342974047,-2.074623602471044,-2.386010784152183,-2.209106557246787,-2.5827837505734603,-2.0934425675804818,-2.260015908,-2.749043993,-0.023131252,-2.377432994,-2.6966766513241742,-2.65295159916718,-2.587859524592249,-2.734198286618144
2006-05-17,-1.8590981,-2.059571489,-2.571034718,-2.029031408585005,-2.13873689387584,-2.4583275107032327,-2.3611062408014813,-2.6361558587386424,-2.1392845659790005,-2.337814071,-2.814383319,-0.023783729,-2.440615677,-3.43895001891702,-2.6163823197068217,-2.620765503890984,-2.748314155005058
2006-05-18,-1.85715908,-2.05849175,-2.562665912,-2.025120720732553,-2.708845483053818,-2.4370325688610097,-3.4604035898390584,-2.6287711366162703,-2.137495290797676,-2.330892807,-2.817520146,-0.023650809,-2.436966184,-2.6310419756402523,-2.6152531222863407,-2.535438724781232,-3.10893090851573
2006-05-19,-1.855222087,-2.057414585,-2.581034104,-2.0211965175751736,-2.0834449471049923,-2.4430172272117896,-2.3744963181316843,-2.64424204625388,-2.148344817525129,-2.347029558,-2.86385513,-0.023657219,-2.451721787,-2.522647562476671,-2.607333929351512,-2.546979940065833,-3.1506093114274174
2006-05-22,-1.853287117,-2.05633999,-2.686485652,-2.017259896888319,-2.202347420564114,-2.4145145646867885,-2.536142509447514,-2.681594057746051,-2.1803435650919742,-2.412502428,-2.844573617,-0.024454855,-2.488120262,-2.925837784221452,-2.620684238465105,-2.63328152425285,-2.9276465795651125
2006-05-23,-1.851354169,-2.055267962,-2.730262119,-2.013316937766921,-2.260400361565507,-2.4748375032446592,-2.6344992771214244,-2.679632005533059,-2.1851333033520524,-2.434106545,-2.804054842,-0.024649756,-2.483029507,-2.4675181649311964,-2.628470515084416,-2.5792428020688702,-3.068605294695532
2006-05-24,-1.84942324,-2.054198497,-2.741380988,-2.0093611744398854,-2.157192682421329,-2.575729527364276,-2.7637645327673663,-2.7147482335240065,-2.223797717501956,-2.49728271,-2.810352671,-0.025106245,-2.535168655,-2.2181593627453706,-2.61761853081143,-2.629540976426085,-3.0179771296817712
