dates,APARCH_FHS,APARCH_Normal,APARCH_sTUDENT,caviar_AD,caviar_AS,caviar_IG,caviar_SAV,EGARCH-Norm,EGARCH_FHS,EGARCH_St,GARCH-FHS,Garch_Normal,Garch_Student,Historical-Simulation,Normal-Distribution,Riskmetrics,Weighted-Historical-Simulation
2007-04-20,-3.603066879,-3.461597509,-3.615052219,-2.441195565647381,-2.384342911606767,-2.3506146855329293,-2.3634499634522466,-3.1843146534416147,-3.1843146534416147,-3.027514209,-3.004681134,-0.02799901,-2.898720131,-3.688577778299,-3.190987572629631,-3.122029304265653,-2.6044304723747764
2007-04-23,-3.570830951,-3.419772954,-3.595158067,-2.4401492138154928,-2.549280565328888,-2.4844372527749874,-2.567064366976964,-3.104814080812437,-3.104814080812437,-3.11677728,-2.882442448,-0.028012335,-2.965389666,-3.589855464223639,-3.191806703098803,-3.1877308759336924,-4.088107239818691
2007-04-24,-3.607316045,-3.4894393,-3.662647248,-2.4393108327954924,-2.5782240508178806,-2.6741219042547493,-2.5844947257879274,-3.2381709511986543,-3.2381709511986543,-3.115078092,-2.993198072,-0.027934758,-2.945222031,-3.9647229544808376,-3.1969002709367027,-3.1583459200304365,-3.323009768179955
2007-04-25,-3.543065996,-3.411397368,-3.556561576,-2.438476890251428,-2.4231548243143157,-2.41686825534517,-2.4676851720545527,-3.1034139912341256,-3.1034139912341256,-2.95196423,-2.893242869,-0.027808907,-2.859875635,-3.196071928954951,-3.1967597630224898,-3.1227538487939306,-2.8135134750273827
2007-04-26,-3.499286258,-3.35788636,-3.504993831,-2.437636353911721,-2.446425220311014,-2.4216795019800466,-2.467632253668558,-3.0686385454154137,-3.0686385454154137,-2.954619275,-2.85977715,-0.027716811,-2.848521683,-3.3965310205259094,-3.19532369914761,-3.148934207978547,-4.121919408922581
2007-04-27,-3.450894275,-3.298603674,-3.433626468,-2.436796910891038,-2.600213158898749,-2.356300787698009,-2.3444231859079343,-3.0577856696232875,-3.0577856696232875,-2.895317582,-2.871632299,-0.027608323,-2.800388901,-3.5546153615233345,-3.195506019703888,-3.131077815357568,-2.695622539244428
2007-04-30,-3.556607923,-3.363987468,-3.632273057,-2.436764249963421,-3.4434908517331966,-3.0488492182608016,-2.835782437110036,-2.9612573509819105,-2.9612573509819105,-3.567464224,-2.828579128,-0.028748825,-3.871725477,-2.7567183420452066,-2.6394463739224743,-3.293701635902927,-3.590380786868248
2007-05-01,-3.526659912,-3.380123038,-3.635429354,-2.43591741598386,-2.875423365109136,-2.961059464034532,-3.837897917918405,-3.260064484881203,-3.260064484881203,-3.464176473,-3.114981607,-0.028590483,-3.711162185,-2.7769873679773998,-2.6450594640930647,-2.6675419599767576,-4.242209613195657
2007-05-02,-3.519149375,-3.358510638,-3.645744021,-2.435072225780796,-2.9391744641549407,-2.991965891830753,-2.876105377774512,-3.1008024464770254,-3.1008024464770254,-3.577602007,-2.94912933,-0.028670896,-3.729929933,-3.0266060758457765,-2.6363156952278644,-2.786436330340101,-3.13322197726287
2007-05-03,-3.480566876,-3.308802939,-3.587331025,-2.4342282244902886,-2.881939115563608,-3.039574751548064,-2.8345576802330874,-0.063275756304216,-0.063275756304216,-3.525161618,-2.968406417,-0.028584423,-3.604244844,-2.6625950299177834,-2.566958663763964,-2.626216517130169,-2.888808228466268
2007-05-04,-3.462348,-3.279409178,-3.571603997,-2.43337932164768,-3.1440114589368693,-2.895000735831001,-2.856387402619137,-3.0862642998284766,-3.0862642998284766,-3.577431187,-2.93152347,-0.028566369,-3.580580983,-2.4050210789220983,-2.5670066818799544,-2.680949389462133,-3.509343486044772
2007-05-07,-3.627861954,-3.501791055,-3.782716558,-2.422538047307294,-2.951513381656945,-2.7624028274426884,-2.9141885780854784,-0.0598090146910666,-0.0598090146910666,-3.627890601,-3.04470523,-0.028601074,-3.561202307,-2.887811683854051,-2.578664759395113,-2.705820710083727,-2.783573426887196
2007-05-08,-3.571401939,-3.435230739,-3.699299882,-2.421478369048812,-2.958589145546754,-2.74357872770071,-2.8209236605294694,0.0115959785246592,0.0115959785246592,-3.497591852,-2.896854176,-0.028473322,-3.417526035,-2.6399802219462574,-2.5755024907710404,-2.611984385987669,-2.609833580830242
2007-05-09,-3.511756493,-3.363443138,-3.596643868,-2.4204254353941197,-2.5993632042861896,-2.632280817385964,-2.677104076554899,-3.1631426947256545,-3.1631426947256545,-3.347223985,-3.033793513,-0.028268506,-3.297909573,-2.637573872833248,-2.571817700311706,-2.596833285202604,-3.03967898638202
2007-05-10,-3.456016897,-3.296088802,-3.499241307,-2.41935884882135,-2.569995826168443,-2.5333843735259447,-2.5167271185321383,-8.17138957483863,-8.17138957483863,-3.181102537,-2.996806626,-0.028132266,-3.173240714,-2.386359686541461,-2.5728301680793577,-2.595273434096955,-2.702597782735179
2007-05-11,-3.473750978,-3.330372635,-3.526218994,-2.418298269093469,-2.4754297432619508,-2.478833471386776,-2.506747733748009,-3.216012717483216,-3.216012717483216,-3.154669277,-3.109325177,-0.027960491,-3.118170159,-2.8029635152832277,-2.544077953800129,-2.6000265153464706,-3.225390333946556
2007-05-14,-3.445529647,-3.29362412,-3.501959325,-2.4172337894631117,-2.590769452387014,-2.479926897794333,-2.53473613724084,0.0072645328103451,0.0072645328103451,-3.185224313,-2.954292759,-0.027972508,-3.104864457,-2.489398215191266,-2.542014786733896,-2.6394381540392016,-2.6802183829976025
2007-05-15,-3.398462394,-3.235645333,-3.422249,-2.4161686046126443,-2.4982489196505964,-2.402631326667169,-2.445453664618209,-28.698278903262867,-28.698278903262867,-3.075429825,-2.953966437,-0.027856508,-2.945210684,-2.427892775470138,-2.5405516315646066,-2.5802325187131125,-2.541279311702581
2007-05-16,-3.353387492,-3.183141308,-3.350262118,-2.4150929589787693,-2.3984595976521503,-2.329440735056106,-2.335146193798774,-1.4405262897281117,-1.4405262897281117,-2.968681171,-3.021999272,-0.027705023,-2.935142161,-2.437003679705057,-2.5373765111109714,-2.5776431513932545,-3.440935470527629
2007-05-17,-3.320268014,-3.142023821,-3.302846406,-2.414022890184604,-2.3129626753652315,-2.3128756581600385,-2.669763209953634,-2.9149828672407017,-2.9149828672407017,-2.93463736,-2.957916901,-0.027600822,-2.893578933,-3.033453352315433,-2.523637150492533,-2.586932841331523,-2.9197210604820234
2007-05-18,-3.287667551,-3.107777552,-3.253959209,-2.4129468010839314,-2.237279470763549,-2.269104642308586,-2.248252942429595,-2.5477830238613355,-2.5477830238613355,-2.836675962,-2.962551659,-0.027492797,-2.821976124,-2.231110246553041,-2.5268461050932745,-2.573569191219191,-2.8974245551426656
2007-05-21,-3.290167576,-3.11729093,-3.25636392,-2.4118747894227,-2.2323589269607287,-2.244118180351521,-2.297823394975933,-2.9933019157851954,-2.9933019157851954,-2.801310147,-2.9498166,-0.027404602,-2.915242296,-2.51361757066938,-2.518491125710061,-2.5777661237506213,-2.9700439462301187
2007-05-22,-3.266246368,-3.086399902,-3.228435869,-2.410592795680428,-2.297295601014744,-2.202114719363427,-2.261845081550753,0.0242141490153256,0.0242141490153256,-2.801460945,-2.879954374,-0.027336405,-2.905729215,-2.458149911798865,-2.515928235600988,-2.589591865403331,-2.8618860776327475
2007-05-23,-3.426020294,-3.277595807,-3.419621561,-2.409712952632921,-2.3638780436357774,-2.2756357413850847,-2.377580467421616,-27.2485618697152,-27.2485618697152,-2.899900229,-3.002332539,-0.027359058,-2.908241032,-2.8741434883720007,-2.5247169861249588,-2.647965992683441,-2.635772869858336
2007-05-24,-3.403768171,-3.246668202,-3.378411995,-2.408627054021985,-2.333735912749453,-2.222433140463472,-2.320123428914187,-0.1074758318868932,-0.1074758318868932,-2.834875865,-2.957949016,-0.027256982,-2.898470335,-2.536557894647755,-2.5033354003395685,-2.5374659177053074,-3.859837369797153
2007-05-25,-3.621421206,-3.477144328,-3.610571755,-2.4075420408545973,-2.3658069225022285,-2.334701095584526,-2.4612143239836786,-12630.538138361644,-12630.538138361644,-2.992187047,-3.008931106,-0.027302189,-2.90596529,-2.824590928117637,-2.5180449332921166,-2.6484427408269786,-2.6786921388909626
2007-05-29,-3.57997769,-3.429873828,-3.581138835,-2.4064507414576,-2.512967331016472,-2.3598085976715457,-2.520987478900274,-37.277246409901686,-37.277246409901686,-3.041643421,-2.858012073,-0.027249182,-2.908679954,-2.5330390035581107,-2.5170155104188803,-2.6035858216685086,-4.241215716025997
2007-05-30,-3.544645642,-3.385775843,-3.553058769,-2.4053604512361826,-2.764237002375832,-2.3792293502137536,-2.56931645001293,-20.92298881023924,-20.92298881023924,-3.097953817,-2.867374366,-0.027257648,-2.905810329,-3.0979947609500544,-2.479847642007264,-2.5801646515601635,-3.141813123770348
2007-05-31,-3.514604875,-3.345753313,-3.528849186,-2.4042708116344595,-2.769031484723988,-2.399452583598436,-2.6146797108634336,-3.5810521336154086,-3.5810521336154086,-3.173909523,-3.032793414,-0.027170466,-3.022280642,-2.504206735768015,-2.4482409659101942,-2.565312166145288,-2.549609015711241
2007-06-01,-3.689116663,-3.569896615,-3.751228567,-2.40324833205494,-2.769801856069768,-2.4823494757073337,-2.717245351869056,-3.7205446821364103e+25,-3.7205446821364103e+25,-3.276295409,-3.066431656,-0.027232264,-3.096725612,-2.900874451949522,-2.464246980879592,-2.621138409184136,-2.7297806003271026
2007-06-04,-3.639106203,-3.51064104,-3.677969853,-2.4021520559488843,-2.591898302860525,-2.406211356955065,-2.595326989014992,-2.840664297017023,-2.840664297017023,-3.169678153,-3.068609593,-0.027141652,-3.004579721,-3.1012986671053606,-2.4647179194321964,-2.5111934590666487,-2.346644858137412
2007-06-05,-3.57972057,-3.44146482,-3.597336804,-2.401056032163235,-2.5037664709967533,-2.3434230907941807,-2.517018164353562,-0.0022292565551376,-0.0022292565551376,-3.082479446,-2.895257615,-0.027033736,-2.933545285,-2.8213282691700448,-2.452039471218987,-2.5097660877246617,-2.9238733731823934
2007-06-06,-3.552783379,-3.418804404,-3.566856552,-2.399951092882985,-2.394066338597259,-2.2964312906819164,-2.4175133874447807,-20.88385451213298,-20.88385451213298,-3.017136758,-3.096088283,-0.026895616,-2.885341169,-2.4708196952138097,-2.435251666557789,-2.500073967541109,-2.180197047728881
2007-06-07,-3.63780454,-3.52111374,-3.670242817,-2.398848289375948,-2.396409480953358,-2.2820939620952263,-2.503398790803658,-3.223263472220822,-3.223263472220822,-3.076423868,-3.127647593,-0.026858671,-2.92798517,-2.677502784344039,-2.4411518227333184,-2.548604129255667,-2.9962185688584726
2007-06-08,-4.137662283,-4.002141259,-4.144506889,-2.397743730885082,-2.632774191586086,-2.670080067403904,-2.7963899796416114,-82.3401014449119,-82.3401014449119,-3.422067366,-3.1669464,-0.027318378,-3.36004573,-2.8177713555741604,-2.4745517770999097,-2.817378392023366,-2.7262327523990417
2007-06-11,-4.070437164,-3.930833826,-4.109679027,-2.396636292384882,-2.8751527815103524,-2.725551699673906,-2.7293471245865226,0.0837945945861301,0.0837945945861301,-3.492314181,-2.862117171,-0.02737092,-3.365782332,-2.4416531448916885,-2.4685572645203617,-2.646365648879534,-2.826196425185588
2007-06-12,-3.971170385,-3.818311139,-3.964518669,-2.3955257389300764,-2.627971289541884,-2.6082031898079743,-2.6968377196972217,-15.045250031924423,-15.045250031924423,-3.281996517,-2.93097757,-0.027247615,-3.22067889,-2.704608832458072,-2.460357075580674,-2.511736719132306,-3.0816629834880724
2007-06-13,-3.93377325,-3.791910317,-3.934697844,-2.3944098622655297,-2.46206711467882,-2.532966163445268,-2.626615396063186,-15.052602049488868,-15.052602049488868,-3.221643163,-2.987194772,-0.027143435,-3.143416417,-2.3365476896186523,-2.456303952406752,-2.5293360975647903,-2.704586445291301
2007-06-14,-3.901512889,-3.749354652,-3.945165716,-2.3932961549264555,-3.0122592689753818,-2.6994044147532343,-2.8177324289630885,-45.16622091178724,-45.16622091178724,-3.417766181,-3.03977275,-0.027352098,-3.310637812,-2.737139705470493,-2.4571369543157062,-2.7096732817367184,-2.449598032744823
2007-06-15,-3.825105611,-3.662853643,-3.845407429,-2.3921781450079287,-2.765855230143643,-2.6012828134273365,-2.6981071285978566,-32.481844769745294,-32.481844769745294,-3.333822822,-3.050387661,-0.02724573,-3.213942627,-2.118470881130292,-2.4570011921918584,-2.519634761642557,-2.6146808235935928
2007-06-18,-3.74399564,-3.569558891,-3.719056954,-2.3910654531721964,-2.544333322641751,-2.50082493006674,-2.5323707908781627,-16.859590189800308,-16.859590189800308,-3.16473859,-3.111691719,-0.027111909,-3.108246144,-2.9006750605524942,-2.45815440801824,-2.508702017260811,-2.24761383127797
2007-06-19,-3.670505213,-3.486417674,-3.610839983,-2.3898892210339224,-2.3542890299617665,-2.412080848501775,-2.378513119745116,-44.46711349689402,-44.46711349689402,-2.999795059,-2.926773072,-0.026999463,-3.002386456,-2.542636553703985,-2.4509658570334585,-2.49382337398616,-3.4282347863624465
2007-06-20,-3.601633952,-3.406664977,-3.512203407,-2.3888107283354527,-2.218622572677737,-2.54648637943652,-2.2741695554309223,-44.60795879720865,-44.60795879720865,-2.867515192,-2.946633156,-0.026894067,-2.911659895,-2.739854741657738,-2.452115549768444,-2.495600835188857,-3.816371622754844
2007-06-21,-3.828360303,-3.663713384,-3.773877043,-2.387680595255426,-2.353372931629198,-2.4542438610098425,-2.4429855740749424,-19.31273984907704,-19.31273984907704,-3.054271537,-3.032539128,-0.027006597,-3.057223656,-2.9324863975813367,-2.458207050215637,-2.6258842263385755,-2.5566705948163357
2007-06-22,-3.761011514,-3.59175783,-3.706770201,-2.38655005897145,-2.484005976071004,-2.412190060814205,-2.4149519241295447,0.1064045207822083,0.1064045207822083,-3.026956685,-3.046405689,-0.027700169,-3.007769178,-2.8776886118339418,-2.44935787595152,-2.514245346781182,-2.644881932817822
2007-06-25,-4.302933464,-4.133718354,-4.242355484,-2.444297422877641,-2.0925669598852705,-2.831021334131479,-2.7373240218973987,-25.222079861942397,-25.222079861942397,-3.408696828,-3.101772678,-0.028196569,-3.430571061,-2.7311914819202423,-2.466534276853797,-2.8588719634790207,-3.1830071636349087
2007-06-26,-4.187124458,-4.008669473,-4.092916902,-2.443316717737329,-2.5796162756547463,-2.719879860198482,-2.6098448899143403,-3.168851406855648,-3.168851406855648,-3.247099246,-3.058418822,-0.027964254,-3.300541749,-3.0094788358820264,-2.465040757210395,-2.4893866789400945,-2.919290982669873
2007-06-27,-4.080834173,-3.894807892,-3.960281581,-2.4423399904508485,-2.3918518151387884,-2.576627124249117,-2.449189822901122,-92.70822115545332,-92.70822115545332,-3.094244305,-3.028324981,-0.027824565,-3.183885457,-2.4111956618932453,-2.4653122904422555,-2.4900392783977128,-2.752413625976586
2007-06-28,-4.012045017,-3.822057362,-3.917586458,-2.441358287737402,-2.5728232181355017,-2.621001088423082,-2.5608352093956017,0.1306975666943422,0.1306975666943422,-3.179895697,-3.036450009,-0.027855335,-3.198526696,-2.990502865935174,-2.4646106723813634,-2.577255411359288,-3.111671219372651
2007-06-29,-3.917011943,-3.716800021,-3.791310441,-2.440373082964739,-2.595786370477813,-2.440037854953091,-2.432853487113725,-2.954465984823307,-2.954465984823307,-3.028213104,-3.034052794,-0.027701769,-3.103217927,-2.7322681681262684,-2.464297599192786,-2.483394105200784,-3.615680112930981
2007-07-02,-4.027021029,-3.866041747,-3.950403946,-2.43938923947418,-2.07832286550014,-2.5560965829991136,-2.5326990540674936,-0.0943424443550124,-0.0943424443550124,-3.135137636,-3.2110218,-0.027746558,-3.147380403,-2.4183267909246844,-2.470632213854848,-2.5809393896985253,-3.0754460291726327
2007-07-03,-3.95212098,-3.786291954,-3.887093025,-2.4384002109821266,-2.583193251267291,-2.5184451797208838,-2.5591709460984564,-55.45494062909408,-55.45494062909408,-3.136981988,-2.912412576,-0.027707505,-3.101189362,-3.7454674858956825,-2.4656783116541567,-2.532502499802088,-3.1989287474818227
2007-07-05,-3.885932543,-3.713223568,-3.830411021,-2.437410776901032,-2.5852887650058,-2.514915817337524,-2.577773757556012,-18.415440870638804,-18.415440870638804,-3.171708167,-2.86961454,-0.027708601,-3.089324411,-2.3440179063362407,-2.448349143615661,-2.5282424952228166,-2.649933138877207
2007-07-06,-3.800346697,-3.616277648,-3.705072327,-2.4364204371894607,-2.434612392787266,-2.4206287656864403,-2.418350273097712,-2400.273494589352,-2400.273494589352,-3.003748585,-2.941885646,-0.027600453,-2.992723526,-2.534504134275546,-2.4502552399765887,-2.4711714983622657,-2.4929142846861625
2007-07-09,-3.721037806,-3.526908228,-3.590171846,-2.435425881506567,-2.2655776531630902,-2.3379455709075434,-2.2974618682207275,-52.528292826136784,-52.528292826136784,-2.873945971,-3.293714857,-0.027431062,-2.926146355,-2.3494705397817617,-2.444352360134824,-2.4678101238792425,-3.734171113092037
2007-07-10,-3.665107661,-3.472358248,-3.530516107,-2.434431722598779,-2.111161180002392,-2.284849754537091,-2.2079350576282244,-43.88210263051032,-43.88210263051032,-2.795324506,-2.954207463,-0.027361882,-2.859174216,-3.5041847919803635,-2.4474700414492148,-2.473272754995412,-3.010175597509619
2007-07-11,-3.997945612,-3.826403769,-3.891113844,-2.4334341842010385,-2.380850724580109,-2.5425967776750067,-2.5055923704511063,-3.407101304860275,-3.407101304860275,-3.081704069,-3.201518654,-0.027569275,-3.127813886,-2.4760806675291387,-2.4496090320746338,-2.677637320744994,-2.7603136112321245
2007-07-12,-3.913298308,-3.737802492,-3.803870949,-2.432433753837432,-2.4160420229744006,-2.4866310699192438,-2.4623988254314098,-3.1584578714195906,-3.1584578714195906,-3.015809579,-3.041803342,-0.027473389,-3.051977636,-1.9859512209521264,-2.421187453973974,-2.469476579775906,-2.506502507620097
2007-07-13,-3.890244844,-3.705319432,-3.837610756,-2.429088257640542,-3.210900623782368,-2.714723978698105,-3.7012580402241055,-3.002313931695089,-3.002313931695089,-3.296239979,-2.986200956,-0.027800263,-3.313826314,-2.2582037365584875,-2.4070775690303408,-2.6900069904318897,-3.156287354453021
2007-07-16,-3.894807344,-3.752935717,-3.887551146,-2.430435988061189,-2.735209590300344,-2.653446086500987,-2.6919279192544887,-3.221131117180305,-3.221131117180305,-3.265396013,-3.211586625,-0.027704461,-3.238650564,-2.466236953218884,-2.4148429963500275,-2.499833039604165,-3.708117885253325
2007-07-17,-3.824754607,-3.674592158,-3.812487096,-2.4294303372483217,-2.733687911764006,-2.5838787339992018,-2.65195333811742,-3.280625390819002,-3.280625390819002,-3.22790147,-3.27913738,-0.027534304,-3.165036348,-2.6406238297992046,-2.4146021718971227,-2.4857202206843905,-3.808279006034869
2007-07-18,-3.83812563,-3.667792667,-3.89120865,-2.429022609783088,-4.047128767306839,-2.82423005804615,-2.9705797760728685,-3.2768955061831044,-3.2768955061831044,-3.624975686,-3.239786441,-0.028226003,-3.600886839,-2.8109056342225345,-2.428301840104438,-2.843486979177045,-3.903601335267481
2007-07-19,-3.768892726,-3.588014544,-3.797305081,-2.4280142862545304,-3.073923404560205,-2.8683306647860305,-2.83822533342457,-3.40623841917555,-3.40623841917555,-3.520930852,-3.077506782,-0.027986687,-3.467001714,-2.455103567200188,-2.406231859459356,-2.454658940726414,-3.001218465954961
2007-07-20,-3.760033346,-3.564664069,-3.826571955,-2.425644102136734,-3.1146592900469066,-2.9725621366496817,-3.011551245121272,-3.378095899390754,-3.378095899390754,-3.734063604,-2.972517034,-0.028190803,-3.635572218,-2.576200738221742,-2.3757558835717227,-2.6561886398031764,-3.1807545698783666
2007-07-23,-3.828876632,-3.699709661,-3.955303823,-2.4259950668385235,-3.206702381901103,-2.917636768954681,-3.009579011277668,-3.5264058903581046,-3.5264058903581046,-3.709422746,-3.154871852,-0.028150554,-3.552275376,-2.266933513966757,-2.325178249101161,-2.442105512760263,-2.894471060278184
2007-07-24,-3.74947694,-3.607887045,-3.832132346,-2.4234680601444474,-2.86845278446957,-2.6357936676760283,-2.799537271208693,-3.3122812556431227,-3.3122812556431227,-3.485414127,-3.098093253,-0.027957381,-3.395476162,-2.310198684064765,-2.3261144613911475,-2.3575138270318394,-2.630427242342142
2007-07-25,-3.888938354,-3.779134264,-4.000528431,-2.420333896361744,-2.596962021218047,-2.778435421527931,-2.8539076199574964,-3.317223747221784,-3.317223747221784,-3.53567953,-3.127603941,-0.027982879,-3.389809362,-2.7445600450456364,-2.3400764340985027,-2.4684269150293057,-2.642184285946845
2007-07-26,-3.822808751,-3.698204998,-3.901441055,-2.422686387321736,-2.5067386307639143,-2.661634646007476,-2.7098454732890263,-3.3124366088014083,-3.3124366088014083,-3.417784268,-3.103288583,-0.027817013,-3.286504182,-2.194221257655665,-2.34316608376288,-2.3673405992718783,-3.413576765576083
2007-07-27,-4.35544894,-4.215806183,-4.406996647,-2.419910325891375,-2.829021397654149,-2.9991165630742125,-3.003073445675297,-3.4406872663729056,-3.4406872663729056,-3.753040692,-3.281159354,-0.028301527,-3.670582592,-2.7581078391096896,-2.35138153127701,-2.7363183214994797,-4.803334639936345
2007-07-30,-4.702795401,-4.549009206,-4.74135215,-2.4128436368737223,-3.044408863578804,-3.130214055771422,-3.0285134642818576,-3.408524732105981,-3.408524732105981,-3.964898632,-3.225245252,-0.028594127,-3.859286765,-2.6594796258665103,-2.37474123429846,-2.633000327873449,-3.0500477383065143
2007-07-31,-4.559371076,-4.395379966,-4.558659019,-2.4027464574783544,-2.734091676179351,-2.9682837816802663,-2.9282499848494745,-0.03870732731546,-0.03870732731546,-3.709362936,-2.96326323,-0.028388191,-3.64534399,-2.935776145666753,-2.368160968914194,-2.373831461579281,-2.7382554562851444
2007-08-01,-4.686602077,-4.540328573,-4.710541211,-2.401724398352348,-2.5374358761768576,-2.688164151126074,-2.990619573549276,-3.49953541419433,-3.49953541419433,-3.757783,-3.044751576,-0.027977462,-3.625230848,-2.517180327739063,-2.381707061275925,-2.5133756398938947,-2.8025328964381324
2007-08-02,-4.56679624,-4.416829738,-4.60375927,-2.4007000348110665,-2.802529427553514,-2.902723548659661,-2.962841807422092,-3.584518902698766,-3.584518902698766,-3.719915865,-2.91404273,-0.027935408,-3.53309497,-2.4036939585729726,-2.3804557185897885,-2.456452339975676,-4.0663327351844
2007-08-03,-4.449050205,-4.292017563,-4.480367393,-2.3996743567610967,-2.7750817807549844,-2.808673630191208,-2.905616967315222,-3.032325132517541,-3.032325132517541,-3.647038678,-2.941850569,-0.027861004,-3.430136504,-2.086220900744965,-2.37707833463635,-2.419414709890268,-2.312599878572723
2007-08-06,-4.707008519,-4.596009894,-4.787053973,-2.3986459726065386,-2.966491395032723,-2.957401305602856,-2.981014897753804,0.0443894400352818,0.0443894400352818,-3.796603001,-3.102446511,-0.028085389,-3.553219671,-2.9344716135656266,-2.403163720573979,-2.6348121864147456,-2.7498102663053263
2007-08-07,-4.621796046,-4.501073002,-4.749746057,-2.397631095307168,-3.297840471154774,-3.094097236152833,-3.2203029595453967,0.0805491762739852,0.0805491762739852,-3.930949495,-2.89795022,-0.027872566,-3.652343953,-2.9004178777399865,-2.409383704452729,-2.6644633513764604,-2.790401508295252
2007-08-08,-4.485605461,-4.350806706,-4.566451245,-2.396599086647139,-2.902319937659255,-2.934505521918584,-2.977219923422729,-2.932041390426993,-2.932041390426993,-3.712628751,-3.024576828,-0.028155547,-3.169703125,-3.023269438621323,-2.410482209286965,-2.412347783863185,-3.100656335623168
2007-08-09,-4.401491869,-4.25646446,-4.506184372,-2.395564991186062,-3.127873573292636,-2.9576481668264747,-3.034905116109801,-2.406781471673931,-2.406781471673931,-3.812812742,-2.909061991,-0.028163475,-3.557093295,-2.6030010755855915,-2.4145036638527784,-2.5690959921605394,-3.088599748979774
2007-08-10,-4.796138852,-4.702554963,-4.944433804,-2.394536116834061,-3.2503869943468957,-3.234511947097087,-3.280149828215961,-3.1033785817248782,-3.1033785817248782,-4.035996164,-3.155518855,-0.028534135,-3.789806474,-3.1198054680885035,-2.4499151225392426,-2.790973700950353,-3.809157420754931
2007-08-13,-5.087144508,-5.004957534,-5.247698724,-2.393499082055837,-3.2552353125790443,-3.4376910119472384,-3.407970220724855,-3.2547103114072504,-3.2547103114072504,-4.208762185,-3.140045632,-0.02885387,-3.945985455,-3.24108636736068,-2.47630711804287,-2.722566520294396,-2.98256017442072
2007-08-14,-4.942550826,-4.834161499,-5.056579839,-2.392459638015928,-2.835701912211068,-3.122974800557526,-3.1836011168138665,-3.1305054908717644,-3.1305054908717644,-3.993155148,-3.053883164,-0.028710251,-3.719709928,-2.5849175577445056,-2.479048285914944,-2.468592596532416,-3.2852393846596617
2007-08-15,-4.996976162,-4.904512167,-5.130514247,-2.391416305492393,-2.5609517823794867,-3.0250429542887125,-3.111306617042918,-3.180219920986357,-3.180219920986357,-3.986207469,-3.11871064,-0.028711045,-3.65596498,-2.940087609579665,-2.492628620971878,-2.5733915565812397,-3.464368231103553
2007-08-16,-4.904539354,-4.80506259,-5.0238622,-2.390371559512574,-2.656154783108611,-2.6518131358633763,-2.992578688345704,-3.1624909678839748,-3.1624909678839748,-3.856233082,-3.094553383,-0.028601487,-3.513366601,-2.6687671496537235,-2.4978579955832605,-2.4955598018577607,-3.4070896020965877
2007-08-17,-4.905855907,-4.81762695,-5.037986811,-2.3893253665447154,-2.462063939556705,-2.8436002801111444,-2.9731981362731643,-3.1939822694659608,-3.1939822694659608,-3.816201396,-3.127360529,-0.028556668,-3.440305764,-2.792886762612826,-2.5070077994903386,-2.5461989630971464,-3.1385584758689333
2007-08-20,-4.788675204,-4.691572098,-4.947897577,-2.388277055614612,-2.921823192121537,-2.895747849189076,-3.0523373019502285,-3.0291644680052245,-3.0291644680052245,-3.868532655,-2.986635359,-0.028518592,-3.443081292,-2.4084294032970264,-2.449484614276597,-2.5708379079653216,-3.503784419297543
2007-08-21,-4.640631729,-4.527982756,-4.750757133,-2.38721918094112,-2.703356631769113,-2.761239387518545,-2.8411682590111904,-3.120758311702294,-3.120758311702294,-3.658042471,-3.071132885,-0.028334693,-3.322381434,-2.449983782726129,-2.4477523396467573,-2.403807400640773,-3.7708001711311296
2007-08-22,-4.567001615,-4.472620813,-4.689894235,-2.38617042560366,-2.399629021818291,-2.6790384263824865,-2.7447862634117586,-3.162336894387884,-3.162336894387884,-3.574663231,-3.1083163,-0.028149,-3.259164699,-3.135232598557057,-2.427979614280973,-2.420156495084368,-3.305669950634796
2007-08-23,-4.442938264,-4.337344602,-4.544395334,-2.385111165931215,-2.506245687155398,-2.592509838537323,-2.6997757214950067,-3.0714840086918453,-3.0714840086918453,-3.46588901,-3.038833646,-0.027879564,-3.180504627,-3.110237373063316,-2.4275975350961487,-2.4095873397081857,-3.0568555145371907
2007-08-24,-4.322812657,-4.20468938,-4.391640096,-2.3840760303364856,-2.3208390224259605,-2.3496242112178662,-2.581074444119435,-3.0824379034253435,-3.0824379034253435,-3.329885896,-3.053770412,-0.027746104,-3.096256232,-2.2097863458143463,-2.427577138653379,-2.395831001271953,-3.447862014859003
2007-08-27,-4.262126273,-4.131130921,-4.367193605,-2.38301998643083,-2.825264745690043,-2.6773595692454424,-2.760606493923963,-2.9883885094845675,-2.9883885094845675,-3.490442064,-2.969358003,-0.02796848,-3.210693985,-2.366397157646444,-2.4348270673578623,-2.609368957196268,-3.147973629728244
2007-08-28,-4.295912168,-4.218653183,-4.453419599,-2.381961591682817,-2.764060349154062,-2.6706530009809977,-2.7861138428990437,-3.1910299792935306,-3.1910299792935306,-3.482659346,-3.136814135,-0.027903427,-3.181246211,-2.448426380300845,-2.44616113247292,-2.4905556530239066,-2.757265300051651
2007-08-29,-4.606250087,-4.55084299,-4.783136516,-2.3808989738095505,-2.779616498987561,-2.865092968233637,-2.964809098237717,-3.2623044751780896,-3.2623044751780896,-3.671292494,-3.181308262,-0.028184383,-3.328695292,-2.860170446197376,-2.4692005165587023,-2.6750953371423845,-3.414013916336886
