Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2000-05-10,-9.341251276534756,-7.128990687072426,-7.478245486938996,-7.1312051687437314,-8.888897152302407,-5.264873808125671,-7.8014288802262595,-7.246723927150146,-5.0445219838874165,-6.615883639965517,-7.177362923959182,-5.37535291862031,-7.008443849977185,-4.576822613230025,-6.653092449293783,-6.302705259402131,-7.081613767433274,-5.178206527075102,-6.378216061660651,-8.771472094241622,-7.775188645725899,-5.988437059696314,-9.553336056580276,-6.9237192192450925,-6.3691833059412355,-8.139775263761672,-7.305247102408504,-5.098494770598732,-7.535220144917983,-4.574225677167123
2000-05-11,-9.94927670492526,-7.262279848198081,-7.584114789893591,-15.898925643543755,-10.28451864786989,-5.167398445426738,-7.7115444368545045,-6.934200495319272,-5.283021478785113,-6.629814272016069,-7.641888137207503,-6.039600503286169,-2.4733611924073577e-27,-4.588064580744808,-6.789625072793735,-6.700203661053114,-7.270089684059495,-4.9813461461066115,-6.311283973242904,-8.737588728637055,-7.705852260819824,-6.14200145652435,-9.430555726943847,-7.267614932233809,-6.055508242988319,-7.17161049822407,-7.636029916821318,-4.910311748263574,-8.290305586281596,-4.674176903494552
2000-05-12,-9.715717547548145,-7.390159593711008,-7.471256351990676,-7.001712012355264,-9.286754338652056,-5.2316989898388275,-7.68981151578991,-6.476232059596406,-4.991872271127729,-6.351573457358212,-7.695667419605673,-5.897010643129804,-0.0,-4.382166398430874,-6.682594596463051,-6.405339191615776,-7.135974222488117,-4.798612968611766,-6.202457570459069,-8.61154473647165,-7.503451370045838,-5.975929246841735,-9.1811565254325,-7.164822558089997,-6.205062077443852,-6.785732665744664,-8.245728983553663,-4.947649561531246,-7.945582298606499,-4.666331806416475
2000-05-15,-9.857519827770044,-7.0721420184113715,-7.330444297166044,-6.92310019084654,-7.982977645804528,-5.136483413101815,-7.572487346169303,-6.034994297502934,-5.092903035877117,-6.043516575169177,-7.329541621956058,-5.632850320437667,-8.670678934321932,-4.218115772103744,-6.627270053397116,-6.42871605217819,-7.0634619886891645,-4.7116834981450335,-6.136549520688134,-8.414729073898112,-7.225874439966381,-5.641699267623262,-9.017889135254352,-7.082237419722216,-5.860281626516757,-7.449074645391961,-7.820452731673952,-5.194946968985836,-7.621977976559779,-4.602613643678318
2000-05-16,-10.334742247088554,-7.2728334298375,-7.165986649171676,-4.157111365223069,-6.817427894278347,-5.000819437916552,-7.620751040017282,-5.479335165489467,-5.328469083581284,-6.370512575503791,-7.180378224549943,-5.430559662394607,-0.0,-4.092693237833971,-6.91603274338446,-6.111194901711745,-6.99458316289534,-4.658293250751095,-6.085300013529869,-8.148241045127637,-7.295203882346175,-5.60002208059529,-8.79520013277976,-7.090991403876558,-6.374662073902142,-8.480051109355653,-7.413235062012104,-5.4825291689250495,-7.13226804981104,-4.6406384380005905
2000-05-17,-10.202080901610708,-7.158022864898513,-7.03352492091171,-6.933301377159379,-6.0784401722627885,-4.935767361244381,-7.752894249986953,-5.891938615415254,-4.995370090979036,-6.8628028105672785,-7.292254318419376,-5.806484275932242,-0.0,-4.033923363110853,-6.624836053559121,-6.832440037519413,-6.989079714197285,-5.092092186367039,-6.07504227639338,-7.844009089914972,-7.002555926593165,-5.325040846550967,-8.538607650306332,-6.90982355151042,-6.2392800056217395,-7.598482761734606,-7.479285876413143,-5.259277421431686,-6.907631981008729,-4.504803289160236
2000-05-18,-10.113274504954564,-6.695161464997002,-6.870879045213946,-0.0,-7.278114175486453,-4.932256598507006,-7.653930790197981,-5.374320743387315,-4.895283486089606,-6.8427742209173985,-7.8742185067834765,-5.6862174251481505,-0.0,-3.842936751635214,-6.281216096540214,-6.53645737702181,-6.79327900544997,-5.147588765089915,-6.073399439603101,-7.856506984826887,-7.640483000186917,-5.086003409036561,-8.262902146718286,-6.798234423547638,-6.380235665781439,-7.234491605502287,-7.3130294960305156,-5.251434049172127,-7.014322819992073,-4.578701669194265
2000-05-19,-9.396440034647949,-6.490963472090374,-6.7379981288415705,-0.0,-8.2176551292337,-4.84271468421482,-7.342666559247555,-5.564111563983409,-4.750280071940585,-6.7574037791056,-7.554714052328188,-5.678320356856399,-0.0,-3.923050773326946,-6.129830218419077,-6.517484703917184,-6.6822521170987565,-5.070635023973842,-5.98365389933857,-7.821325153162958,-7.4956395788688575,-4.709684900987295,-7.996627887008999,-6.843534224471387,-6.172706587262849,-8.093319252725571,-6.936260213483397,-5.087061764217503,-7.0108639823916,-4.3949377774499085
2000-05-22,-10.21803216112103,-6.639699805920723,-6.697939255241349,-0.0,-8.402280683374194,-4.883261070155112,-6.946735598757094,-5.1465267509272685,-4.910670761762363,-6.459362636175903,-7.7723837739137105,-5.44347268180009,-0.0,-3.6913563374810527,-6.421096428847321,-6.234641360863704,-6.666333615199537,-5.20089287352042,-6.041796832699643,-7.642160182610547,-7.43910562978303,-4.946264292321753,-7.722795308800128,-6.971962418227886,-6.209363614533763,-7.636771750001029,-7.179959911105579,-5.214968957033005,-6.834583351402916,-4.2310197455766385
2000-05-23,-10.284912246191496,-6.412167718014527,-6.583959919355929,-0.0,-8.140757851108818,-4.822129788568018,-6.727860292131772,-4.76848760734814,-5.301734858085919,-6.475335372985883,-7.776347196235565,-5.493676927786148,-0.0,-3.9375301973333254,-6.085101030675202,-5.9481452924283476,-6.711875803659655,-5.054928804730443,-5.863738320554594,-7.483317127330201,-7.245352742462637,-4.695046655926511,-7.4484263450286265,-6.881751233718611,-6.476721006418182,-6.686651819057833,-6.8210960753158645,-5.04318200944524,-6.429052918617432,-4.255759462561347
2000-05-24,-10.351297995763002,-6.359867929092579,-6.531568347746945,-6.98169957303924,-10.704453818969254,-4.763865004159012,-6.4003270361938664,-4.897383379615665,-4.941155018578747,-6.348317707134769,-7.627746000581571,-5.505869884387392,-30.2441084101997,-3.719527311368677,-5.905608228376063,-5.792090262467691,-6.533588583212785,-4.885674253835633,-5.84539434991228,-7.349450826634045,-7.464529866581331,-4.427564155104687,-7.238175449590909,-6.85524349319908,-6.070012024713124,-6.561637514591707,-6.681374389231129,-5.28940687128305,-6.0797236326278625,-4.081391440009343
2000-05-25,-9.765845862071966,-6.221405419253242,-6.730522587137556,-6.715272033935215,-11.826020767368515,-4.715465287943044,-6.411728909495126,-4.968605380996704,-4.851374139547089,-6.933030865524586,-7.518601835396484,-5.509121346939592,-40.06164396651363,-4.19712565650435,-5.94674416413597,-6.492277870246565,-6.38541882057588,-5.2280283558853515,-5.786358996903434,-7.467411019704593,-7.805675437545243,-4.081922460704942,-7.2132955347461705,-6.915843571405948,-5.982138454749365,-7.398331289271114,-6.506381404305804,-5.125382152439495,-5.7939561081219235,-3.9012023041587387
2000-05-26,-9.076583817685666,-6.254820232372099,-6.668694766702402,-6.812649416171978,-9.885773507290843,-4.6697839817016105,-7.1927246166507945,-4.849973731390811,-4.5323021237228645,-6.706544956635363,-7.475078249894969,-5.681068220484838,-174.2039959586644,-4.096021964111588,-5.928719129196349,-6.075430836992314,-6.564418560307856,-5.42963785095516,-5.517104157022736,-8.032569645325966,-7.507013857828904,-4.555721562598562,-6.9192281780293285,-83.17389246583767,-5.912404580639074,-7.306786776258374,-6.219730663910618,-5.100997273415484,-6.1261204417835335,-3.975605837493456
2000-05-30,-8.686945452391583,-5.828563985128898,-6.5075956849403935,-6.791913480028198,-8.275348205054396,-4.718479301429429,-7.11362877358881,-4.475004201129032,-4.7147368692427944,-6.489093134294798,-7.268541043597785,-5.461894949675959,-0.0,-4.096497057881569,-5.618469048214281,-6.303771344199777,-6.427300280496228,-5.353618888485101,-5.166498068418154,-7.731722289480165,-7.259153290700589,-4.559533595400504,-6.641143342224396,-6.454280964788234,-5.901328653628259,-6.817498873386759,-5.962598700538281,-5.094940363489077,-6.087397099329251,-3.876590516220885
2000-05-31,-8.401046154548002,-6.0328009400418345,-6.599489929861211,-6.453210440469555,-10.487703352078404,-4.598033345605488,-7.236873238558037,-5.493202088995087,-5.034120875456774,-6.271126353123268,-7.6627968616050355,-5.700925089782926,-0.0,-4.00730838364641,-6.034296332963432,-6.127944825212148,-6.533003294797763,-5.288110838594148,-4.845094638355931,-7.749538706804001,-7.153419465101924,-4.741355074167969,-6.371725691006381,-6.947603200049574,-5.863101521277397,-6.105058463090335,-5.58690087104668,-5.11217015879466,-5.920177778248254,-3.8665507615247847
2000-06-01,-8.83426370662188,-7.021007962109642,-6.490607478125969,-6.193254708875473,-10.454451788980773,-4.551067949561828,-6.880873795580491,-5.244359459430167,-5.1475731424753715,-6.419270678158678,-7.748610590587782,-5.89081293855833,-19.172904384967126,-3.84686265583807,-5.881259263612396,-5.844414671134514,-6.511920450357894,-5.163192741730053,-4.611867111249528,-7.571054156263678,-7.22993099879108,-4.536072743454696,-6.112529267163577,-120.16386602631569,-5.639163225190503,-6.515191762246514,-5.6422420839796095,-4.9130023156312355,-7.103854472722487,-3.6955571543951367
2000-06-02,-9.454336261838609,-6.56782607383718,-6.537436844075081,-6.269211146007648,-10.923878181424069,-4.538416451621072,-6.61268713643463,-5.0975940652064216,-4.916184645318364,-6.30603882632932,-8.71755534243868,-5.820798337531803,-121.44214661830642,-4.052771039213311,-6.061497703549857,-5.462166307846904,-6.282828082228935,-5.071632092780001,-4.859999263717251,-7.581904555386153,-7.0243445838254175,-4.410355387857442,-6.0294219977089,-0.0,-5.710472217030612,-6.736932817783246,-5.587627144367566,-4.817038365100376,-6.873347852487863,-3.5700122663519234
2000-06-05,-9.52067739070572,-7.073907022639802,-6.390169647871372,-6.3050432485719075,-10.892976911887004,-4.438777083971334,-6.468578678945747,-5.4658206294785545,-4.686485578765206,-6.988588255141844,-8.937041229557849,-5.868181218733582,-134.49721399180297,-4.736031651280028,-6.465462205019189,-5.32944958088684,-6.219534865896902,-4.965416187316668,-5.619245584051433,-7.539037104329648,-7.0140277177736525,-4.928949896717735,-6.136669967396895,-0.0,-5.704572348862067,-6.778424587613311,-5.588247265618488,-4.5603290900353715,-7.029012291581203,-4.231638767066891
2000-06-06,-9.06663285391042,-6.880414574852222,-6.428464522352073,-6.287481048677696,-9.587310563042564,-4.308230674421525,-6.109692670296199,-5.151703934721292,-4.839940938207361,-6.9738037331958385,-11.06922396671589,-6.04729364498217,-53.3866181179864,-4.391468081062034,-6.412501887114633,-5.146826468982664,-6.137116747785083,-4.874676073079337,-5.289056723612787,-7.290263732490059,-6.730020663839138,-4.98359302737712,-6.044319195207898,-1.5553999291379013,-5.553788426540415,-6.07834474132984,-6.001701753857126,-4.495936988835705,-6.626673141924368,-4.088388877817321
2000-06-07,-8.756399868615866,-7.004978886668385,-6.509791448033491,-6.313522340062923,-9.2223089390595,-4.4179888566053425,-6.061587131845403,-4.886696307993783,-4.672534034908127,-7.161729274318253,-10.729734992612423,-5.859622691018305,-37.09493777084096,-4.09220483771079,-6.568177725402099,-4.837880944012254,-5.941805660988366,-5.0362373147945725,-5.132308357013188,-7.441373943255034,-7.129228635749082,-4.9482675462339225,-5.766822849519122,-11.548573155979016,-5.225223466580804,-6.639355751518377,-5.873059377995576,-4.544152426513656,-6.555264383816654,-4.360283376921148
2000-06-08,-8.992251933992852,-7.388163429990021,-6.622994155967697,-6.2413140876319835,-8.42590359283943,-4.29715485591305,-5.820593158936215,-4.916512864974103,-4.396340265351195,-6.853739815471939,-10.652259007904771,-6.526428546347682,-143.01385463363485,-3.939546367230274,-6.18790504613237,-4.956075358539013,-5.6853490011670385,-4.9114741719976776,-4.955089187760665,-7.238570681203826,-7.468495576946737,-4.593920924089236,-5.835840680486068,-6.7001688552903484,-4.967603133576853,-6.102387318990305,-5.965450724602237,-4.2968864587383155,-6.273367293786732,-4.334539790176494
2000-06-09,-8.760790661021742,-7.377332598394264,-6.495369292535177,-6.171708884201725,-7.465889887923898,-4.144268547310575,-5.617874149994367,-4.662655558983941,-4.321467421981182,-6.708851040022169,-10.424796939376538,-6.371459602540673,-34.17326270842872,-3.9653539405606932,-5.908563907507332,-4.685351354556299,-5.624211960055613,-4.724028461250659,-4.965367013897802,-7.2058078253074145,-7.428625396121019,-4.605661167337596,-6.8196073441042895,-6.441418076530918,-5.203322140361625,-5.7809442398321895,-6.533756878008712,-4.200401985578482,-6.221463076593172,-4.32934524293415
2000-06-12,-8.36481907340692,-7.2654954882683525,-6.531746837661557,-5.995453176024986,-6.6631150336898495,-4.036775331159093,-5.235482724964441,-4.934544043336569,-4.440810457421982,-6.8490548424794975,-10.095923495365994,-6.145484493016556,-62.626502009914056,-3.9761498781310345,-6.346780825942043,-4.547810625021469,-6.074270789235846,-4.540215277337037,-4.83887293683689,-6.913463615546661,-7.52438981900208,-5.135094900692527,-6.63385292830275,-6.377573232947162,-5.072248350159127,-7.033413130404105,-6.685539027400443,-4.166325832746555,-6.8287611671519635,-4.298853867600751
2000-06-13,-8.968532672352865,-6.764646794133339,-6.586794969011356,-5.903260112333148,-7.335153930827322,-3.9871006753847564,-5.341051351085932,-5.041626729998005,-4.172819543419638,-7.190591545843673,-9.776174979072069,-6.002887646256758,-216.05155063138315,-4.067798194330078,-6.040315934059737,-4.3369493843840266,-6.282172327683383,-4.331190172179524,-4.614758160559998,-6.979861058620493,-7.556527913610815,-5.679081736836811,-6.497416330581188,-6.4023967952712715,-5.249757545500261,-7.029481930036295,-6.433531545172475,-3.9863298689688613,-6.832297389554858,-4.325466811457378
2000-06-14,-9.023149116785515,-6.5129156168364135,-6.529442988967177,-6.012909291675145,-7.880939919610451,-3.960573585737906,-5.236501899912692,-4.980719650716518,-4.376076331172187,-7.784780440767028,-10.020336420693981,-5.794261529078361,-67.46369238042,-4.583450240168177,-5.827682200801341,-4.313110181561818,-6.097513152587754,-4.179045086325263,-5.059230652794277,-6.769597359611092,-7.672574272276015,-5.9721232676314,-6.381961702843149,-6.390576010269746,-5.167948309457227,-6.828118925890548,-6.3602303203889985,-4.325427424835563,-7.108602213181438,-4.220589932364779
2000-06-15,-9.30650742494835,-6.857481989021629,-6.405456857550511,-5.861543596262537,-6.77795248666794,-3.961071696410437,-5.553327642530545,-4.894087570447463,-4.1953852909119504,-7.796724203933243,-10.063803295670304,-5.904491354871295,-0.7903454749345029,-4.575099334394097,-6.155818077264737,-4.176256510891843,-6.030901490484763,-4.321313997109744,-4.96249129246895,-6.891145403854983,-7.538448496718365,-5.7607538267645975,-6.1297017432264065,-6.609188724930288,-5.061611354125569,-6.691411544818641,-6.738581195458325,-4.803132735033143,-6.677436921880052,-4.239109565583422
2000-06-16,-8.974804373591958,-6.8306557325692605,-6.641923726058988,-5.92050750658275,-6.506470043963211,-3.8308036699203676,-5.455518121789781,-5.200266588420367,-4.212324795963935,-7.483274619299198,-9.78415539973114,-5.727510351304728,-6.993420913516039,-4.392404087222658,-6.283594757652912,-5.140466105382672,-5.916817087921995,-4.519073369807376,-4.8952928049833595,-6.877588918875744,-7.611541552346235,-5.424924315266735,-5.926961955549712,-6.594731533560653,-4.825242157018131,-6.377889711932229,-6.417325894698231,-4.690135848978899,-6.34987643356952,-4.09990667076898
2000-06-19,-8.656296917695741,-8.113373184853366,-6.6978810612204285,-5.963463044074515,-6.325264288588901,-3.72135536067721,-5.178294014712752,-5.262702459967516,-4.245319097237298,-7.4090889477767945,-9.561149686862391,-5.874057648914444,-6.858484143030414,-4.338625899732137,-7.29635000426174,-4.976191221001953,-5.996382290746228,-4.686768051875757,-4.9300027649401,-6.526929682391267,-7.639212065870206,-5.390431543325945,-6.012555121231359,-6.704114019854505,-4.6777420444218745,-6.363705396460187,-6.238707690725818,-4.952151141824702,-6.509836858630693,-4.191527655973315
2000-06-20,-9.295115013992449,-8.258128602413972,-6.57720493606814,-5.959566367018037,-6.059850224468198,-3.7380276504591357,-5.968065962296176,-5.2421755649029365,-4.315941920753464,-7.083190869749717,-9.410608437231952,-6.3257129825700105,-8.159881824842408,-4.180292137571272,-7.439573160240597,-5.017995126995386,-5.83452353686967,-4.619442801038783,-4.844826491891643,-6.328368153577771,-7.5649441722488,-5.600726679809162,-5.878341135004403,-6.470811556271114,-4.603503247790214,-6.181566543169225,-6.286764992567143,-5.20853039816959,-6.231190908971518,-4.066768022692387
2000-06-21,-9.561160888199451,-7.6961504305817074,-6.480586650632991,-5.833718930645326,-6.488856748989576,-3.7786450855979647,-5.995921869031383,-4.9758190393745565,-4.289543854947604,-7.0655672246933525,-8.955767588170493,-6.4513261194374145,-0.0,-4.277805877211607,-7.294628066505043,-5.223982704966862,-5.595697543135983,-4.6332590802491,-4.931901554979423,-6.236722394857855,-7.556609731689211,-5.397365555291725,-5.872341183877472,-6.317606644436709,-6.002902043291455,-5.850572360756395,-6.416040543036268,-5.060447738390421,-5.859079164610715,-4.030557669771461
2000-06-22,-10.750077162058242,-7.647712527307937,-6.386325935852389,-5.638915045060771,-5.708785330475181,-3.725750621651273,-5.89300639986402,-4.623897783051295,-4.650131959251371,-6.904783091236669,-8.63849764778191,-6.389465784191806,-3.543326116269483e+86,-4.278899218126497,-7.215332279381094,-5.083846254272519,-5.550186169050187,-4.972762116326965,-4.933666238665868,-7.051198721930229,-7.3047390096400395,-5.237784531455039,-5.78931769536388,-6.390202292198701,-5.806182224077165,-5.742419544346494,-6.4071568855509,-4.936196813110183,-5.713656431488065,-3.9458576125466744
2000-06-23,-10.388948986325822,-7.3085812232456755,-6.375037306113588,-5.617400397762939,-7.003968848096502,-3.7940443910249444,-5.913397190350642,-4.459900473664517,-4.618050757034508,-6.776873425800636,-8.18967265211138,-6.409955767613409,-8.079531602675752,-4.302105561542785,-6.993646883064456,-5.697737141760533,-5.273154484580491,-4.813713071322238,-4.904229462887466,-6.812979941468401,-7.180049196071755,-5.44169160038948,-5.648178021938609,-6.399488149270011,-5.84656255725043,-5.714338475022918,-6.1535617765555655,-5.014689551378717,-5.875587566622145,-3.962411725396452
2000-06-26,-10.331152811646312,-6.758343965134045,-6.366737889196785,-5.443341370164038,-7.4058988096954605,-3.6419571079618827,-5.866763876246367,-5.2540677644003155,-4.710974430423969,-6.465334642008625,-7.682761785400765,-6.137392804774865,-8.163247645306226,-4.269692939149957,-6.721045746390648,-5.833873415620317,-5.51287336145458,-4.850088621187839,-4.88743889088048,-6.849495980819704,-7.526009676752473,-5.053531643858322,-5.578709645123531,-6.226584779677877,-5.9204445706747215,-5.581532706517989,-5.925045872270927,-4.909567468072435,-5.891514589479084,-3.8384843014081613
2000-06-27,-10.27234717223164,-7.220313812079967,-6.259739742601327,-5.273652665896383,-6.423873090286421,-3.631039798868036,-6.4156139339654565,-5.318850944216064,-4.416601281209895,-6.476895297315819,-9.071953811193506,-6.110040829544169,-0.0,-5.282094743746221,-6.52016668063843,-5.735841385129341,-5.533357649608555,-4.816722272652534,-4.921923479721617,-6.88987907261643,-7.855303398509127,-4.804640981939255,-5.472025622403555,-6.269810668846548,-5.587167678153186,-5.452836318408712,-5.580265277266867,-5.258472211859684,-5.564765997480018,-3.70055250474886
2000-06-28,-10.281769982329587,-7.47279748066713,-6.104043432309665,-5.370521126929396,-6.068265079741243,-3.5312817346575844,-6.868129418685809,-5.230636231552704,-4.409195792686549,-6.7997648507911075,-7.989307622112439,-6.363774412161128,-0.0,-5.248391603202204,-6.2059144064101535,-5.7322667212547795,-5.568345844522055,-4.761998433081078,-4.778404261998237,-6.717859541029489,-7.829027914829167,-4.7562626515235635,-5.261894816650105,-6.264867107538274,-5.274382237948193,-5.27360748204255,-5.402221476869085,-5.645929787180261,-6.232347562675797,-3.737689076123867
2000-06-29,-10.28682062438703,-7.28168091850043,-6.053907929710101,-5.585343411874983,-5.998726520635381,-3.5531784359594663,-6.893578280394025,-5.350754423844263,-4.595563710188218,-6.92926379200774,-8.491312970020827,-6.482449556067381,-27.80321181545053,-4.839981568052409,-6.200774363459106,-6.062186380922154,-5.69502638720237,-4.7875354155711145,-4.692945742114352,-6.426123334200358,-7.782122136917361,-4.700549786848409,-5.09018737518804,-6.418432457788208,-5.206418657162157,-6.020432773191239,-5.146098336499154,-5.704293199133358,-6.139653213004034,-3.6086542697840316
2000-06-30,-10.546119127247035,-7.036341837870431,-6.010493602055238,-0.0,-6.962173264170331,-3.5793644035254095,-6.639716162809051,-5.193062272665757,-4.621736451770935,-6.7109902103025885,-9.807598783938019,-6.219583887759037,-0.0,-4.579157997922143,-6.020755362905409,-5.991671175908947,-5.816174702179853,-4.693380156128591,-4.582691105935037,-6.574997337794633,-7.609959544469556,-4.495178784092829,-5.426114101764784,-6.3181866749475475,-5.26955331048729,-6.9557032630565025,-5.61273644181425,-5.7644318143772555,-6.392058761455627,-3.6324332880942602
2000-07-03,-9.745206502807198,-6.673457922021915,-5.991214710913458,-6.1027171191584095,-7.309200852330285,-3.7272817650512247,-6.8877152506257655,-5.195305716806383,-5.5741446635590375,-6.95199404917515,-9.78499807724313,-6.440824444973544,-0.0,-4.857595559411931,-6.2923646998595615,-6.100417534551129,-6.2045593515641855,-4.831528162739296,-4.822167419156023,-6.674060936412583,-7.418834939837328,-5.051954301418612,-6.07551208505344,-6.453792294463085,-6.332029675423658,-6.504663933155085,-6.728535807313373,-5.678644988171824,-7.074508908844739,-3.940789373113078
2000-07-05,-9.245517299766838,-6.220289302292157,-5.976544771179612,-0.0,-6.800736803404152,-3.752627296900753,-7.376220493293384,-5.041370336785544,-5.563923437388082,-6.767106912392823,-9.727121497510854,-6.178873002555211,-0.0,-4.723377772963919,-6.483446713450002,-5.925501278266246,-6.081344581068649,-4.820256512729567,-4.787842080071144,-6.428462666777192,-7.473157818994652,-4.891913497499381,-6.093686860141013,-6.786982653320853,-6.210247049122942,-6.834078670503578,-6.989335237770178,-6.908745029636246,-6.900979766961818,-3.9042403733280646
2000-07-06,-9.188574483737272,-5.9018045737467615,-6.018933986874021,-0.0,-7.7527151433407075,-4.062184375666549,-7.371609369743951,-4.969132548799374,-5.994942064366462,-6.603895349333689,-9.737895643544393,-6.437879308518082,-0.0,-4.441965188743373,-6.1074540955518675,-5.664099812142325,-6.097478320616644,-5.117505087985798,-4.686495136203996,-6.358439629045165,-7.414335292066958,-4.675212277296157,-5.903075146273289,-6.685185031536303,-6.40309573933911,-6.4617649566257125,-7.16684999275091,-6.403199328102018,-6.508915255107937,-4.1328535579739905
2000-07-07,-8.42092142629314,-5.5797223406007035,-5.881489211491151,-0.0,-8.14422479430833,-4.023277013083941,-7.802319435043056,-4.982519841216997,-5.6211752282095,-6.5223871900385735,-9.492207769530564,-6.620923610123841,-6.524588792627272,-4.405099093663955,-5.797498454035701,-5.309157132449392,-6.016201889470526,-5.151892839355269,-4.768575567188192,-6.389701000116682,-7.219021723227165,-4.791791574364266,-5.756622930302499,-6.952821164584665,-6.099981870396046,-6.899683442866358,-7.067717796602026,-6.19454449517912,-6.238825431927355,-4.116684843986743
2000-07-10,-9.042374263902449,-5.88171163164532,-5.948064022451776,-6.3322999316259825,-7.177319661195258,-3.9326609114675066,-7.866565188182164,-4.90105813359415,-5.588035457244672,-7.235218331096731,-9.705617904067978,-6.730549529418006,-119.27368704363819,-4.169388257024009,-6.182727684447885,-5.027262535076986,-5.903898781177647,-5.056999952717328,-4.829622232657855,-6.60148446881403,-7.374759101262339,-4.827301047918571,-5.610869040165008,-6.9247317861124635,-6.198266656875275,-7.059244259051463,-6.94732400504008,-6.243376654777136,-7.026793941150563,-4.011014903292923
2000-07-11,-9.50480255948472,-5.846488699450249,-5.9901272860649035,-0.0,-7.646168219871058,-3.8001627431831406,-7.930401095659551,-4.740436657799979,-5.565282905186449,-7.310333711619058,-9.33695083670557,-6.585984920780655,-6.357766721237895,-3.987823955524482,-5.966450219677799,-5.101734771144476,-5.781782398007626,-5.011411130618842,-4.75162200827238,-6.719272499159827,-7.213280446837256,-5.4731961376325655,-5.486880602457297,-6.73577814356234,-5.822410156623097,-7.199135064833845,-6.6710790577115,-5.972887442322163,-6.730235147895939,-3.924107456578337
2000-07-12,-8.67963047492598,-5.779552831865456,-6.114963501732672,-0.0,-7.281046786795568,-4.042289964381048,-8.44111085879784,-5.37624143989095,-5.28323873637765,-7.0385391996470625,-9.389781869212838,-6.550608053078169,-20.884648892136653,-3.7744063323095607,-5.917634054684953,-5.210510691479017,-5.651796119463455,-5.023674585616502,-4.658551463567476,-6.570539997059365,-7.307666970006826,-5.507451476175637,-5.345437092851362,-6.603689736382218,-5.713065891211918,-6.633505005951942,-6.438324336122013,-6.365948612619691,-6.502750431509299,-4.103465796181865
2000-07-13,-8.811211978348638,-5.68336692844332,-6.029256128576432,-0.0,-7.150387554471157,-4.052405145755638,-7.876085693783548,-5.095470600085473,-5.411579930966118,-6.840686885064816,-9.409721513694064,-6.5487964453312895,-7.815452710955901,-3.9762452467319838,-5.639577305321305,-4.887328127482593,-5.632815668221462,-4.977972406539283,-4.668327603063166,-6.464367945984869,-7.2000003088291855,-5.618068374134207,-5.132339050860648,-6.469232651137699,-6.156986023132393,-6.6001334902029445,-6.114999981206245,-6.173874822069169,-6.4263131679084475,-4.204053108130551
2000-07-14,-9.101998123247022,-5.293505823588521,-6.038058810619063,-0.0,-6.861753472101576,-4.119122444875038,-0.0,-5.289863487360026,-5.504342817242802,-6.82796746369887,-9.396434251711565,-6.459331673198517,-7.785219898972011,-4.25630373429818,-5.351366495291943,-5.179956946147312,-5.59004120682452,-4.888791973220234,-5.053070146614601,-6.300089114129152,-7.3257903977933925,-6.115161815016567,-5.060951175880494,-6.407703851236983,-6.520903908636282,-7.462243934802621,-5.823073851270452,-5.990421312334729,-6.602772194047412,-4.157712956759269
2000-07-17,-8.750154403669248,-5.441772988269521,-5.952797641281922,-0.0,-7.602794080632681,-4.034054385792086,-8.15765653336169,-5.162790828083912,-5.5102488330307,-6.591220913701189,-9.361782840592971,-6.309766971234758,-6.052404480797798,-4.619575888693759,-5.620282114854987,-4.984462869584829,-5.432074619012344,-4.911138628438663,-5.10428894867793,-6.22567390858756,-7.091391292272031,-6.1111707571433085,-5.20213670865855,-6.234958144982871,-6.139928644032172,-7.044041901327613,-5.637692313331438,-6.380203868869358,-6.297968191679288,-4.079173250711375
2000-07-18,-8.349710415954183,-5.179544361813337,-5.884895652916208,-5.93338707244218,-7.157881440651558,-4.035479622588927,-8.159965636834395,-5.271077362279581,-5.867961602257857,-6.411856779251453,-9.355946652045,-6.265491514132759,-5.816467440319733,-4.832514664153022,-5.488965350296316,-4.758141339826018,-5.26405840401133,-4.836928322829625,-5.010885929354358,-6.125846176762534,-7.166276241376661,-6.096152138578321,-4.975277815906646,-6.555638052542877,-5.759039108786201,-7.29617664123001,-5.482144177966908,-6.029380796482957,-6.236992940229201,-4.0733671932535644
2000-07-19,-8.245821026762178,-5.2951000754718995,-5.908318391940182,-0.0,-7.607631357381481,-4.0528529433581735,-8.038662887168142,-5.367160612977344,-5.977718303162524,-6.254315684373874,-9.406703367471488,-6.272788674586302,-5.94765823765452,-4.5977844361043205,-5.56985070030703,-4.736625034897469,-5.038347200111411,-4.766667102807414,-4.977994843342186,-5.92591381446117,-6.984776728351201,-6.259518028402195,-5.283057816399606,-6.270258313943306,-5.618299980692265,-8.073371390804912,-5.600300492435307,-5.861724443784732,-6.085521916448945,-3.9969728478293804
2000-07-20,-9.930634519868741,-5.006331249640534,-5.972723362707474,-0.0,-6.933727578834555,-3.985441104835295,-7.914739896297992,-5.60754323495946,-5.685057069775008,-6.098397958790821,-9.327757022954906,-6.4322891709327745,-6.256867176198532,-4.657369232811639,-5.364480794094931,-5.161450372888804,-4.803698824884666,-4.777072459236181,-4.974702178938306,-6.512963195908432,-6.933838246461859,-6.492104216992185,-5.213459073734115,-5.976801808507507,-5.558933658453754,-7.425248650018106,-5.693301197866027,-6.216901014992469,-5.79760938426469,-3.9042011827633303
