dates,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2008-01-11,-7.671491368,-5.167931358,-4.351665279,-3.563248702,-3.954808046,-2.963631675,-4.288138592,-2.948270604,-2.92421718,-4.263951885,-4.776156418,-3.623421117,-4.280483389,-2.637679542,-5.526193419,-3.468759717,-3.431799236,-2.508972095,-3.571140031,-3.758966844,-3.501463784,-3.328040238,-3.328040238,-3.325898432,-2.207856725,-4.751556028,-4.111786131,-3.220514268,-3.594111405,-4.016677977
2008-01-14,-7.631042946,-10.10634376,-4.76164285,-3.446866991,-3.935074737,-2.997648942,-4.26168613,-3.100725983,-2.960458735,-4.271250999,-4.062473167,-3.835882223,-4.23727322,-2.533629518,-5.405842352,-4.541834211,-5.260611853,-3.500947153,-3.627351206,-3.708203382,-3.793948596,-3.054397227,-3.054397227,-3.265039117,-3.509881071,-4.591064031,-4.010370807,-3.091364733,-3.716934885,-3.666613757
2008-01-15,-7.731742714,-9.14079735,-4.240650842,-3.737473905,-3.978052008,-2.8466128,-4.394031562,-3.031995304,-3.011923364,-4.503090058,-4.89671122,-6.400569091,-4.893968638,-2.444165589,-5.267456201,-3.837822544,-4.892053678,-2.663878916,-3.620668207,-3.545340047,-3.689123544,-2.887558548,-2.887558548,-3.247767922,-2.18907731,-4.772548675,-3.925412303,-2.868371138,-3.519572711,-3.550970836
2008-01-16,-8.627451327,-9.459512742,-5.750180217,-3.457148106,-3.946378538,-3.259986388,-4.576968244,-3.125914485,-3.093030125,-4.250527486,-5.090941605,-5.471424446,-4.765004159,-2.376760277,-6.177997618,-3.555265269,-5.029062498,-2.814364562,-3.662471062,-3.593047696,-4.282591578,-3.12329047,-3.12329047,-3.23528037,-2.346197921,-4.641970132,-4.22897926,-3.001683738,-3.587389438,-3.423868114
2008-01-17,-9.238618394,-9.042744791,-4.927889848,-3.455552643,-4.010554168,-3.359947293,-4.433072537,-3.039121624,-3.087425359,-4.762537471,-4.534696697,-4.696372557,-6.731816012,-2.380002593,-6.845011564,-3.600271278,-5.130231824,-2.51836076,-3.574137437,-3.758264763,-4.23862884,-3.013215055,-3.013215055,-3.202439991,-2.493949427,-4.775012771,-3.933278542,-2.835788917,-3.336806295,-3.510354868
2008-01-18,-8.219570175,-9.302133151,-4.884396395,-3.446790893,-4.129620517,-3.934350329,-4.728400979,-3.27211423,-3.321904829,-4.511654746,-5.668833482,-4.083314721,-6.800252067,-2.442356936,-7.039148306,-3.317378495,-4.97473572,-3.36775751,-3.791978748,-3.571717365,-4.354274267,-3.31440947,-3.31440947,-3.312070692,-2.409608548,-4.58552026,-5.352936179,-4.902703041,-3.933124273,-3.280949569
2008-01-22,-7.436601727,-8.741865197,-4.816174129,-3.587930887,-4.127577843,-3.632881616,-4.615666497,-3.130072307,-3.567082114,-4.308546954,-4.516301642,-4.23091572,-6.660837694,-3.253213654,-6.8166746,-3.899417421,-4.810570769,-2.534132861,-3.677374567,-3.478165785,-4.347988905,-3.542494867,-3.542494867,-3.25341688,-2.490927009,-4.58555932,-5.33589915,-3.971801104,-4.872979499,-3.168491764
2008-01-23,-7.675580166,-8.454845143,-4.590157189,-3.685659235,-4.309063564,-3.886393922,-4.440357016,-3.173713885,-3.493377481,-6.267237398,-5.05500658,-4.248897839,-6.516358624,-3.525742501,-6.820705973,-5.243022159,-4.689694788,-2.543530594,-3.679264774,-3.871840669,-4.324240174,-3.357079179,-3.357079179,-4.874838563,-3.425073762,-4.712754742,-5.005466922,-3.632735656,-5.071217446,-4.070150691
2008-01-24,-12.08523193,-9.085041225,-4.500366182,-3.726736533,-4.452877134,-3.636071662,-4.964197726,-3.061767249,-3.514973857,-7.35393739,-4.123152061,-6.110089288,-7.539911364,-3.644007598,-10.47285206,-4.332726993,-4.565084334,-2.676488014,-3.643849498,-3.63258116,-4.262332267,-4.29364033,-4.29364033,-4.755120303,-2.83824038,-4.90005099,-4.786891128,-6.140292888,-4.693253377,-3.960077044
2008-01-25,-10.64561187,-9.043072636,-4.09306329,-3.569841085,-5.150081907,-3.64951139,-4.72248154,-3.11640713,-3.454169138,-6.81342762,-6.147596069,-5.289333061,-7.433330607,-3.400387415,-10.15220508,-4.089224868,-4.531035718,-2.559120777,-3.630350457,-4.146859999,-4.2212428,-3.765367149,-3.765367149,-4.547614361,-2.150090974,-4.641103549,-4.655001187,-5.733176926,-4.344010455,-3.879407725
