dates,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,T,TRV,UNH,VZ,WMT,XOM
2000-03-31,-12.31887183,-8.021233879,-7.638030915,-8.441891189,-8.574778171,-6.897707658,-10.59569893,-8.263752642,-7.870431799,-8.763662441,-9.326476964,-7.13471046,-8.592482936,-8.275740617,-10.03357019,-8.126119956,-7.51202915,-7.62462721,-8.417734908,-8.938244219,-11.71148843,-7.063633532,-13.90898917,-8.655177863,-8.260282784,-10.55542577,-7.786998674,-5.896768396,-9.392774546,-7.082704305
2000-04-03,-13.64091435,-7.758765648,-7.585911531,-8.431204076,-8.891084741,-6.730872384,-10.44849581,-8.228601818,-7.695602435,-8.889700448,-9.295022565,-6.888499149,-8.649839901,-7.79945425,-9.695214728,-8.194638766,-7.219825878,-7.46070542,-8.449006021,-8.38476882,-11.33841726,-6.633951431,-13.5835941,-8.515389812,-7.965168105,-10.72342389,-8.665222238,-5.577895834,-9.586576937,-6.922220366
2000-04-04,-11.81668937,-8.057599089,-7.488129835,-8.725925924,-9.683314333,-6.563387872,-10.65582979,-8.112332671,-7.759397551,-9.252121563,-9.26230902,-6.901185704,-8.59181013,-7.657169685,-10.22817785,-8.585581077,-7.275100202,-7.571104471,-8.959105932,-10.99529029,-10.95702158,-7.082681791,-13.57843169,-8.388881491,-9.011681022,-10.42009218,-9.048439415,-5.978717915,-10.65578504,-7.001567173
2000-04-05,-11.69441047,-8.73855917,-7.337615343,-8.79260318,-9.21797041,-6.605739741,-10.42658652,-8.02531166,-8.184523802,-9.613021228,-9.29016729,-6.881472877,-8.619978311,-8.552855465,-11.01042051,-9.18701733,-7.230764716,-7.446545218,-8.853719356,-10.92277352,-10.75564224,-7.623696417,-13.79906046,-8.236989712,-8.992439653,-10.36666498,-8.532205883,-5.986235483,-10.36753255,-6.989324178
2000-04-06,-10.66357504,-8.563286143,-7.437505394,-8.725583655,-8.908282616,-6.641605203,-10.30670976,-8.030069137,-7.847259778,-9.330827429,-9.290437962,-6.894621683,-8.395556949,-8.069536653,-10.62685415,-11.15597971,-7.102119673,-7.382874373,-8.739705353,-10.79897277,-10.39887447,-7.688047086,-13.55220197,-8.393150897,-8.673453922,-10.03057739,-7.862170986,-5.826614229,-10.23661631,-7.095174238
2000-04-07,-10.69260829,-8.48088347,-7.295717506,-8.596560403,-8.572269316,-6.55156117,-10.1476772,-7.886807508,-7.685655889,-9.222623921,-9.326214277,-6.890234666,-8.419588561,-8.089905672,-10.29196615,-11.05238661,-7.241281998,-7.357397995,-8.859522493,-10.56639999,-10.8630788,-7.281902453,-13.32637442,-8.115652007,-8.312370954,-9.836049223,-8.037399081,-6.112626545,-10.36016532,-7.040496159
2000-04-10,-11.16763778,-8.276509889,-7.186598551,-8.542207217,-8.752205064,-6.601900338,-10.00136599,-7.729751782,-7.40473765,-9.150235618,-9.390472126,-6.871207709,-8.312833718,-7.650510759,-9.991414345,-10.6165881,-7.204098171,-7.294932266,-8.687026388,-10.53285538,-10.79154452,-6.928234063,-13.07188683,-7.86341877,-7.936907052,-9.652470418,-7.401411108,-5.846881883,-9.991148928,-7.050011082
2000-04-11,-11.54487617,-8.242267847,-7.103132259,-8.397828638,-8.769911496,-6.448223705,-9.776041435,-7.569510768,-7.0867676,-9.194903939,-9.463022024,-6.858313899,-8.36138048,-7.480835281,-9.747755993,-10.37156032,-7.194114863,-7.191434796,-8.593286141,-10.52792183,-10.44195376,-6.858135285,-12.96545012,-8.360089667,-7.545363472,-9.459235065,-8.102369394,-5.964727865,-9.863820515,-6.970684632
2000-04-12,-11.56944795,-8.035636291,-7.026002538,-8.270577512,-8.903751453,-6.519292849,-9.601576146,-7.596255032,-6.843503125,-8.944772237,-9.438203687,-6.765934058,-8.378408572,-7.373642233,-9.599790631,-10.52951781,-7.260094706,-7.228196006,-8.502599184,-10.45431797,-10.66642743,-6.487661748,-12.7117713,-8.048629721,-7.371016706,-9.240404243,-7.899823208,-5.750835387,-9.529302556,-6.8369283
2000-04-13,-14.46423995,-8.175494436,-7.437916243,-8.291646851,-10.23999585,-6.357596963,-9.437192555,-8.123456228,-6.993933108,-8.807937112,-9.637097236,-6.931970656,-8.428019529,-7.100091473,-9.291642115,-10.28947598,-7.361263338,-7.105496286,-8.576922766,-10.73576986,-10.40641041,-6.238378648,-12.67726936,-7.763064885,-6.981198588,-9.033923388,-8.44493827,-5.50565532,-9.258137883,-6.679421924
2000-04-14,-12.94559417,-8.22656298,-7.363510555,-8.325067623,-10.9688534,-6.348525235,-9.502408188,-8.058759783,-7.376965926,-9.256539525,-9.636670776,-6.953730649,-8.444819279,-6.698109166,-9.198977818,-10.08330162,-7.715797424,-6.973155511,-8.477682651,-10.5441724,-10.11006972,-6.191253973,-12.45187945,-8.481917271,-6.574435772,-8.857503347,-8.233864994,-5.533609949,-9.389081039,-6.503336291
2000-04-17,-11.34840042,-10.03197417,-7.621464444,-8.405615562,-11.9463029,-6.247675851,-10.21908744,-7.89704432,-7.468095379,-9.310537577,-9.823440334,-7.020444614,-8.64366692,-7.084947091,-10.18625042,-9.714061752,-7.627208166,-7.21613373,-8.530341746,-10.97792935,-10.03927139,-7.027719591,-13.18593154,-9.858318099,-9.852315832,-10.17126598,-8.811376562,-5.995828549,-10.91955575,-6.401402698
2000-04-18,-15.1947821,-9.673076565,-7.44307248,-8.293763496,-17.06993148,-6.413235115,-9.999043047,-7.752722917,-7.775574936,-9.63488898,-10.07058301,-7.129964602,-8.869502629,-8.131835125,-9.834045995,-9.606248531,-7.377879918,-7.110815005,-8.380744031,-10.81432558,-9.770988194,-6.669708941,-13.61755967,-10.53418281,-9.695750857,-9.790392313,-7.872883738,-5.808640355,-10.64823478,-6.775009084
2000-04-19,-13.14267801,-9.82792637,-7.35119343,-8.210687034,-16.27712571,-6.320744366,-9.981328463,-7.657777655,-7.710906162,-9.480089889,-10.11342995,-7.148111485,-9.105929969,-8.507381304,-9.634600394,-9.252177136,-7.419080436,-6.976244978,-8.365696297,-11.08007665,-6.943409413,-7.125324494,-13.57075688,-10.3959877,-9.345274178,-9.734150634,-7.57302284,-5.569434343,-10.30738056,-6.618850852
2000-04-20,-12.51216925,-9.493547913,-8.1206207,-8.717983309,-15.79367083,-6.140895234,-9.815503123,-7.734403422,-7.426020033,-9.20521539,-10.05777395,-7.2350707,-9.192660784,-8.074632332,-9.61656973,-8.941928641,-7.342654761,-6.832302785,-8.430283954,-10.94912193,-8.52020687,-7.568386385,-13.32638471,-10.71987348,-9.005196902,-9.755619672,-7.145352008,-5.511219331,-10.03147455,-6.522868188
2000-04-24,-11.2327028,-9.336205192,-8.846295378,-8.595844119,-14.85056431,-6.078422562,-9.792542249,-7.762372312,-7.240581112,-8.934664976,-10.03980744,-7.991323549,-9.237846673,-7.67257968,-9.314481197,-8.605618349,-7.879458411,-6.765491115,-8.324285686,-10.74024046,-9.246206545,-7.164191161,-13.26536271,-10.82575934,-8.748174983,-9.647464722,-8.203993283,-5.592686723,-10.19212113,-6.467197748
2000-04-25,-10.19161197,-9.605947548,-9.304244653,-8.561303107,-14.15869808,-6.000878834,-9.761573969,-8.054999951,-7.101961293,-8.71156406,-10.14271262,-7.276562518,-9.237307099,-7.623995218,-9.327857787,-8.276139978,-8.551814101,-7.2425645,-8.264518363,-13.62890695,-7.118883198,-7.788529638,-12.98991229,-10.43388938,-8.580014464,-9.446151024,-8.411632497,-5.682000373,-9.953399515,-6.334675301
2000-04-26,-11.75883357,-9.948669787,-9.274163292,-8.548561746,-13.6364223,-5.829353787,-9.550875453,-7.916956817,-7.000913227,-8.503450222,-10.22922562,-8.420177479,-9.203142486,-7.240317093,-9.523407571,-8.027341805,-8.445225526,-7.366630947,-8.126576379,-13.49169247,-9.579176357,-7.366798501,-13.50503208,-10.01245267,-9.506820471,-9.797928815,-7.998579,-5.664114516,-9.635624676,-6.214554348
2000-04-27,-12.11083918,-9.738418098,-9.170912084,-8.435433713,-12.86716489,-5.726825902,-9.434620864,-8.096420199,-6.858977252,-8.417274587,-10.14375505,-7.418240107,-9.137125637,-7.020406942,-9.346642953,-7.872671846,-8.320405054,-7.758252165,-8.001547103,-13.23636187,-9.668483818,-6.976923042,-13.59019477,-10.7061092,-9.210887498,-9.61736124,-7.586255932,-5.681032935,-9.379182971,-6.060338565
2000-04-28,-11.66879486,-9.412780525,-8.94397781,-8.320795142,-12.32167734,-5.921605687,-9.416599043,-7.950019127,-6.630881865,-8.428210372,-10.08695759,-7.87627994,-9.282056589,-6.64353042,-9.360511112,-7.797580072,-8.205583007,-7.684529031,-7.902022194,-13.08834174,-9.403320848,-6.812656719,-13.31804639,-10.47683072,-8.962403076,-9.472366739,-7.16619999,-5.881355431,-9.157548034,-5.880332658
2000-05-01,-10.65676004,-9.469034135,-8.732631022,-8.24128246,-11.52569093,-6.166981745,-9.428674851,-8.173914732,-6.684709724,-8.617231535,-10.08321768,-7.591078151,-9.270249678,-6.266833479,-9.208149337,-7.659822032,-8.15413417,-7.567533273,-7.917077207,-12.7672545,-9.115328226,-6.596458626,-13.12096863,-10.0836008,-8.643223694,-10.02893244,-6.960570316,-5.665909942,-9.312470963,-6.224761344
2000-05-02,-9.76361016,-9.19093964,-8.584126358,-8.161278198,-10.9608919,-6.033361369,-9.348132788,-8.270434284,-6.453519573,-8.380176681,-10.08912603,-7.264502395,-9.568221892,-5.912261277,-9.033895128,-7.514431397,-8.116898062,-7.431210686,-7.925026011,-12.83814957,-9.922901952,-6.300892945,-12.88997941,-9.713613343,-8.41786403,-9.858509807,-7.968100001,-6.039431924,-9.456588968,-6.020017068
2000-05-03,-10.92042096,-9.037107293,-8.565396314,-8.078301525,-11.27031809,-6.219707187,-9.323463152,-8.220127992,-6.203880126,-8.161502767,-9.842426937,-5.877523915,-9.258081229,-5.734368955,-8.981035156,-7.19458949,-8.033212136,-7.269628182,-7.893287316,-12.8890989,-9.814623294,-6.366270375,-12.63631377,-9.391665006,-8.941601475,-9.670468787,-7.924514245,-7.238249111,-9.145201026,-5.82108102
2000-05-04,-10.36637542,-9.248337421,-8.425828014,-8.013714889,-10.89285026,-6.1968453,-9.551166246,-8.356093365,-6.476963195,-8.61751673,-9.883255605,-7.079806724,-9.225563728,-5.489694777,-8.888567741,-7.770615029,-8.23054134,-7.158153865,-7.739690528,-12.61387371,-10.36132551,-6.090977341,-12.43098828,-9.227147371,-8.664706229,-9.940234323,-8.101119983,-6.946836548,-10.22646935,-5.653706586
2000-05-05,-10.53256235,-9.033846187,-8.35161291,-7.991816249,-10.79982994,-6.198796423,-9.403517379,-8.455526418,-6.389202475,-8.583856111,-9.826893768,-6.760161091,-9.151039324,-5.147720419,-8.645816941,-7.473918657,-8.361876579,-7.019741155,-7.68746736,-12.35973092,-10.12494829,-5.818406978,-12.20628514,-8.903796926,-8.495544802,-9.766916948,-7.82202943,-7.035446757,-10.40040413,-5.85206888
2000-05-08,-9.9462462,-8.78017293,-8.391773175,-7.988566771,-11.40752595,-6.246341967,-9.247233892,-8.328305343,-6.400716055,-8.392128175,-9.823519019,-5.877194648,-9.116111124,-4.935397097,-8.422727366,-7.512742261,-8.273880232,-6.940974073,-7.711161845,-12.12747648,-9.811716899,-6.321212862,-11.96452218,-9.47115286,-8.802628332,-9.580560805,-7.353071253,-6.759747073,-10.07187693,-5.704713433
2000-05-09,-9.758125859,-8.845436138,-8.428982807,-7.8691837,-12.6252666,-6.14607268,-9.144707121,-8.288299501,-6.183270581,-8.15928162,-9.781506763,-5.764187529,-9.072148101,-5.912709893,-8.119527456,-7.564730312,-8.152244525,-6.820634418,-7.623248828,-11.95025619,-9.564990383,-6.52784173,-11.69470037,-9.892253212,-8.46582376,-9.355743271,-8.884653099,-6.547040069,-9.827930993,-5.568351663
2000-05-10,-10.42289951,-8.77965618,-8.244363853,-7.841721913,-11.88900733,-6.106600333,-8.963672303,-8.159463546,-5.95377834,-8.05087618,-9.758587245,-5.605373436,-9.021918571,-5.682222986,-7.930720973,-7.80311741,-8.189323813,-6.744125664,-7.551859623,-11.84639857,-9.308491268,-6.914229439,-11.52562319,-9.54270991,-8.204275408,-9.197050769,-8.434621994,-6.339348119,-9.502091177,-5.443729778
2000-05-11,-11.78289741,-8.802583976,-8.363397373,-7.731818492,-12.74719735,-5.992891553,-8.83512947,-8.036186571,-6.144641351,-7.99769175,-9.826401007,-7.109177848,-9.026697859,-5.584653268,-7.985701533,-8.117364618,-8.319314677,-6.590507562,-7.4508372,-11.73008537,-9.164181557,-6.990894293,-11.33169342,-9.793553992,-9.153317924,-9.047863049,-7.658179898,-6.129102679,-10.15980373,-5.529991265
2000-05-12,-11.10897162,-8.837461861,-8.214318767,-7.628518223,-12.19057125,-6.049182018,-8.757316229,-7.901472678,-5.933413691,-7.759991257,-9.833170569,-6.865169214,-9.078842084,-5.33733022,-7.818715874,-7.881442959,-8.225894701,-6.431025165,-7.302522617,-11.59089707,-8.902389255,-6.769903991,-11.06534259,-10.48850085,-8.867730683,-9.013021095,-7.297795194,-6.07236229,-9.865769619,-5.489733968
2000-05-15,-11.33284608,-8.602278676,-8.048591756,-7.531917465,-11.47804816,-5.932489425,-8.635781237,-7.747004673,-5.965269864,-7.521088007,-9.801651184,-6.452402151,-9.022558495,-5.127868618,-7.700755567,-7.806871295,-8.172196794,-6.304884476,-7.169012459,-11.42586191,-8.653609026,-6.463300984,-10.77046511,-10.10998593,-8.602026348,-8.868411501,-7.821484451,-6.257847787,-9.575122326,-5.394134085
2000-05-16,-12.35453376,-8.708895673,-7.883069653,-7.570600673,-10.77178681,-5.800634382,-8.619682028,-7.608340266,-6.160288532,-7.834600072,-9.782105779,-6.088848863,-8.957352132,-4.955973126,-7.955222409,-7.564967117,-8.127386535,-6.193385257,-7.092131639,-11.25252085,-8.686122482,-6.349887454,-10.39718157,-9.748413999,-8.439120255,-8.986137941,-8.852620291,-6.499518907,-9.257212924,-5.400316661
2000-05-17,-11.88638639,-8.559473886,-7.725164335,-7.454433884,-10.09002299,-5.701434708,-8.688321893,-7.674601148,-5.923608623,-8.427125601,-9.794237515,-6.905860516,-9.351184099,-4.822604813,-7.699720122,-8.232116569,-8.101377034,-6.671819268,-7.022252976,-11.08844272,-7.003799176,-6.090571094,-9.843365405,-9.677943979,-8.104634305,-8.879408853,-7.97797949,-6.296033399,-8.998116137,-5.268127448
2000-05-18,-11.49301793,-8.289908318,-7.568393666,-7.3381269,-10.3537632,-5.664526896,-8.57097644,-7.536867318,-5.774733323,-8.330253894,-9.92590364,-6.52735634,-9.354844629,-4.628079035,-7.432936417,-7.997452956,-8.017653201,-6.655056186,-6.951940316,-11.02313976,-9.231633242,-5.856279417,-8.939162832,-9.41861119,-7.787703801,-8.842180732,-7.59235979,-6.21703541,-8.941325684,-5.338375459
2000-05-19,-10.3276209,-8.079916134,-7.416511333,-7.394288734,-10.6899948,-5.545146715,-8.361318137,-7.533264025,-5.606806777,-8.192974519,-9.883781114,-6.348025,-9.281151357,-4.640220689,-7.23823067,-7.906128598,-7.957699008,-6.532005548,-6.752074631,-10.93952956,-9.042093953,-5.589181068,-7.931476271,-9.078757789,-7.698095564,-8.711888436,-8.463029189,-6.034828602,-8.822061078,-5.182545867
2000-05-22,-12.37042396,-8.11891245,-7.344897986,-7.436457604,-10.62128973,-5.590543976,-8.131842378,-7.387972622,-5.69897519,-7.97296691,-9.923739702,-6.016720223,-9.234550254,-4.468381956,-7.486525156,-7.682069536,-7.939158259,-6.631986101,-6.943946318,-10.78127975,-8.799824296,-5.750613201,-7.015772896,-9.233978313,-7.942087666,-8.647054957,-7.96866105,-6.072320077,-8.593775941,-5.021260025
2000-05-23,-12.14562965,-7.902394186,-7.209535187,-7.314408386,-10.30840592,-5.486128905,-7.951036451,-7.186755055,-6.126829079,-7.914349282,-9.924814255,-6.248283068,-9.257537275,-4.663774365,-7.233166469,-7.424982724,-7.955539183,-6.478592525,-6.698105378,-6.329797205,-8.596998852,-5.529888485,-6.051575122,-8.901561441,-7.625736031,-8.685466459,-7.354895737,-5.887179517,-8.289867107,-5.018127444
2000-05-24,-12.06580894,-7.779807045,-7.121554632,-7.247466252,-12.32876616,-5.384291342,-7.719213337,-7.146383042,-5.894109521,-7.744019898,-9.901399254,-6.129041384,-9.234323212,-4.497607829,-7.020282788,-7.231210242,-7.891112318,-6.331960461,-6.639908467,-6.21003752,-8.813781218,-5.313251818,-5.27335574,-8.668929659,-7.415977562,-8.542553589,-7.20125389,-6.11639552,-7.994426289,-4.866210376
2000-05-25,-10.93117116,-7.59996369,-7.440712738,-7.114098354,-13.40727406,-5.290850028,-7.661806592,-7.086086964,-5.755157643,-8.516032471,-9.879076597,-6.075180229,-9.239177766,-5.038849292,-6.978859966,-7.865072475,-7.841501947,-6.72165165,-6.47705066,-6.740958947,-9.188928383,-5.092850444,-5.525895396,-8.412277314,-7.455281489,-8.445701236,-7.967391249,-5.940315864,-7.707931523,-4.706820937
2000-05-26,-9.949173982,-7.543935518,-7.343996954,-7.334164488,-12.72434314,-5.207293749,-8.476996302,-6.984609833,-5.533355615,-8.301776799,-9.859167174,-6.336622984,-9.190358269,-4.886388667,-6.895112578,-7.605008729,-7.927289108,-6.8978393,-6.180856432,-10.83052789,-8.971735453,-5.541912012,-4.930800649,-8.091033666,-7.359270488,-8.361251443,-7.773546094,-5.860098254,-7.883146738,-4.740006576
2000-05-30,-9.369752548,-7.274960431,-7.193599613,-7.213206225,-12.08467238,-5.23849797,-8.357188431,-6.832787402,-5.630510965,-8.101676245,-9.810296412,-6.030394023,-9.183670466,-4.814989774,-6.6541331,-7.713062529,-7.875304032,-6.804894469,-5.960592252,-10.64610615,-8.770531126,-5.457198354,-4.539487479,-7.779312898,-7.094083504,-8.276984982,-7.359785001,-5.795068675,-7.734385422,-4.629469365
2000-05-31,-9.050136212,-7.354513919,-7.300478375,-7.078757907,-13.23243401,-5.116785405,-8.424077973,-7.229598733,-5.919229356,-7.895048533,-9.896127949,-6.527396152,-9.236927671,-4.695726275,-7.080334957,-7.518831536,-7.913199024,-6.706891051,-5.742214118,-10.59182759,-8.621289253,-5.563673601,-4.332981489,-7.430430585,-7.422270549,-8.18136735,-7.022707824,-5.771658885,-7.50361165,-4.573082222
2000-06-01,-9.896724126,-8.422268282,-7.176362307,-6.936549523,-13.1973047,-5.044508446,-8.209358823,-7.094247908,-5.954541744,-7.972386953,-9.903936347,-6.798926448,-9.347608849,-4.549542245,-6.899548608,-7.287024699,-7.883236502,-6.55726338,-5.5390016,-10.44597673,-8.622124077,-5.377757897,-4.213256526,-7.348975574,-7.159347069,-8.024463491,-7.223598034,-5.59332384,-8.911325366,-4.426962194
2000-06-02,-11.30696149,-8.14531977,-7.218343582,-7.094569719,-13.50106369,-5.01347362,-8.002436936,-6.972479438,-5.758923381,-7.80540722,-10.48402015,-6.465858597,-9.358375018,-4.703266536,-7.011476332,-7.037540484,-7.829898064,-6.412918158,-5.824513056,-10.3818783,-8.424749621,-5.232201532,-4.333955507,-7.168430441,-6.87088165,-7.963145334,-7.304112624,-5.469243631,-8.674463811,-4.299973172
2000-06-05,-11.13315655,-8.515298626,-7.069408805,-7.166895231,-13.50713509,-4.899507702,-7.845795242,-7.077542121,-5.564359404,-8.743751627,-10.64901382,-6.458481322,-9.435436307,-5.615334594,-7.434620462,-6.855814414,-7.737031101,-6.28628713,-6.51895307,-10.29974551,-8.355265695,-5.804173149,-4.858709881,-7.047764842,-6.819368606,-7.858898914,-7.307646407,-5.266470668,-8.698172328,-5.186543505
2000-06-06,-10.1709197,-8.311759619,-7.067575016,-7.149091816,-12.90935134,-4.767163798,-7.613522462,-6.92253401,-5.648554678,-8.650290445,-12.12845661,-6.826381902,-9.380665118,-5.339018312,-7.318651067,-6.653754457,-7.715576299,-6.178683786,-6.344643437,-6.916919587,-7.011822293,-5.783645958,-4.787957963,-7.50997804,-6.625390998,-7.686571623,-7.012476094,-5.150181094,-8.427905947,-5.056567311
2000-06-07,-9.623313533,-8.339695334,-7.087507157,-7.146503804,-12.56614529,-4.929227265,-7.489484921,-6.771995979,-5.479339061,-8.775593808,-12.14488855,-6.358217931,-9.309178415,-5.102407828,-7.42288302,-6.411916711,-7.672471967,-6.307872086,-6.198373866,-10.11004957,-8.530826311,-5.69032844,-4.619993111,-7.280641638,-6.533666935,-7.526159247,-7.454063485,-5.148171105,-8.270594889,-5.386272004
2000-06-08,-10.07646645,-8.602932744,-7.210325021,-7.059178458,-12.03457994,-4.816819561,-7.240459231,-6.720757868,-5.282741783,-8.54241134,-12.22711874,-8.726589895,-9.234381224,-4.420352336,-7.184890497,-6.406026912,-7.619035714,-6.141195738,-6.066229469,-9.916153858,-8.718231781,-5.463340242,-4.931505322,-7.255842973,-6.562506129,-7.265030324,-7.093969894,-4.953014065,-8.010122714,-5.312634874
2000-06-09,-9.569763759,-8.533563867,-7.068775405,-6.983981537,-11.44967868,-4.694760954,-7.009623766,-6.572144877,-5.165026759,-8.351828949,-12.22162633,-7.793855109,-9.315290667,-4.635486187,-6.954837336,-6.177944865,-7.573565578,-5.960212176,-6.033151877,-9.737574802,-8.617981397,-5.409399467,-9.244759863,-8.031969012,-6.399034083,-7.336143127,-6.925486039,-4.81347959,-7.866297081,-5.254542063
2000-06-12,-9.110688083,-8.416911796,-7.084381863,-6.850309748,-10.86604319,-4.58793065,-6.708823943,-6.618511839,-5.213708641,-8.413356841,-12.11915877,-7.090487734,-9.252119146,-4.670194576,-7.424870766,-5.98595878,-7.709425233,-5.767853569,-5.89212394,-6.568989481,-8.644781733,-6.018975094,-7.59980909,-8.100976629,-6.429053738,-7.200338417,-8.344828431,-4.716421768,-8.420039642,-5.178065056
2000-06-13,-10.33291128,-8.140466496,-7.12384753,-6.751141994,-10.79164328,-4.51133151,-6.92538977,-6.589778549,-5.032211048,-8.73909666,-11.9748753,-6.606695905,-9.1871883,-4.843081829,-7.184125648,-5.775936106,-7.779960686,-5.56538761,-5.717947054,-6.820616276,-8.609639467,-6.615082301,-6.543644068,-7.830776768,-6.507022463,-7.186792401,-8.702780945,-4.525165399,-8.329367879,-5.167549147
