Date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,T,TRV,UNH,VZ,WMT,XOM
2000-02-08,-9.27433129005946,-5.471573913434119,-5.74952754527919,-6.281949331067092,-6.206686184352607,-4.09353495626793,-4.811423786938709,-5.701003262067172,-4.6853418098925275,-5.6532637151069585,-8.773324577280334,-5.955102111361935,-7.131510215297366,-4.226881134926333,-5.64797040588094,-4.803247005996108,-4.757604141299961,-4.274726902110734,-4.680805518605574,-5.329989739175791,-6.866276815596205,-5.915856272046072,-4.5632753633836804,-4.961469779598143,-5.354279700350952,-5.441066629393891,-7.653086230536315,-5.019516630123084,-5.8598180280292675,-4.034412025269572
2000-02-09,-8.735981575268783,-5.432451520368552,-5.092966351548177,-6.1218451877750955,-5.862973742715791,-4.112296080847982,-4.7980191367358485,-5.720187710846612,-4.198206429167226,-5.593307862293996,-7.559877962642329,-6.3152584316238585,-6.92483797242529,-4.221338538321822,-5.961922250517971,-4.769611859505648,-5.248398591449139,-4.164207200485189,-4.660995798635055,-5.620853065839304,-13.554033968841075,-5.690726440241532,-4.733334075535434,-4.952252517405245,-5.357568420610153,-5.47828744311607,-7.841888184916183,-4.943487167044947,-6.923433018001594,-4.2255102396116895
2000-02-10,-8.771504770474863,-5.922425633726978,-5.771489051248738,-6.697466662361611,-5.952182157814832,-4.8008452628419365,-5.1013276091245965,-5.684487254323225,-4.375100794590461,-5.695977527258455,-7.303399533068222,-5.908006041982541,-7.245390802649585,-4.456890368398833,-5.821864542334169,-4.762079440805,-4.816542930140252,-4.163372679739364,-5.681193129720009,-6.245387336409315,-9.014439654968257,-6.162009589475237,-4.6134083155737615,-4.958299370811486,-5.3946698063569585,-5.783323085342983,-7.843180477034549,-5.034459991628088,-6.080913448754056,-4.504304071883614
2000-02-11,-8.70837302531718,-5.5076030989668965,-5.140909453895091,-6.35042899641359,-6.5985347989977745,-4.35295148692314,-4.988013638438538,-5.800832116420263,-4.22759631632865,-5.331667931397045,-7.266444304907059,-5.930464256074803,-7.0871581496478875,-4.455822693994169,-5.591362955495479,-4.76374899381889,-4.805386657555969,-4.302578067266834,-5.115271988078514,-5.496830146503798,-7.333068693757444,-5.8854229232870585,-4.763875035503363,-4.9649792633508785,-5.385692613365352,-5.832273948456401,-8.558175053524304,-4.958966555322478,-5.892806238644487,-4.0549435331321195
2000-02-14,-9.039610010310566,-5.469081598064707,-5.027226131281808,-6.966289722462325,-6.215717128661655,-4.663473913887677,-4.825340996214137,-5.873341523588958,-4.252372898371761,-5.296065770101018,-7.520618648848643,-6.162155208143526,-6.965814572320919,-4.234766021141733,-5.599378095332888,-4.89526689313618,-4.853893952764143,-4.680971967153441,-5.76118992781844,-6.377705369279968,-7.329050319992074,-5.60200330480463,-4.728192694831858,-5.354902910289043,-5.857063293118616,-5.433658262243186,-7.799158794686281,-5.023643909786787,-5.9031793359353415,-4.3393175872316885
2000-02-15,-9.44049775141252,-5.4596533082725704,-5.586230407766585,-7.448839864438927,-5.840558023762828,-4.151855497866777,-4.820441978730001,-5.858257154038557,-4.19716534179806,-5.279378929629682,-7.2534102572430825,-5.889239122202029,-7.227104394280115,-4.215913928712399,-6.156759698012614,-5.001681585087918,-5.081834094588083,-4.200301468772306,-4.845619232652973,-5.4097707105573125,-7.902372599221118,-5.600381850021241,-4.658044812877782,-5.466476850196368,-5.3969453940432315,-5.430991701458139,-7.623593596705876,-4.953535161781345,-6.4959632178151105,-4.529644433049307
2000-02-16,-8.866060495246803,-5.783333197746181,-5.071933104155114,-6.604763050677299,-5.9492991260454176,-5.038028512042129,-5.097155302105644,-5.70609481216828,-4.399496625474337,-5.282398711727293,-7.260285819749163,-5.89884507794592,-7.000999097829119,-4.486492158983327,-5.8093218664950035,-5.052038334665617,-4.750271120491226,-5.988502499065817,-4.804918807664709,-5.441010290365877,-8.143564963118937,-5.670821262354631,-5.124334738268716,-5.54188408426738,-5.365802038134319,-5.425189244254145,-7.9815215923100205,-5.0278556536264905,-5.931598844649894,-4.629415586146502
2000-02-17,-9.06452641551443,-5.7826075304432445,-5.412963156019722,-6.394530967289876,-5.8232458511335015,-4.205560940596676,-4.905780870960043,-5.695459347718376,-4.246794704426874,-5.82259996666486,-7.687075308118257,-5.896170851544909,-7.3672500439083946,-4.225657575857816,-5.676882136354459,-5.294173158563248,-4.790267649851247,-4.346256788797513,-4.765102287160752,-5.435405810767319,-7.609230815512495,-6.362430599248026,-4.668646490980739,-5.025928646201482,-5.815055843898009,-5.427747257298466,-7.8054339319098345,-4.940694023494861,-8.077103291893371,-4.153829550021463
2000-02-18,-8.753317940338741,-5.907461853013773,-5.07223813992739,-6.329858248362701,-6.002956499807796,-4.1965314385051755,-4.8301365291048795,-5.737579350610927,-4.652339619967179,-6.025113675100717,-7.292041291492093,-5.87831755551739,-7.091702995417426,-4.248866255351758,-5.6278788323374975,-4.989460230309139,-4.793339609440242,-4.398622936277038,-5.185161752572926,-5.503629651257185,-7.380681974213585,-5.636877442661538,-4.542572606649955,-5.479289154005137,-5.476483421015626,-5.416470577512204,-7.7299508933851895,-5.021420661906841,-7.866265277197277,-4.417000881217281
2000-02-22,-8.938549829829025,-6.745409966064006,-5.55558561397972,-6.466328014272043,-6.190183152936202,-4.361444603178878,-5.089634951290649,-5.925995769091822,-4.987922722780274,-5.389381654161801,-7.167962799463222,-6.24500720315247,-7.370009270475579,-4.4162339046265116,-6.201232547646399,-4.919993644812629,-5.24023924413702,-4.519000950379066,-4.920968159412178,-6.040932986656947,-7.5983336723394705,-5.619637535987432,-4.550706729008773,-5.397110018880947,-5.898709564445573,-5.911291577816539,-9.013508412012827,-5.248934749685904,-6.154620047242847,-4.69534820219375
