dates,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2004-06-07,-5.3495489,-2.8378822,-4.683165158,-5.169905257,-4.93349904,-2.977715547,-4.75735512,-5.02605296,-3.095486032,-3.560662647,-5.093532121,-2.85596167,-5.947695707,-2.279078469,-3.487305816,-2.538983028,-3.307313172,-2.810092557,-4.177492057,-3.469081543,-3.100503271,-2.854999194,-2.470228686,-4.337055438,-3.618544795,-4.25977241,-3.336484298,-2.849073513,-3.061869165,-2.764975875
2004-06-08,-6.263032981,-2.775500519,-4.927031475,-5.097211046,-4.764962562,-2.936790162,-4.612871811,-5.035003329,-3.030121119,-3.523568553,-5.089840895,-2.777446937,-5.516112748,-2.225256486,-3.57194928,-2.503073932,-3.405741976,-2.759335275,-4.146226204,-3.477440942,-3.097268073,-2.920364182,-2.370510018,-4.118162004,-3.599855131,-4.425485515,-3.297975289,-2.763430538,-2.99836859,-2.762744809
2004-06-09,-6.311611678,-2.716436431,-4.678891784,-5.047280744,-4.728487715,-3.047824485,-4.135782382,-4.888397231,-3.132883247,-3.33078437,-5.062200208,-2.702567307,-6.052644644,-2.165803884,-3.432578227,-2.453227884,-3.367117583,-2.755509966,-4.098922537,-3.439823875,-3.094036251,-2.877678394,-2.218919498,-3.894983692,-3.524272094,-4.42699465,-3.377346746,-2.680735285,-2.937142908,-2.703283097
2004-06-10,-5.61394967,-2.833449454,-4.601005575,-5.19698215,-4.846748654,-3.216485849,-3.88954619,-4.310754415,-3.302733788,-3.717872965,-4.987171727,-2.631154264,-5.486456726,-2.195963467,-3.542611099,-2.679133503,-3.469306857,-2.795227105,-4.235990078,-3.418990434,-3.090807802,-2.899215067,-2.047535617,-3.913166981,-3.493791962,-4.397341088,-3.387438978,-2.600884719,-3.039181168,-2.789500647
2004-06-14,-5.728488248,-2.771303346,-4.41500647,-5.123039459,-4.684333439,-3.119016013,-3.638840023,-4.200398998,-3.224020387,-3.59145097,-5.113175278,-2.56304882,-5.754218567,-2.145395866,-3.432537759,-2.622849181,-3.517453569,-2.772500951,-4.15366222,-3.401127186,-3.087582723,-2.864003527,-2.144421958,-3.659554053,-3.445630347,-4.58400716,-3.626067324,-2.523779327,-2.976492945,-2.767044199
2004-06-15,-6.127111872,-2.761660772,-4.247238264,-5.106453147,-5.175331547,-3.181608348,-3.858878788,-3.837188362,-3.150385537,-3.750276075,-5.23872332,-2.5843748,-6.422890157,-2.104451249,-3.428693604,-2.608249799,-3.405728438,-2.946999146,-4.44467368,-3.364001447,-3.084361011,-3.063857529,-2.000342724,-3.701079747,-3.523114504,-4.574222106,-3.54856605,-2.552061083,-3.141272076,-2.713004041
2004-06-16,-6.163851289,-2.70333293,-4.191513829,-5.036704131,-4.98966354,-3.080867594,-3.930995315,-3.46484923,-3.081491984,-3.602598687,-5.013936469,-2.518436324,-6.810577748,-2.463450839,-3.501505168,-2.561344792,-3.545737713,-2.884168547,-4.445199091,-3.386762277,-3.081142661,-2.991657321,-1.855508618,-3.553995464,-3.468754345,-4.553166515,-3.339231768,-2.478143274,-3.074932175,-2.666626362
2004-06-17,-7.982449639,-2.648109044,-4.231574349,-5.122006221,-4.817156461,-3.013828129,-3.755802486,-3.516152407,-3.017025616,-3.467880871,-5.200911728,-2.480642774,-6.030370287,-2.517916483,-3.382075252,-2.502147001,-3.394967472,-2.840945072,-4.354762876,-3.344107884,-3.077927671,-2.919011257,-1.663885798,-3.74296734,-3.392198898,-4.476323057,-3.145421121,-2.501258784,-3.166757888,-2.685104545
2004-06-18,-6.845082774,-2.598594081,-4.252987139,-5.051532727,-5.317337303,-2.932155235,-3.790044724,-3.247463853,-2.95669389,-3.710181204,-5.576492206,-2.419510283,-6.76981503,-2.588694861,-3.256233632,-2.452517226,-3.232655776,-2.801257883,-4.284365756,-3.355992178,-3.074716036,-2.838285288,-1.9231634,-3.500020327,-3.332471339,-4.409596128,-3.02747395,-2.427575956,-3.165330881,-2.633441023
2004-06-21,-5.960004617,-2.54894786,-4.155947353,-4.992142954,-5.121566911,-2.850866166,-3.823368956,-3.317161403,-2.900224316,-3.953379634,-5.747559264,-2.449748458,-6.664289764,-2.631448096,-3.160309258,-2.411614797,-3.188606813,-2.816338417,-4.202741148,-3.391702817,-3.071507753,-2.796725185,-1.989508757,-3.351055658,-3.268578894,-4.358434654,-2.917042503,-2.356422673,-3.155742019,-2.595933898
