Date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,T,TRV,UNH,VZ,WMT,XOM
2000-02-08,-8.574701118497309,-5.424549401951264,-5.052991437848396,-6.347624709637706,-5.728109279272469,-4.202168257915543,-4.885640411988506,-5.833211373001237,-4.199926247202433,-5.261230093428641,-7.305792815945429,-5.973570158207098,-6.934946015273188,-4.343104875953092,-5.769908775522017,-4.956278768387581,-4.9505020945590115,-4.243833684956665,-4.814196823264689,-5.383999552773249,-6.874734961575889,-5.81077707381101,-4.589084556182039,-5.173043491707393,-5.606360464393879,-5.666130351720175,-7.629759634019764,-5.02867792093086,-5.886931481811826,-4.117421187375625
2000-02-09,-8.575059036618047,-5.408009100242778,-5.071404237175254,-6.346289568654561,-5.6900394954565865,-4.209427464653621,-4.882539668621733,-5.834409018802175,-4.1972616278532975,-5.245509814741279,-7.334485095187758,-5.954429347745104,-6.930425290008399,-4.3430285813706,-5.763311106307443,-4.956282253901429,-4.963506734274198,-4.24220788155508,-4.804893009743048,-5.391225635976489,-7.564484717222514,-5.791140331772503,-4.5960310415799475,-5.173279117766033,-5.606421031919761,-5.672420785113196,-7.668521894866319,-5.037208567893049,-5.8986647096457006,-4.103090689536006
2000-02-10,-8.53420546952953,-5.451164924521475,-5.139641045832901,-6.390683251123183,-5.598632949584142,-4.275698501753333,-4.9083928293949945,-5.835225315482976,-4.1941753986010335,-5.268722701561705,-7.3388346867729615,-5.928828013744079,-6.906882250301933,-4.369153544587619,-5.761310552896935,-4.953466565917291,-4.966581393281608,-4.244225505099952,-4.894598917704487,-5.443308370599033,-7.720990088021676,-5.8345697257488185,-4.604554921918857,-5.160279368313954,-5.579405424504757,-5.695897604743714,-7.7067880753671565,-5.053268606675406,-5.913691497241446,-4.138565230995985
2000-02-11,-8.536063850203345,-5.461581055042016,-5.1411824596479105,-6.416123890172811,-5.621726039146944,-4.27848069604882,-4.930219722838423,-5.844460281257079,-4.193634964525885,-5.267232410290612,-7.203264653903631,-5.9254762298020065,-6.905480120273925,-4.390217488951161,-5.737272265826045,-4.956759699419224,-4.974449066713146,-4.252079998114787,-4.93044559530713,-5.435861199610793,-7.723192136488771,-5.866471928694247,-4.629532939745849,-5.164547381269922,-5.58694906047179,-5.703635772440436,-7.716354729120351,-5.062532704287209,-5.915229985529323,-4.1317682851281035
2000-02-14,-8.54743223871062,-5.4671972413033405,-5.136119987241062,-6.491607934978857,-5.615719395282789,-4.29913529777209,-4.9329896780342635,-5.843039987533224,-4.204559935687655,-5.264170745543542,-7.207989887810192,-5.950349858679495,-6.907747936948504,-4.387849763978074,-5.737515092876235,-4.968204601812706,-4.974231564827096,-4.297627476419773,-5.014069262145806,-5.4789030444394475,-7.688964567703618,-5.863454856168,-4.635640204476175,-5.20494769835954,-5.635470950831949,-5.705972926505242,-7.7361792901369775,-5.071631979465809,-5.899646987793578,-4.161766581176983
2000-02-15,-8.540152040516126,-5.4656091838103675,-5.191452684809159,-6.533660855101502,-5.6215746920477745,-4.301787475236052,-4.923370214189849,-5.856110974878128,-4.204672054794417,-5.264969572782068,-7.202936222254449,-5.949527430574757,-6.912622029887512,-4.388493453226918,-5.783363165002387,-4.99435239134961,-4.998086817940882,-4.299054916147599,-5.0104676140432005,-5.4516484227843955,-7.744621554951243,-5.865229079379789,-4.654273569309376,-5.224688152543269,-5.62964079355304,-5.709843096413377,-7.735465886590357,-5.079317005271063,-5.9223543142572215,-4.178607118978976
2000-02-16,-8.539069432997447,-5.472948145339957,-5.186925020983198,-6.542327491217544,-5.642328300755734,-4.332094342778087,-4.922982259165764,-5.851024283037627,-4.2060098758135105,-5.2632766401727,-7.201349481716657,-5.936142396184298,-6.909020578043923,-4.396643395528967,-5.783707628014481,-5.001454550389136,-4.9895581243381,-4.400081750153086,-5.014680948828084,-5.461151305315938,-7.817210446022129,-5.847279005527687,-4.67782061724206,-5.244737715421342,-5.623519180375883,-5.70739541055036,-7.740958718757343,-5.08182578085778,-5.928795303791556,-4.194634486634325
2000-02-17,-8.585011906103704,-5.485050956719609,-5.224295555914202,-6.552668683600771,-5.6288515141115125,-4.331894071395042,-4.936626708810387,-5.850591762317269,-4.201479278570695,-5.321366877883285,-7.1605642292569796,-5.936440577612286,-6.95534631432599,-4.396237795901435,-5.749899205698404,-5.032600219944189,-4.996556036617902,-4.4032753778795195,-5.002196391004854,-5.4693434776754275,-7.840935643956574,-5.906647254962138,-4.693908250874234,-5.249312048395055,-5.63228903146371,-5.701454965975389,-7.73617890664194,-5.055241760092035,-6.1178557213843066,-4.1903049592951955
2000-02-18,-8.582220088020831,-5.5292969113793475,-5.2154860989828435,-6.562299406171649,-5.630358819160181,-4.3335632558828605,-4.9364039292369055,-5.8580637300449405,-4.241075160343309,-5.379833380722354,-7.17294228013017,-5.930950521514996,-6.956801041118881,-4.397299900727676,-5.76143263217306,-5.02832335473935,-4.995575410604391,-4.3966724874086935,-5.036987845362515,-5.450690057618841,-7.794212099375835,-5.90656571619024,-4.6696112402076135,-5.257925600425741,-5.580253892933055,-5.701763439731857,-7.734204142747258,-5.006116994806462,-6.279052163084246,-4.21647035536168
2000-02-22,-8.589095816222471,-5.606210226822158,-5.199471052403505,-6.569197979069169,-5.642444376437425,-4.348364594786615,-4.959511337534638,-5.885130549712097,-4.295500064898428,-5.378042092620761,-7.1387631966463205,-5.957919248898723,-6.977992544821928,-4.40230729195136,-5.779912958999689,-5.042433525158068,-5.036064612385675,-4.399950313642582,-5.037594857147293,-5.501229026658968,-7.824002208377278,-5.9008574855326446,-4.663389926358022,-5.288664703998459,-5.624503862468647,-5.715026839819638,-7.840477157283446,-5.0439873646752496,-6.253172426245328,-4.26874176116018
