dates,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,RTX,VZ,WMT,XOM
2010-03-25,-4.990788098,-2.966612409,-2.562219978,-4.987446864,-3.262661055,-2.573171236,-3.763519159,-2.473122652,-5.135310489,-2.408475843,-2.967743296,-2.285167793,-4.002353368,-1.439336288,-2.674236294,-2.470897368,-2.086489786,-3.334193959,-3.713562935,-2.45315225,-3.472937222,-11.90456273,-2.024454919,-2.121770719,-2.520737733,-4.627061177,-2.299847796,-2.608821904,-2.597269657,-2.290365396
2010-03-26,-5.347947348,-2.838441953,-2.501697724,-4.763988776,-3.207157442,-2.54753373,-3.885321102,-2.641819462,-4.051889103,-2.36301195,-2.94859942,-2.227666144,-4.208490917,-1.999956296,-2.549066473,-2.389415,-2.025960279,-3.737686642,-3.704153999,-2.615699059,-3.153476926,-12.00372827,-1.990537783,-2.127910987,-2.477140542,-4.280424338,-2.246277225,-2.538014099,-2.566561756,-2.246202553
2010-03-29,-5.276935588,-2.960131728,-2.447226321,-4.610227153,-3.13500511,-2.506326082,-3.755663115,-2.590277727,-4.639339424,-2.321645596,-2.924802635,-2.12638986,-4.08477211,-2.117595343,-2.441350074,-2.345671874,-2.002044569,-3.401128216,-3.726854961,-2.721469156,-2.95564139,-12.10755358,-1.953051535,-2.080997605,-2.419976817,-4.499767577,-2.204250373,-2.38807425,-2.537279148,-2.165190974
2010-03-30,-5.138911974,-2.830068661,-2.425097995,-4.688756849,-3.066753765,-2.476116978,-3.917666262,-2.666736372,-4.660347149,-2.351885177,-3.061607053,-2.191881683,-4.24442631,-1.888469461,-2.424898299,-2.265436885,-1.993718873,-3.015837565,-3.716551535,-2.628351549,-2.796897067,-12.03572385,-1.917748879,-2.112851449,-2.35706165,-4.156950577,-2.168620318,-2.278088682,-2.531438697,-2.351612025
2010-03-31,-5.085192904,-2.853334501,-2.601483643,-4.566182442,-3.033824482,-2.415676509,-3.797828801,-2.61669884,-3.78962382,-2.311489242,-3.014961257,-2.106498069,-4.152715732,-2.088398859,-2.482118194,-2.188110858,-1.946749994,-3.307233665,-3.707208996,-2.633697547,-2.789541291,-12.10382612,-1.906525168,-2.478663003,-2.665466631,-3.876860864,-2.127482731,-2.822410791,-2.518645717,-2.282646599
2010-04-01,-5.146742115,-2.737802188,-2.883505845,-4.443341097,-3.309950074,-2.380815493,-3.749469294,-2.738579308,-4.279766521,-2.440670662,-2.9986067,-2.140107936,-4.157001823,-2.086998352,-2.396221305,-2.119457755,-2.0205341,-4.070925312,-3.719548283,-2.833101972,-2.867514063,-12.18558698,-1.976487556,-2.461258412,-2.61481127,-4.062741169,-2.276042585,-2.761372497,-2.505185876,-2.176240437
2010-04-05,-5.019602788,-2.627453986,-2.78580931,-4.568440884,-3.345551908,-2.363343467,-3.743114975,-2.817384448,-3.776106282,-2.397703345,-2.930169816,-2.053352141,-4.208635164,-2.155556324,-2.365696781,-2.075745649,-2.063023823,-3.55670112,-3.69795643,-2.768708992,-2.782262813,-12.26082281,-1.938654794,-2.468609387,-2.576577568,-3.809924909,-2.236875132,-2.732082086,-2.478147261,-2.280965436
2010-04-06,-4.961634895,-2.548978915,-3.054795322,-4.627885092,-3.36383541,-2.35173809,-3.721834892,-3.06552546,-4.083616777,-2.352934225,-2.939332051,-2.05273147,-4.196205622,-2.123963116,-2.285583976,-2.157718679,-2.04837137,-3.450806864,-3.713190999,-2.708460361,-2.679622864,-12.35307171,-1.890553906,-2.444684449,-2.771795568,-3.582283455,-2.210393712,-2.642174724,-2.44695114,-2.369381767
2010-04-07,-4.872985238,-2.451741262,-2.93295566,-4.470485879,-3.286323665,-2.308123871,-3.601844228,-2.924360111,-3.650187924,-2.362038348,-2.887301994,-2.069306285,-4.032047401,-2.588525881,-2.275012899,-2.284679757,-2.044169408,-3.46577715,-3.681252539,-2.609920653,-2.730896224,-12.35137354,-2.029267671,-2.349508937,-3.022699064,-3.405023764,-2.227517361,-2.653358589,-2.421186719,-2.322333384
2010-04-08,-4.801708804,-3.028587546,-2.930484497,-4.513037475,-3.235461747,-2.389410508,-3.665692105,-2.91976766,-3.456451723,-2.321669487,-3.078720113,-2.091106163,-4.266270441,-2.534674358,-2.488521443,-2.366462325,-2.014835279,-3.116445575,-3.735719019,-2.506787928,-2.833331046,-12.30429159,-2.154388207,-2.784991822,-2.989501411,-3.778157697,-2.419288881,-3.344429747,-2.406075602,-2.430531889
2010-04-09,-4.89097846,-2.935985581,-2.822967066,-4.289252092,-3.201794636,-2.345730417,-3.551904985,-2.84845274,-4.157149606,-2.278716362,-3.037128391,-2.209550611,-4.036651049,-2.072918012,-2.452339283,-2.293041231,-2.082406282,-4.051038521,-3.670216275,-2.838864855,-2.74699711,-12.29428761,-2.112419431,-2.812820557,-3.018856302,-3.89431807,-2.447141848,-3.086752818,-2.388364137,-2.444452903
2010-04-12,-4.838046077,-2.799284717,-2.728926548,-4.303244392,-3.219831697,-2.372876463,-3.422235304,-2.863290501,-4.145292108,-2.238500857,-2.985343599,-2.194617724,-4.291532477,-1.780410203,-2.37693626,-2.304819757,-2.043996636,-3.756537823,-3.631079244,-3.001872693,-2.772777278,-12.2485239,-2.06760116,-2.857666039,-2.939816224,-4.048684175,-2.376529762,-2.875864904,-2.378355642,-2.661768078
2010-04-13,-4.767842266,-2.692872874,-2.839999165,-4.505110435,-3.191778781,-2.357272979,-3.315989121,-3.091252337,-3.283306244,-2.20047517,-2.92158004,-2.19017548,-4.120207744,-1.528538361,-2.295527823,-2.233379025,-2.023467971,-3.104833416,-3.597596644,-2.846486744,-2.699076193,-12.26644742,-2.042310573,-2.775563337,-3.030284823,-3.790112188,-2.389620017,-2.752261141,-2.350299447,-2.48926911
2010-04-14,-4.758178763,-2.584654278,-3.022181128,-4.450655813,-3.175524259,-2.367158225,-3.273191171,-2.927995111,-3.790177303,-2.155545666,-2.907929137,-2.14118164,-4.245469219,-2.163189708,-2.351449112,-2.177504367,-2.002374133,-3.811176714,-3.573478758,-2.789157261,-2.646640363,-12.34742193,-1.994751894,-2.786718734,-2.946618019,-3.680492866,-2.42532195,-2.624142915,-2.340653828,-2.357607932
2010-04-15,-4.769944746,-2.527136037,-2.908336511,-4.540511454,-3.233138631,-2.328234868,-3.271325327,-2.856360726,-4.056170112,-2.115335239,-2.932699334,-2.214965164,-4.249797358,-1.749437377,-2.601274575,-2.119653922,-1.996000569,-3.377782775,-3.642479461,-2.91423873,-2.60471351,-12.428121,-1.952679651,-2.673740232,-2.836291446,-4.871665852,-2.367467669,-2.613240357,-2.315664701,-2.235693959
2010-04-16,-4.777412017,-2.419881377,-2.807609383,-4.570932838,-3.250271122,-2.319178666,-3.175657796,-2.746290821,-4.315975212,-2.082817569,-2.996576642,-2.197486447,-4.238048648,-2.341392146,-2.489001658,-2.295645604,-2.002574887,-3.853037693,-3.622661827,-2.792202372,-2.655023337,-12.50382628,-1.970682567,-2.562571399,-2.789958443,-4.923945238,-2.319857179,-2.68691953,-2.322180007,-2.24820939
2010-04-19,-4.983771645,-3.847321325,-3.216873102,-4.746542241,-3.299899214,-2.467668314,-3.519656293,-3.329693003,-4.088158228,-2.107464032,-3.137447182,-2.160285407,-3.948646905,-2.34200864,-3.986685723,-2.291349653,-1.97935637,-3.058074861,-3.64761739,-2.772586117,-2.862495693,-12.59664329,-1.978187936,-2.689506685,-3.042430453,-4.490643167,-2.587946059,-2.497526526,-2.293401589,-2.261703387
2010-04-20,-4.992815302,-3.66072083,-3.069780859,-4.546914516,-3.23787932,-2.428445477,-3.427281742,-3.150821956,-3.741209836,-2.075228094,-3.110782545,-2.182769876,-4.314855954,-1.994020919,-3.851183999,-2.242372098,-2.024007393,-3.078368994,-3.610062542,-2.897550446,-2.767167691,-12.6583714,-1.929937002,-2.757268509,-2.90371958,-4.183154436,-2.489592355,-2.430115389,-2.300329554,-2.196560858
2010-04-21,-5.287171667,-3.479300004,-2.948340462,-4.450284678,-3.185396642,-2.399001583,-3.531209744,-3.026446453,-4.541705164,-2.046060631,-3.073969431,-2.708641306,-4.132147341,-2.899956899,-3.720796764,-2.470178332,-2.005639459,-3.746490632,-3.57023241,-2.96825933,-2.740237636,-12.72518206,-1.908589859,-2.745022671,-2.849593145,-4.17390776,-2.419098526,-2.274007151,-2.28896547,-2.35357106
2010-04-22,-5.503512935,-3.4513172,-2.884885238,-4.300807862,-3.120238103,-2.385508535,-3.422622707,-2.816134882,-3.516690223,-2.016891602,-3.006080551,-2.70468983,-3.978806821,-2.292545947,-3.821820077,-2.467924871,-1.94868233,-3.833453632,-3.885220991,-2.822141904,-2.676988426,-12.81247338,-1.85984538,-2.861725344,-2.939060131,-4.746354291,-2.447244768,-2.305911365,-2.26310805,-2.209952998
2010-04-23,-5.4606475,-3.299984928,-2.805249906,-4.165418915,-3.064725135,-2.500420699,-3.311124764,-2.721513233,-3.513774948,-1.984173592,-3.108901108,-2.552610725,-4.31383597,-2.673222144,-3.967098019,-2.379526711,-1.964962733,-3.803401574,-4.091658562,-2.716154745,-2.754238615,-12.89307881,-1.842904867,-2.786632075,-2.810846263,-4.358191914,-2.53782506,-2.407834358,-2.239527386,-2.226042454
2010-04-26,-5.350122714,-3.179854934,-2.884360235,-4.313507296,-3.033669929,-2.495386277,-3.363312884,-2.578458052,-3.456587594,-1.94992335,-3.098236367,-2.472349456,-4.124056604,-2.940778221,-3.774555934,-2.43940972,-1.912132452,-3.401184098,-4.23084355,-2.853798633,-2.844467575,-12.54755968,-1.828912967,-2.681503725,-2.91723419,-4.074342652,-2.445146571,-2.4482248,-2.21888217,-2.329658064
2010-04-27,-5.39844515,-3.74568562,-3.069943073,-4.917903841,-2.988703292,-2.463090703,-3.270397256,-2.547661102,-3.751472133,-1.923977448,-3.057195159,-2.393218609,-4.051956734,-3.06123676,-4.213457266,-2.393146321,-1.892577712,-3.886045322,-4.268019098,-2.807837199,-2.724144369,-12.62438485,-1.783954904,-2.567878615,-3.489450833,-5.207017598,-2.394253352,-2.374693099,-2.226354899,-2.192050803
2010-04-28,-6.230454269,-4.680218139,-3.643080184,-5.59866413,-3.223444322,-2.958700069,-3.922741112,-3.403225962,-4.193784928,-2.513271861,-3.432389143,-2.72293254,-3.903085064,-3.037350325,-4.930674963,-2.622981546,-1.955438554,-3.161811068,-4.322438833,-2.82432972,-3.384089716,-12.74438286,-1.974795626,-2.701939403,-3.998044469,-4.786722074,-3.107602969,-2.385954295,-2.20127285,-2.5069438
2010-04-29,-5.98195119,-4.41022328,-3.485634618,-5.446290489,-3.147036175,-2.867548241,-4.103264157,-3.139045102,-3.988215915,-2.507395697,-3.323884571,-2.651188835,-4.254419337,-2.366355244,-4.82732687,-2.57042633,-1.947379719,-3.870030415,-4.243530977,-2.718750175,-3.247214801,-12.72988028,-1.938113317,-2.617464394,-3.82706563,-4.441379382,-2.943141358,-2.539915206,-2.205088178,-2.659815783
2010-04-30,-5.826788959,-4.212468334,-3.321499896,-5.649116041,-3.218955448,-2.837616826,-3.92746689,-3.20926658,-4.594749594,-2.457552927,-3.405189067,-2.521690686,-4.176200189,-2.938299901,-4.629802242,-2.507332654,-2.028603587,-3.609444158,-4.244808005,-2.645080488,-3.097521686,-12.47630571,-2.165384088,-2.596311574,-3.686874948,-4.183932879,-2.842266367,-2.425083903,-2.191381987,-2.667714942
2010-05-03,-6.564038033,-5.199689486,-3.656817312,-6.165299978,-3.461564266,-2.93750712,-4.325488094,-3.39293152,-4.586103214,-2.561341109,-3.711025297,-2.72051554,-3.727514991,-2.489837194,-5.255476806,-2.507525441,-2.186832348,-3.333451832,-4.212069534,-2.815261686,-3.848370612,-12.56149266,-2.139763625,-2.548036157,-3.860618754,-5.110844018,-3.074904285,-2.547725953,-2.168617865,-2.900421903
2010-05-04,-6.23095004,-4.917630106,-3.476186688,-6.389780862,-3.554086822,-2.888781208,-4.237049055,-3.319311185,-5.058344713,-2.505994403,-3.670994388,-2.599466816,-4.496353044,-2.530703845,-5.103330731,-2.440059266,-2.210571337,-3.015994763,-4.15640909,-2.899094989,-3.554493086,-12.43863492,-2.081076693,-2.527080837,-3.70685533,-4.70871249,-2.952475788,-2.689509567,-2.156974118,-2.720551395
2010-05-05,-6.886762736,-5.699615277,-3.872104764,-7.095551504,-3.984478164,-3.260562893,-5.380833969,-4.255579201,-5.140654245,-2.664165236,-4.535234211,-2.79419738,-3.587957881,-3.153551434,-5.442396777,-2.554692194,-2.323096131,-3.943563204,-4.141221286,-3.234289319,-3.413510878,-12.17555724,-2.304977854,-2.711648559,-4.120746155,-5.249923822,-3.566429153,-2.978819184,-2.167403677,-3.166010423
2010-05-06,-6.75253131,-6.51177502,-4.283668661,-6.907013068,-3.881801595,-3.259692855,-5.630158487,-5.277107973,-5.311265702,-2.688941612,-4.357539053,-2.77129354,-4.151163682,-3.099117513,-5.120282123,-2.505337274,-2.249999756,-3.434302874,-4.114791584,-3.221571206,-4.335469457,-12.2523225,-2.243791802,-2.692542467,-3.939031263,-4.800311299,-3.509021059,-2.781610146,-2.23479145,-3.123777332
2010-05-07,-7.602531799,-7.761005757,-5.153658723,-7.366401183,-4.35608977,-3.835851656,-6.455718,-6.056299435,-6.084341296,-3.289898439,-5.464369922,-3.503886718,-3.702820063,-3.264607085,-6.023406695,-2.938359753,-2.474266769,-3.607659369,-4.408911967,-3.639924476,-5.334523555,-12.38569071,-2.591870025,-3.080616945,-4.161561566,-5.315967232,-4.131145654,-3.201497742,-2.319879089,-4.126363156
2010-05-10,-8.353327374,-8.907512226,-5.154228868,-7.418574893,-4.652890493,-3.675844978,-6.850658477,-5.638404452,-6.682341637,-3.464587713,-5.934208622,-3.659549882,-4.253973948,-4.290978889,-5.655872178,-2.848575815,-2.733177434,-3.5682635,-4.537355676,-3.942095643,-5.137436907,-12.4941124,-2.658181127,-2.969280432,-4.248652905,-5.067414195,-4.420421782,-3.044573878,-2.351338363,-3.978045048
2010-05-11,-7.913880686,-8.350908244,-4.766060407,-8.724613203,-4.965647395,-3.613599192,-6.854298884,-5.299574329,-6.761241056,-3.354468997,-5.916243436,-3.679372274,-4.320392882,-3.68601109,-5.525600251,-2.891824965,-2.960619754,-3.59261447,-4.537352917,-4.239171162,-4.743624868,-12.05233885,-2.523823072,-3.075760353,-4.043467372,-4.695234284,-4.15753491,-3.130428014,-2.34552386,-4.378748888
2010-05-12,-7.182778137,-7.74723454,-4.376773467,-8.383827577,-4.880714863,-3.495796137,-6.516883215,-4.593264716,-8.611918233,-3.269165973,-5.874385649,-3.424002901,-3.921234265,-4.063199833,-5.415776669,-2.914915779,-2.878866467,-4.586176677,-4.647938683,-3.965655948,-4.048420188,-12.09814153,-2.489620849,-2.956926765,-4.038785763,-4.352145093,-3.807568013,-3.029763925,-2.32360505,-4.320261578
2010-05-13,-6.709912158,-7.223788813,-4.071942811,-8.555113875,-4.943643552,-3.349605758,-6.311974728,-4.679159883,-7.604012854,-3.188729975,-5.676983929,-3.593097461,-4.441650593,-3.634064719,-5.092704215,-2.830625816,-2.786335284,-4.759046715,-4.561308038,-4.110086345,-3.635424917,-12.1801798,-2.41554492,-2.890649773,-3.876487277,-4.068223705,-3.517416495,-3.007083972,-2.29866275,-4.118489624
2010-05-14,-6.742944347,-7.787997687,-4.190726168,-8.436512286,-5.418323756,-3.466313145,-5.977202616,-4.448371124,-8.190346931,-3.397647144,-5.733335726,-3.565074063,-3.670543281,-3.588659612,-5.339407619,-2.895771545,-2.729694325,-4.274080932,-4.552260702,-3.942465448,-4.541798532,-12.29882929,-2.439797844,-2.821748085,-3.762305764,-3.961794787,-3.377041674,-2.753918383,-2.274929573,-3.86999657
2010-05-17,-6.877130828,-9.194879636,-4.610895519,-8.613308472,-5.529577261,-3.56241695,-6.719001119,-4.683696406,-8.373575414,-3.340216255,-6.007139391,-3.347848682,-3.923101872,-3.179055021,-5.603583137,-2.817486034,-2.845370388,-4.993238324,-4.57433192,-3.870326267,-4.744538391,-12.42134906,-2.448320331,-2.957050711,-3.668007209,-3.716666038,-3.610886642,-2.693184863,-2.26668186,-4.121484453
2010-05-18,-6.37884353,-8.525033602,-4.306598131,-8.457209058,-5.356276385,-3.4318602,-6.57261866,-4.065470851,-8.143688228,-3.254918811,-5.6471872,-3.261407496,-4.337715152,-3.670969656,-5.273953433,-2.698651573,-2.799481699,-4.743843108,-4.498692943,-3.612489602,-4.001860746,-12.49941761,-2.36866701,-2.973419945,-3.559383466,-3.494476919,-3.545685212,-2.597730148,-2.317149031,-4.005363106
2010-05-19,-6.271305138,-9.115824143,-4.735153628,-8.166790259,-5.435478784,-3.487405618,-6.274572975,-4.151912506,-8.009174861,-3.584219055,-5.670624031,-3.132216259,-3.686561521,-2.805831385,-5.488603899,-2.693197303,-2.731339896,-4.025562436,-4.525289695,-3.604121749,-3.847987141,-12.61244509,-2.368890404,-2.972818451,-3.578947367,-3.629207349,-3.423907772,-2.619595994,-2.412084062,-3.945714198
2010-05-20,-6.469589403,-8.442726111,-4.919124823,-8.291828566,-5.28595329,-3.397735651,-6.018711784,-4.054292788,-7.669008481,-3.650346208,-5.365680418,-3.155607337,-4.48305627,-3.388716035,-5.207457134,-2.577086337,-2.780219528,-4.489494193,-4.463570619,-3.613756554,-3.748199854,-12.65489839,-2.324620385,-2.854456538,-3.453702294,-3.659112409,-3.683259853,-2.485109778,-2.428724562,-3.822456384
2010-05-21,-7.575544353,-9.249659829,-5.822851102,-8.826575025,-5.640746425,-3.994314102,-6.221469365,-5.615587525,-7.474652927,-4.323512693,-5.584221991,-4.252005089,-3.487943041,-3.696130631,-5.992832284,-3.10881721,-3.103880137,-4.861561451,-4.607677863,-4.232911574,-4.462897589,-12.81864324,-2.721065901,-3.21429681,-4.158275105,-4.847972207,-4.585124279,-3.065879355,-2.52844719,-4.657908642
2010-05-24,-6.988267551,-8.605081492,-5.263035491,-8.812264587,-5.453797749,-3.818100675,-6.023896087,-4.962776494,-7.692797796,-4.194280029,-5.351815597,-3.980777851,-4.601520371,-3.764657456,-6.078590244,-2.966465111,-3.000787695,-4.417251581,-4.536032474,-4.111332197,-3.865773777,-12.69756923,-2.654647501,-3.145773927,-3.959726433,-4.744078243,-4.157652281,-2.95276702,-2.504811707,-4.436116388
2010-05-25,-6.541840968,-8.65359262,-5.331501466,-8.605080912,-5.299427033,-3.877001586,-6.069091897,-4.683619193,-8.422992134,-4.070593959,-5.495619321,-3.853220148,-3.818184697,-3.869854186,-6.655078257,-2.877535042,-2.94043173,-4.33376632,-4.487078832,-4.234617448,-3.435382965,-12.79078196,-2.719390003,-3.330807303,-4.154337887,-4.349266534,-3.921449371,-3.142400734,-2.498214142,-4.403973233
2010-05-26,-6.361542989,-8.043074873,-4.988746307,-8.110452196,-5.139192446,-3.891827175,-5.920796251,-4.21768254,-8.022438889,-3.945666915,-5.203000325,-3.532024464,-4.407075253,-4.129298633,-6.261546467,-3.074916314,-2.844130573,-5.272562765,-4.418089495,-4.067132415,-3.274862218,-12.88034251,-2.756465891,-3.255081748,-3.99927867,-4.016530811,-3.611168444,-2.936916289,-2.519259596,-4.326277876
2010-05-27,-6.170626382,-8.212271721,-4.56232678,-7.82526868,-5.19931144,-3.943790525,-5.749113814,-3.954650567,-7.748082153,-3.836109113,-4.997384454,-3.552298739,-3.96010249,-3.799654105,-5.945266676,-3.138630861,-3.19782496,-4.525726448,-4.373673728,-4.630734396,-3.23340757,-12.87960604,-2.862317945,-3.248763333,-4.162640785,-3.856237479,-3.364288119,-3.13952484,-2.504320281,-4.215019466
2010-05-28,-6.043363226,-7.714824535,-4.237397897,-8.17395925,-5.273513493,-3.861590586,-5.761592583,-3.963579832,-6.87894498,-3.726008406,-4.917665377,-3.50837166,-4.467905098,-3.793620291,-5.897987152,-3.139261746,-3.219521668,-4.328781532,-4.443302927,-5.14949734,-3.121174089,-12.66662185,-2.780822321,-3.310616216,-3.901513965,-3.669074123,-3.228765993,-3.454227509,-2.561219873,-4.959699951
2010-06-01,-5.790071264,-7.55447352,-4.310032467,-8.154854182,-5.373342904,-3.787503896,-6.174815013,-4.752729693,-7.337138597,-3.954622465,-5.12727828,-3.490591624,-3.807599894,-2.724218084,-6.058976519,-3.009971101,-3.177126366,-5.124727324,-4.358043119,-4.863212739,-3.81948791,-12.75303056,-2.716171137,-3.410331816,-3.886276727,-3.772466233,-3.306401968,-3.16482058,-2.535815021,-4.957556785
2010-06-02,-5.60225297,-7.615227079,-4.490387808,-8.216961152,-5.265429167,-3.9844429,-6.687625142,-4.180924232,-7.583247236,-3.992052694,-5.072665097,-3.429213325,-4.163876534,-2.934480323,-6.359827967,-2.910568211,-3.18019761,-4.81461869,-4.308573404,-4.545268753,-4.030249249,-12.85698745,-2.656294156,-3.247554454,-4.144399157,-3.665748008,-3.613376498,-3.160509533,-2.54940081,-5.211556202
2010-06-03,-5.43263446,-7.154708078,-4.168558104,-8.282221506,-5.177621378,-3.852997985,-6.465199305,-4.157225141,-7.88833395,-3.876667921,-5.057151544,-3.39531733,-4.283259468,-3.725696214,-6.140820457,-2.921006284,-3.231212237,-4.597249257,-4.327811136,-4.66994332,-3.674760715,-12.69242487,-2.579086953,-3.284768741,-3.92219344,-3.558726153,-3.413428807,-3.199848922,-2.619101458,-5.456322981
2010-06-04,-5.406687044,-7.015774435,-3.902468835,-7.875035307,-5.101177071,-3.718868311,-6.314180413,-3.69081032,-8.329278962,-3.97719424,-4.817540093,-3.176907118,-4.144831924,-3.652629148,-6.023761824,-2.828628189,-3.105636004,-4.819883421,-4.253437097,-4.625066468,-3.32834066,-12.71357079,-2.524008611,-3.127103675,-3.821536503,-3.421345221,-3.203683804,-2.932706929,-2.584353132,-5.413424899
2010-06-07,-6.218977135,-8.613485038,-5.077046327,-8.694855843,-5.36452188,-4.198185289,-6.78922531,-4.680177904,-7.146029557,-4.5283364,-5.291568587,-3.589446636,-3.494060441,-3.494905726,-6.671442638,-3.294085696,-3.266101291,-5.172852028,-4.4931015,-5.082928883,-4.93210591,-12.85913396,-2.743360814,-3.496031081,-4.195167078,-3.402896319,-4.154387574,-3.090721837,-2.649542079,-5.9620867
2010-06-08,-6.554773508,-8.610870265,-5.056943208,-8.903891967,-5.281361667,-3.963302644,-6.63594825,-4.810966955,-7.508080752,-4.690847795,-5.406819717,-3.565943979,-3.925669327,-3.66439938,-6.845203368,-3.310368861,-3.134833754,-4.935886582,-4.414914521,-5.034980265,-4.659659452,-12.96390469,-2.735969657,-3.379651332,-4.196911553,-3.239675331,-4.564271985,-2.932074549,-2.657756877,-5.665427585
2010-06-09,-6.376837698,-8.00699634,-4.627522851,-8.657172268,-5.139222203,-3.844540801,-6.392618826,-4.146058616,-7.844024168,-4.540892413,-5.19673568,-3.37884047,-4.195342556,-3.510478809,-6.603166057,-3.244599256,-3.216603462,-5.30080767,-4.387067122,-4.753249317,-3.944567681,-12.98221854,-2.62097382,-3.498064482,-3.994853116,-3.138036107,-4.178429808,-3.235611055,-2.627107442,-6.138827237
2010-06-10,-6.844321002,-7.709396098,-4.268923783,-8.205622728,-5.06018922,-3.715871372,-6.072502423,-3.896302158,-7.186768978,-4.421163271,-5.154709522,-3.136752563,-3.966559285,-3.730107335,-6.605806452,-3.164677485,-3.125328924,-4.847249565,-4.318967239,-4.618108836,-3.588166598,-13.04809473,-2.74469978,-3.377273602,-3.991906447,-3.453079922,-4.124985929,-3.004693898,-2.618921763,-6.128268726
2010-06-11,-6.507167095,-7.248899243,-4.000631096,-8.926913666,-4.888555577,-3.686731694,-5.931832275,-3.876113192,-7.54608346,-4.275534533,-5.039667238,-3.203252934,-4.39746423,-3.282149455,-6.40796019,-3.153007928,-3.135899391,-4.903384985,-4.351360519,-4.43716458,-3.393799755,-12.69040676,-2.66998501,-3.439487977,-3.779024084,-3.287590177,-3.866051785,-3.238439811,-2.61338305,-6.437020488
2010-06-14,-6.135171053,-6.743973949,-3.761343742,-8.45823499,-4.751563867,-3.546132868,-5.66130393,-3.485529807,-7.881472719,-4.394074776,-4.873489723,-3.028391883,-4.091203398,-3.766266604,-6.10671359,-3.305141692,-3.026652842,-4.845507435,-4.287439405,-4.67644704,-3.142715122,-12.1884666,-2.855448518,-3.381743128,-3.633518387,-3.187933048,-3.595126647,-3.107343739,-2.603340702,-5.926305189
2010-06-15,-5.790754025,-6.484218535,-3.760045866,-8.206311353,-4.681695401,-3.385183134,-5.882318987,-3.539875946,-7.09508434,-4.336068697,-4.784069818,-2.826325074,-4.266748827,-2.755435385,-6.224721352,-3.194448404,-2.972659658,-5.32648348,-4.219922956,-4.425552897,-2.997331457,-12.27531198,-2.784561147,-3.306634794,-3.677244521,-3.160233424,-3.367303787,-2.871827897,-2.617484627,-5.671128084
2010-06-16,-5.641383615,-6.123649791,-3.580889499,-8.560288193,-4.7162661,-3.28206747,-5.742680621,-3.570460993,-6.901477455,-4.205193023,-4.704311558,-2.741542292,-4.224774608,-3.021531184,-6.005175571,-3.1246565,-2.988807667,-5.314280904,-4.259636611,-5.043882154,-3.007812715,-12.13813859,-2.700254002,-3.297305316,-3.488379787,-3.09044374,-3.219584658,-3.04038041,-2.633448265,-5.684672888
2010-06-17,-5.576198261,-5.750467813,-3.560368327,-8.334963542,-4.584512533,-3.221751147,-5.462122616,-3.459257003,-7.168179172,-4.136753874,-4.476062252,-2.614570147,-4.162397421,-2.59394107,-5.660444324,-3.002327852,-2.907697202,-5.289499634,-4.172169125,-4.811911211,-2.926873946,-12.2095677,-2.835368474,-3.15453577,-3.556166361,-2.984004534,-3.036394955,-2.815605264,-2.645669598,-5.242207998
2010-06-18,-5.447207527,-5.603636315,-3.364446434,-8.013034711,-4.507082837,-3.105059972,-5.201271602,-3.229568672,-6.941828359,-4.127329377,-4.297725333,-2.509115914,-4.196299174,-2.410203835,-5.346517532,-2.877337863,-2.859930538,-4.684290034,-4.125131978,-4.46778772,-2.84692943,-12.27395583,-2.752745077,-3.019024108,-3.395505549,-2.882849725,-2.888634834,-2.66285779,-2.665003683,-4.849672573
2010-06-21,-5.284844446,-5.265389319,-3.206439133,-7.833415801,-4.459165675,-2.992444667,-4.99939582,-2.990297394,-6.58520167,-4.009232718,-4.240505509,-2.559995656,-4.079433173,-2.27078436,-5.160895882,-2.765093078,-2.799492858,-5.385327164,-4.091142212,-4.183889312,-2.752619375,-12.38313221,-2.816980883,-2.985799574,-3.451038927,-3.00223139,-2.770040898,-2.477945592,-2.646682556,-4.679113172
2010-06-22,-5.65887783,-4.959317427,-3.073270097,-7.423796414,-4.406494353,-2.890746783,-4.767279078,-2.899445359,-6.513530564,-4.153496674,-4.288163368,-2.452303569,-4.060838023,-2.173410558,-5.040725867,-2.662707351,-2.69630312,-4.796670985,-4.159061936,-4.241155185,-2.999678237,-12.46588852,-2.811934268,-2.846193396,-3.429220576,-3.115909315,-2.651018993,-2.364355,-2.648622369,-4.329667354
2010-06-23,-5.488020635,-5.211903021,-3.641024686,-7.651262371,-4.487124238,-3.217445725,-5.00111674,-3.679335325,-5.816687482,-4.467209874,-4.465332634,-2.633876757,-4.06762912,-1.713350474,-5.091040291,-2.554921829,-2.905810762,-4.505233265,-4.07836941,-4.059776016,-4.008940098,-12.5519492,-2.854260579,-2.781442049,-3.400824749,-3.625012155,-3.083309639,-2.208759101,-2.636241488,-4.569718294
